,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,contains,label,sample,Token type
0,0.0005677825130323882,0.000576225142288866,0.0005467856620243309,0.0005490742804236243,0.0005550085969480396,0.0005630530618350387,0.0005740840069656754,0.0005908228118538539,0.0006061088450144642,0.0006222972370096357,0.0006462395517809977,0.0006892494201104453,0.0007190818373347725,0.0007525025176349177,0.000825155673223825,0.000872813507036564,0.0009524505922099357,0.0010585794744194564,0.001135959120827136,0.0012447671301044703,0.0013400188232580983,0.001418753537390471,0.001484200409701978,0.001546942253735688,0.0016031040286358046,0.0016278559195222577,0.0016888730036372591,0.001676080869565797,0.0017275887127751416,0.001753579850240683,0.001724065227358461,0.0017945809556909455,0.001771391051824735,both img and text,1,0,All tokens
1,0.0005465464611369628,0.00055434090878709,0.0006306150897975614,0.0006377519709528361,0.0006470964689221537,0.0006643728702799721,0.0006822756554945515,0.0007071230688285379,0.0007308903342356701,0.00075403350270842,0.0007875368323595037,0.0008391691298128202,0.0008785029670594876,0.0009208009034843215,0.0010042015732885485,0.0010596447244995268,0.001148157587442576,0.0012642206864332678,0.0013459637185772033,0.0014523615389910012,0.0015390126267830714,0.0016084995464172296,0.00166592464011603,0.001704655943385444,0.0017490865426961326,0.0017435515265758746,0.001799606769201804,0.001753737133275806,0.001794391798021146,0.0018033308160166344,0.0017511868408500526,0.0017824267186126155,0.0017586233395619022,both img and text,1,1,All tokens
2,0.0005560162570535254,0.0005643155780897845,0.0005714467474518278,0.0005756804535111406,0.000582926434969763,0.000593959844456774,0.0006072008675752116,0.0006260768337104647,0.0006440034080091882,0.0006620289844941207,0.0006889534263805671,0.0007341252852406342,0.0007666482563375064,0.0008023497010216492,0.0008781829525490957,0.0009284893577459386,0.00101050493692582,0.0011197818477217411,0.0011991911267951935,0.0013075268699026864,0.0014007768788821926,0.0014779176890418497,0.001540641504492817,0.0015973321394982755,0.001650340329494366,0.001666549669241621,0.0017250912872263098,0.0017044075901355533,0.0017524171256936897,0.0017737168888753247,0.00173815262729931,0.001796952805721594,0.0017713336124558846,both img and text,1,2,All tokens
3,0.0005548377662338616,0.0005632347227559194,0.0005587924577778262,0.0005621707112101844,0.0005688814730727668,0.0005789556257918743,0.0005911970596265708,0.0006094003547217233,0.0006262029357297594,0.0006438629304068329,0.0006702484816269319,0.0007152120218367068,0.0007458880154508721,0.0007812490333699406,0.0008545029584784218,0.0009035791581576056,0.0009849314844549851,0.0010939994482346625,0.001172190358016286,0.0012807812860720477,0.0013754307734597509,0.0014520945298977133,0.0015163469181321667,0.0015750287324643951,0.0016289475563030995,0.0016475576572174324,0.001707880009942168,0.0016902908606941216,0.0017399287727480391,0.0017634034939113747,0.0017270438199399898,0.0017878170694038066,0.0017683565058936414,both img and text,1,3,All tokens
4,0.0005821396759615176,0.0005907719636939614,0.0005471144239301443,0.0005495260711048945,0.0005553708083518248,0.0005634592639381158,0.0005745649357982108,0.0005910156373281105,0.0006064929240087326,0.0006225104848115483,0.0006462172750507172,0.0006880486368684082,0.0007177261279590646,0.0007520861707608077,0.0008254247577405657,0.000873600096553742,0.0009533984861257309,0.0010597327747104827,0.0011372027317728438,0.0012458049510371077,0.0013414136772946148,0.0014206807528191728,0.0014868119365754415,0.0015510405263057425,0.0016089837040577132,0.0016368127717220492,0.0016990328901560453,0.001690775115850231,0.0017437423436830297,0.001771614908525406,0.001744515957608294,0.0018171666070282114,0.0017987227408081468,both img and text,1,4,All tokens
5,0.0006007848020731109,0.0006094249725113535,0.0005471168090510302,0.000549459047122559,0.0005554547664092532,0.000563610915853687,0.0005744128757872401,0.0005907096089482187,0.0006055104842868372,0.0006212213244547955,0.0006450043927129593,0.0006864923561359336,0.0007166507330590893,0.0007503526067091349,0.0008233587800392979,0.0008710493691700507,0.0009501629327925458,0.0010558546725942762,0.0011334992728837113,0.0012411429354325528,0.001336447240864194,0.0014147421769993757,0.0014792563959298217,0.0015418742924860943,0.0015974066690847579,0.0016224379075237196,0.0016830919164062407,0.0016702838796145403,0.0017219497061772644,0.0017472256163828257,0.0017160110019638119,0.001788289312997111,0.0017779178099988336,both img and text,0,5,All tokens
6,0.0005674663464612244,0.0005754249051076032,0.0006166491285713225,0.0006223243318785796,0.0006306856039286561,0.0006452237394602872,0.0006611249982400574,0.0006833060240791712,0.0007045231152326161,0.0007257116483699331,0.0007552453447932484,0.0008041262296168598,0.0008405981573690924,0.0008807255092626262,0.0009634949921212531,0.0010175705198786304,0.001104055471200801,0.0012185398774563693,0.0013011785574700433,0.0014101690428276695,0.0015029902764387688,0.0015761913101024114,0.0016361047498844763,0.0016838203220813808,0.0017327394413741237,0.0017369527980608383,0.001793344558786805,0.001759269624171662,0.0018035118566572768,0.0018171049527337512,0.0017688468281937598,0.00180456830897972,0.0017775829790148089,both img and text,0,6,All tokens
7,0.0005545710777178992,0.0005626407389297571,0.0005733635237198588,0.0005768820510069577,0.0005837192890510481,0.0005942458374873083,0.000606997882804925,0.0006258467085506811,0.0006433851025428207,0.0006620221250806202,0.0006883656660243959,0.0007327740060551542,0.0007650636642207437,0.000800677598604255,0.0008742717912741836,0.000923176959794581,0.0010041167164218337,0.0011127807409624883,0.0011913005602385758,0.0012992518164216486,0.0013919882947992716,0.0014673727402186763,0.0015293179968355309,0.0015852351554763314,0.0016375039841173109,0.0016533057595024337,0.0017118230826251518,0.001690668910966663,0.0017392549887525264,0.0017603676790989239,0.0017205592933886241,0.0017776771955459812,0.0017409302385746432,both img and text,0,7,All tokens
8,0.0005660186948634526,0.0005743383745822016,0.0005567854077857761,0.0005597703994092881,0.0005661384854610338,0.0005753763253310985,0.0005869798475094012,0.0006046405119135118,0.000620602002778908,0.0006375015510592235,0.0006624505935779167,0.000705419871662207,0.0007365120203595007,0.0007716432459762223,0.0008453912009588829,0.0008940514794573131,0.0009750039552563243,0.0010835700417345612,0.0011619169657640569,0.001269723100854398,0.0013645745460111275,0.0014410149927653632,0.0015042274475888992,0.0015622897862011768,0.0016164689425615057,0.0016376781340319278,0.0016976611192804228,0.0016790658828311656,0.0017284884110478,0.001753154851442474,0.0017206526298349984,0.0017872950713435165,0.0017802952539810967,both img and text,0,8,All tokens
9,0.0005487351928241435,0.0005570025743591725,0.0005498615122883167,0.0005526365244264926,0.0005590737948522478,0.0005678891673962989,0.0005792547480522374,0.0005959285091094165,0.0006117009568272549,0.0006280733432933729,0.0006522148656011506,0.000694010343174054,0.0007236939862091918,0.0007581603656216279,0.0008300950213541437,0.0008779768851819587,0.0009571152102116614,0.001063889728377077,0.0011419555702801636,0.0012490355448604021,0.0013438572618260985,0.0014220610784959373,0.0014865515448323737,0.0015476252892108976,0.0016036501869947544,0.001628989879550438,0.0016906586063646372,0.0016797183945047158,0.001731895799369196,0.0017606605862346073,0.0017329303521516927,0.0018051826651713301,0.001781271352793531,both img and text,0,9,All tokens
0,0.001967418719411303,0.0019703598311175607,0.0022240327429959694,0.002219537553818063,0.0022107058121987886,0.0022106258448587107,0.0021906370438378874,0.0021879584906648753,0.0021929933816647023,0.0022140023127373972,0.0022514913562889046,0.0023680468160787527,0.0024308426666495046,0.0024928521037776014,0.002628836694217278,0.002706579132803274,0.00283335921417329,0.00303546331098299,0.003192483988223002,0.0033829711558569855,0.0036039755029681933,0.003765153443849185,0.003885156434113353,0.00395394805704975,0.004051727362759896,0.003985315164173467,0.004087459493480843,0.0040091866991075415,0.004026549256128545,0.003943212750662072,0.0037636730733678903,0.0037677296923000697,0.003659096222002754,both img and text,1,0,Img tokens
1,0.001893945805018194,0.00189637513305798,0.002213253261776891,0.0022108432729469785,0.00220620390465432,0.002208638144385099,0.002197481865052803,0.002200994022592606,0.002214431306907006,0.002238465922474767,0.0022783604634868566,0.0023752758963544608,0.0024390992516640075,0.0024983194170950913,0.00261148938832561,0.0026748054554344325,0.002790430432018348,0.002963373579389722,0.0031023174326629205,0.0032627696684238085,0.0034474082408330474,0.003585864757503979,0.003691789714916104,0.0037540610613044684,0.0038354907748020715,0.00374722165936466,0.003846861210222217,0.0037655580060583604,0.003780331494042102,0.0036988670598672893,0.0035195495631079815,0.0035345447957960425,0.003536666051342435,both img and text,1,1,Img tokens
2,0.0019265315870116632,0.0019291410883779936,0.0022347707165828873,0.0022328995611149076,0.002226897598948374,0.002228262651942228,0.0022134359819204513,0.0022139660866674887,0.0022248073140106526,0.002245707906621684,0.00228428677638132,0.002387554332594718,0.0024468025886480774,0.0025040390969585814,0.0026259441294330843,0.0026959439132224683,0.002812675867539072,0.0029930901589537663,0.0031337417913168742,0.003298613863179577,0.0035024650374427544,0.0036540747317015876,0.003760625553991828,0.003835580436267442,0.003930181043296442,0.0038597323914478527,0.003960188116172848,0.003900070754806193,0.003914858440975097,0.0038456174459156334,0.003668412382751402,0.00367707600628961,0.00364690485169416,both img and text,1,2,Img tokens
3,0.0019223980450642111,0.001925097674280019,0.0021486590083042625,0.0021459740703740626,0.0021392421756107286,0.0021422655511254126,0.0021258715119712385,0.002126913822673497,0.0021376255328241704,0.0021625355892830687,0.0022073923793969556,0.0023244822182668093,0.002387607105246177,0.0024556387183281934,0.002584763283231756,0.002661105147213123,0.002793521772838955,0.002991749668038531,0.0031402305958129167,0.0033170933085977664,0.003537469456750386,0.0036800147770274317,0.0037969898893680473,0.003866416970768472,0.00395726442781155,0.003872408984910081,0.003971026402429471,0.0039027046094497397,0.003917498387868666,0.0038331085291205924,0.003647245560177572,0.0036506700586910836,0.003635135217921387,both img and text,1,3,Img tokens
4,0.002017176655467853,0.0020201934824890643,0.0022924692020396633,0.0022881907754572833,0.0022784749152938957,0.0022776197840563444,0.0022576319049581145,0.0022540494756862063,0.002261711803171996,0.0022794278515809686,0.0023160471395082447,0.002426655762100229,0.0024882426305298036,0.00255895663839233,0.0027008690057956602,0.0027817037678212284,0.0029102383037991723,0.0031093650295953637,0.003259407328615142,0.00343880692420589,0.0036594847026326185,0.003814392938474434,0.003938968475718862,0.004023484324313403,0.004130963777431197,0.0040766618047698225,0.0041912479716847695,0.004137615044603634,0.0041635559021325355,0.004095171063014549,0.003923152784202997,0.00391845868810618,0.003950564774405201,both img and text,1,4,Img tokens
5,0.0020819740707832823,0.002084872938784544,0.002398811274814142,0.0023932116070384305,0.0023833541400019803,0.002383342054664322,0.002362982810732194,0.0023610843645837324,0.002366079802817684,0.002383905385204456,0.0024188872823568547,0.0025280374454108357,0.0025922733348986457,0.002656503632586813,0.0027879114475365886,0.002862175342143374,0.0029848228740531426,0.003175696550148262,0.003328354080363532,0.0035037939315349623,0.0037139984230519555,0.0038567028408462525,0.003962025616090205,0.004023321880705736,0.004109209599527085,0.0040383438377466245,0.004124737372370851,0.004018312133394255,0.0040324758277808835,0.0039378616453887095,0.003746819372463472,0.0037517228672982036,0.0037057991539505655,both img and text,0,5,Img tokens
6,0.0019666272501800484,0.001969173292767563,0.0022445740215249615,0.0022418252933787096,0.00223514972986687,0.002236403293058011,0.0022233945160497954,0.00222602531489692,0.002239206256325864,0.002262003977001214,0.0023011263625816337,0.0024079473067737858,0.0024701077623084915,0.0025354089874196906,0.0026674264243888948,0.002738840702882027,0.002863318004015757,0.0030560416607094956,0.003203634325287058,0.0033788764232487124,0.0035998269502448047,0.003752801818046226,0.0038637974662994556,0.0039505055168324,0.0040526090589119,0.003974970108230428,0.0040744841369590905,0.004014148391607336,0.004037055666017631,0.003966803637095433,0.0037854469127050257,0.0037860937101251314,0.0037882398439288514,both img and text,0,6,Img tokens
7,0.001921725693721422,0.0019243205608195026,0.0022021448201322664,0.002198359295488748,0.0021916972026163064,0.0021943155420297493,0.0021814154354938076,0.0021859498474022846,0.0021967859343532273,0.0022227679479943263,0.002262357477832647,0.0023682468027473465,0.0024309976570514795,0.002491147073385838,0.0026086366112833357,0.002676944761921217,0.002793046168935035,0.0029734651425883116,0.003109400893987292,0.003273306187261848,0.003470272934915882,0.003611249433001571,0.003716377642383118,0.0037794632937155088,0.0038637974700256993,0.0037812865763173975,0.0038743642396105696,0.0038139083753959196,0.0038320376048988003,0.0037575332988396934,0.0035725523660380754,0.0035803755097051576,0.003430380768605413,both img and text,0,7,Img tokens
8,0.0019613562054841983,0.0019639682411771663,0.0022326329269171615,0.0022305194265735805,0.0022239166827137907,0.002227655736206925,0.0022110495292437275,0.0022128825675207337,0.0022223453047753826,0.002244259600320135,0.00228748137304266,0.00239957492236025,0.0024652410755431203,0.0025347646031452305,0.0026715418652652023,0.002752378948950659,0.0028758902770827446,0.00307449500341043,0.0032297899324656037,0.003406639532039443,0.003619239021487861,0.003759699887626431,0.003870798123976091,0.003925847234287943,0.004012344408718927,0.0039393947530137075,0.004035113053977957,0.003937699756804055,0.003951754854333137,0.0038649095572042594,0.0036871540754013377,0.003697904946605515,0.003684625527333777,both img and text,0,8,Img tokens
9,0.0019013355351475008,0.0019040358286993209,0.002166895375767362,0.0021645120752585333,0.002158273748839654,0.0021593940332727255,0.0021413430858507557,0.0021402010611547622,0.002147887043226557,0.0021662511614889395,0.0022033499892187636,0.002307798832999528,0.0023667324968235062,0.002430681894783845,0.002557605572675166,0.0026345036096669713,0.0027552202985040445,0.0029430060061237475,0.0030950785396800214,0.0032694341680561977,0.003490710992027694,0.003650236892637257,0.00377056515083204,0.003848335441770755,0.0039523662921411955,0.003906816416785869,0.004021711784227163,0.003981633640087167,0.004011820913772257,0.003954025450832252,0.003795415987115759,0.0038042533175627305,0.0037013077452093305,both img and text,0,9,Img tokens
0,0.0026817689487727827,0.0015725074818550952,0.00196416044968842,0.002334396805255774,0.00254296616327373,0.002740221060492691,0.0028467949852547156,0.0029731468637433944,0.003070598568319732,0.0031225145065179585,0.0031863790610278564,0.0032191426475531894,0.0032800091564248925,0.003299265159853992,0.003278579786153574,0.0032920645911678785,0.0032539321145577294,0.0032046704786944115,0.003234410056061366,0.003212383574049911,0.0031927844521114955,0.003173630119412124,0.0031768523365716915,0.003077102631817097,0.003072575931211379,0.0029644505570044096,0.003018725021357735,0.00280176886127672,0.0028333466266301614,0.002796729711881683,0.002645290653615552,0.0025647641112302483,0.002530317645651535,both img and text,1,0,Text tokens
1,0.002653914822649666,0.0015459110691161634,0.0019442117190250343,0.002306387598226523,0.0025102191774696633,0.0027061078002417814,0.002806764010919345,0.0029254618831844868,0.003017203195097084,0.0030630714357535458,0.003114529241282268,0.00314693005402814,0.003203632522429826,0.0032242697508838842,0.0032073063718327127,0.0032195977634492863,0.0031785637099236556,0.003135553124564011,0.003169279730800509,0.0031511979072046887,0.0031322663300725117,0.0031172322724088526,0.003120749978222532,0.0030264783782635056,0.0030225971178602824,0.0029159527233185148,0.0029693942968046045,0.0027559545247900575,0.0027866131715909037,0.0027548201897052427,0.002607270810294461,0.002534344477626241,0.002517743642271278,both img and text,1,1,Text tokens
2,0.0026707199868294396,0.0015555530966672889,0.0019551471897992032,0.0023062874271035975,0.0025079402453374007,0.0027085452715207643,0.002816689883682636,0.0029418898772890388,0.0030391630074358585,0.0030906344472130896,0.0031493171269803017,0.003185533616197565,0.0032467987023557885,0.0032731571449285306,0.003255096731683161,0.003269060884855333,0.0032301199406573004,0.003182359523569484,0.0032149820789760977,0.003193170548804858,0.0031745128339604376,0.0031574022693464936,0.0031602021739292625,0.003062713978074934,0.003057837124448591,0.002949146803063023,0.002999881456391379,0.0027860900764891962,0.002815832509203057,0.0027797581844009726,0.002633323540750888,0.002559496878753888,0.002523879472226822,both img and text,1,2,Text tokens
