,accuracy,auroc,auprc,f1,precision,recall,embedding_level,layer,task,target
0,0.9104477611940298,0.9600755965036618,0.9628755621109175,0.8695652173913043,0.975609756097561,0.7843137254901961,sentence_all,0,color,green
1,0.917910447761194,0.9600755965036617,0.9630878215296808,0.8817204301075269,0.9761904761904762,0.803921568627451,sentence_all,1,color,green
2,0.9104477611940298,0.9600755965036617,0.9615712896014817,0.8695652173913043,0.975609756097561,0.7843137254901961,sentence_all,2,color,green
3,0.917910447761194,0.9598393574297189,0.9601607102039038,0.8817204301075269,0.9761904761904762,0.803921568627451,sentence_all,3,color,green
4,0.917910447761194,0.9626742263170328,0.9637304584056925,0.8817204301075269,0.9761904761904762,0.803921568627451,sentence_all,4,color,green
5,0.917910447761194,0.9614930309473185,0.9635539854323381,0.8817204301075269,0.9761904761904762,0.803921568627451,sentence_all,5,color,green
6,0.8955223880597015,0.9655090952043468,0.9662341708182295,0.8444444444444444,0.9743589743589743,0.7450980392156863,sentence_all,6,color,green
7,0.9104477611940298,0.9657453342782896,0.9678575485663198,0.8695652173913043,0.975609756097561,0.7843137254901961,sentence_all,7,color,green
8,0.9029850746268657,0.9664540515001181,0.9681787458173109,0.8571428571428571,0.975,0.7647058823529411,sentence_all,8,color,green
9,0.917910447761194,0.9657453342782897,0.9674217301296828,0.8817204301075269,0.9761904761904762,0.803921568627451,sentence_all,9,color,green
10,0.9104477611940298,0.9685802031656036,0.9705380352111671,0.8695652173913043,0.975609756097561,0.7843137254901961,sentence_all,10,color,green
11,0.9104477611940298,0.9692889203874321,0.9712922807295837,0.8666666666666667,1.0,0.7647058823529411,sentence_all,11,color,green
12,0.8955223880597015,0.9692889203874321,0.9701284021274272,0.8478260869565217,0.9512195121951219,0.7647058823529411,sentence_all,12,color,green
13,0.8805970149253731,0.9659815733522324,0.965470684722895,0.8181818181818182,0.972972972972973,0.7058823529411765,sentence_all,13,color,green
14,0.9029850746268657,0.9678714859437751,0.9678946857517607,0.8539325842696629,1.0,0.7450980392156863,sentence_all,14,color,green
15,0.9328358208955224,0.9789747224190881,0.9807649777067007,0.9032258064516129,1.0,0.8235294117647058,sentence_all,15,color,green
16,0.9253731343283582,0.9785022442712024,0.9776819097100984,0.8913043478260869,1.0,0.803921568627451,sentence_all,16,color,green
17,0.9402985074626866,0.9794472005669738,0.9797041597149512,0.9166666666666666,0.9777777777777777,0.8627450980392157,sentence_all,17,color,green
18,0.9402985074626866,0.9801559177888022,0.9796326810187099,0.9166666666666666,0.9777777777777777,0.8627450980392157,sentence_all,18,color,green
19,0.9477611940298507,0.9822820694542876,0.9822681371441352,0.9278350515463918,0.9782608695652174,0.8823529411764706,sentence_all,19,color,green
20,0.9776119402985075,0.98747932908103,0.9900075414781299,0.9696969696969697,1.0,0.9411764705882353,sentence_all,20,color,green
21,0.9850746268656716,0.9877155681549729,0.9901008947268229,0.98,1.0,0.9607843137254902,sentence_all,21,color,green
22,0.9850746268656716,0.9865343727852587,0.9896514161220046,0.98,1.0,0.9607843137254902,sentence_all,22,color,green
23,0.9925373134328358,0.9891330025986298,0.9907014352132608,0.9900990099009901,1.0,0.9803921568627451,sentence_all,23,color,green
24,0.9925373134328358,0.9891330025986298,0.9907014352132608,0.9900990099009901,1.0,0.9803921568627451,sentence_all,24,color,green
25,0.9925373134328358,0.98747932908103,0.9900075414781299,0.9900990099009901,1.0,0.9803921568627451,sentence_all,25,color,green
26,0.9925373134328358,0.9872430900070871,0.9899159663865548,0.9900990099009901,1.0,0.9803921568627451,sentence_all,26,color,green
27,0.9925373134328358,0.9865343727852587,0.9896514161220046,0.9900990099009901,1.0,0.9803921568627451,sentence_all,27,color,green
28,0.9850746268656716,0.9879518072289156,0.9901960784313728,0.9803921568627451,0.9803921568627451,0.9803921568627451,sentence_all,28,color,green
