,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,contains,Mean over
0,22.88213,41.679646,43.62246,43.309937,43.092564,42.374733,40.34309,40.773705,39.927246,39.379192,37.573162,36.64316,36.50225,37.225006,37.30554,37.925743,39.26597,11.121349,11.894933,12.9515085,14.806502,16.715405,18.913538,20.779556,24.56578,28.590378,30.826515,34.025787,36.22896,38.89619,40.9802,42.742027,46.00452,48.19552,50.571938,50.688576,54.977375,both img and text,Img tokens
1,22.4445,40.44594,43.378967,43.319683,43.153946,42.43513,40.5285,40.91523,39.889156,39.40069,37.829872,36.83354,36.211716,36.813725,36.845127,37.589256,39.296444,7.7207475,8.250343,9.026499,10.5159645,11.981185,13.650162,15.699333,19.533474,23.496836,25.60542,29.122845,31.663465,35.032,37.225132,39.67329,41.942844,44.860146,47.780273,50.269947,53.936153,both img and text,Img tokens
2,22.3678,39.89573,43.07299,42.90048,42.64548,41.92872,39.979843,40.410175,39.329353,38.4906,36.73515,35.65218,35.321133,35.943417,35.94734,36.455845,37.882294,12.535654,13.561265,15.10476,17.163631,19.169579,21.325573,23.161644,26.691498,30.354746,32.60906,35.38378,37.567333,40.18388,41.254078,42.793266,45.308823,47.810974,50.548477,50.799618,54.360374,both img and text,Img tokens
3,23.545443,41.628006,43.776978,43.640194,43.416416,42.520218,40.333298,40.509014,39.371483,38.931355,37.072094,36.186493,35.679443,36.122242,36.30162,36.71552,38.355644,10.805544,11.529948,12.487722,14.344341,16.228922,18.392225,20.502947,24.303911,28.517918,30.631819,33.856506,36.224243,39.071297,40.88583,42.588573,45.244858,47.800472,50.915783,50.91392,55.66961,both img and text,Img tokens
4,25.675661,43.036957,44.874096,44.60793,44.33905,43.547695,41.14893,41.44384,40.34789,39.892784,38.247177,37.25081,37.329285,37.924713,38.091812,38.400906,39.705605,15.266888,16.295279,17.837685,19.877245,21.986431,24.359766,25.591066,28.960606,32.482452,34.52485,37.388645,39.029873,41.03323,42.40235,43.693657,46.417496,48.51942,51.43068,51.339375,55.102726,both img and text,Img tokens
5,23.527697,41.99093,45.64965,45.521492,45.355564,44.605164,42.49548,42.69247,41.64961,41.031097,39.307632,38.21445,37.954952,38.699394,39.04481,39.43139,41.284306,3.9998276,4.251313,4.5710483,5.2602544,5.9746366,6.879559,8.336763,11.171989,14.444233,16.183714,19.796497,22.679537,26.39693,30.636026,34.738834,38.84933,42.892002,46.044598,50.650635,54.55695,both img and text,Img tokens
6,23.572598,40.014004,42.624645,42.63792,42.399544,41.58252,39.543472,39.843693,38.76163,38.04341,36.41173,35.42729,35.11813,36.01627,36.076836,36.52697,37.799835,6.6370487,7.081729,7.760911,9.083142,10.328775,11.883813,13.806306,17.22746,21.27075,23.437483,26.970825,29.671352,33.059452,35.724438,38.682316,42.219852,45.942772,48.988277,50.44263,54.49727,both img and text,Img tokens
7,22.344038,40.376595,42.901684,43.041584,42.940224,42.29198,40.367683,40.566376,39.606632,39.098576,37.231976,35.933887,35.219543,35.69703,35.797035,36.2787,37.658264,4.202487,4.4326096,4.7648845,5.449973,6.1963563,7.0534616,8.426277,11.026559,14.10596,15.641803,19.061926,21.80082,25.691439,29.649515,33.68443,37.76162,41.746693,44.81933,49.234425,53.038036,both img and text,Img tokens
8,21.495638,39.849873,42.426003,42.487206,42.23164,41.442062,39.327457,39.781372,38.770336,37.909237,36.288937,35.513653,35.125984,35.69469,36.237995,36.744213,38.30914,3.146353,3.3295763,3.535219,4.0456076,4.560712,5.171618,6.278605,8.330616,11.042717,12.420533,15.761172,18.575327,22.741333,27.299023,32.466885,37.27815,41.525646,45.4672,50.417778,54.559475,both img and text,Img tokens
9,23.17514,41.85392,44.22847,43.966984,43.781017,43.072216,41.116707,41.34512,40.37007,39.914673,38.111923,37.043335,36.469296,37.21248,37.329693,37.67463,38.983276,3.5959501,3.7834945,4.0571074,4.6498604,5.2361956,6.0233197,7.254144,9.567175,12.471498,14.070655,17.54564,20.363344,24.374237,29.057884,33.71304,38.585808,43.00264,46.72768,52.21005,55.87753,both img and text,Img tokens
0,42.942406,66.33438,83.31836,89.30346,80.5693,71.56745,84.22018,117.28815,143.1816,139.23265,125.480446,113.94929,117.38108,121.52539,122.00272,122.90959,129.32419,128.76755,126.17651,122.45044,124.806694,136.48602,129.41556,131.90143,133.13481,134.45715,120.27205,122.328354,120.74717,125.83811,124.23904,118.48315,121.98351,121.687805,110.23692,101.77433,13.207572,both img and text,Text tokens
1,42.650604,65.22675,81.90008,87.69778,79.06847,70.09271,82.63994,115.023094,141.18658,137.27885,123.36253,111.755165,115.157326,119.20721,119.90746,120.86548,126.78292,126.03904,124.01908,121.21911,124.35029,135.82593,127.92636,130.01044,130.81674,131.87463,116.7842,117.43028,116.08039,121.08618,118.71524,112.18508,115.47438,114.92254,103.106224,95.96201,12.710189,both img and text,Text tokens
2,42.56409,66.27833,83.642265,89.568886,80.85275,71.74646,83.726105,116.13503,142.98045,138.87122,124.716194,112.92272,116.16672,119.89093,120.10712,120.91056,127.08816,126.799736,125.303055,122.23301,124.078835,135.73508,128.26425,130.8125,131.64023,133.12901,118.879456,121.06979,119.85698,125.73752,123.63535,117.00404,120.41993,119.75797,108.46723,100.32205,13.771122,both img and text,Text tokens
3,42.471943,65.50772,82.258934,87.80305,79.62096,71.11854,83.48256,116.10763,142.85193,138.98537,125.25012,113.57868,117.60797,121.47805,121.90798,122.61,128.8493,128.61359,127.08362,124.89677,126.72388,138.61765,130.84064,132.92769,134.11215,135.03136,120.76691,121.61263,120.29929,125.396645,123.414955,116.86576,120.27298,119.351616,107.36332,97.255585,11.45776,both img and text,Text tokens
4,43.18719,66.00145,82.66165,88.40759,79.87326,71.2689,83.86907,116.52388,143.59772,140.14786,126.12152,114.23981,117.222725,121.28342,121.99079,122.928696,129.12436,128.36447,126.91478,123.84689,126.48704,138.24779,130.73032,132.7428,133.58261,135.09467,120.668884,122.824,121.17011,126.495735,124.83709,118.591446,121.58452,120.709335,109.284805,99.274895,13.769014,both img and text,Text tokens
5,42.709007,65.614105,82.5525,88.37894,79.45143,70.77118,82.906876,115.81539,143.28125,139.62444,126.04571,114.01483,117.71323,122.01185,122.876076,123.63316,129.6865,128.53627,126.75034,123.4492,125.15394,136.54147,128.22438,130.43454,131.80931,133.28491,118.4971,119.777504,118.206696,123.43732,121.60092,115.057106,118.70228,118.33928,106.87556,100.00673,13.561656,both img and text,Text tokens
6,42.26547,64.89821,81.415306,87.07462,78.690834,70.161064,82.20118,114.47881,141.34326,137.96072,124.2724,112.776566,116.73203,121.095825,121.862015,122.393814,128.88704,127.97259,125.81723,122.3874,125.29702,136.4685,128.037,130.09584,131.03601,132.20291,117.350685,119.08904,117.37447,122.20789,119.91329,113.05622,116.509995,116.17474,105.34341,97.558426,13.439279,both img and text,Text tokens
7,42.439217,65.29342,82.01646,87.74759,78.89609,70.175476,82.63706,115.68552,142.06438,138.01968,124.41838,112.73301,116.62138,120.8271,121.43242,122.249504,128.05342,127.55948,125.7245,122.89354,123.94952,135.37112,128.30531,130.68669,131.36444,132.37682,118.553795,119.71253,118.411255,124.12363,121.91508,115.15613,118.52621,117.600075,104.962746,95.291405,12.538535,both img and text,Text tokens
8,42.670704,65.97087,83.132164,89.01737,80.27314,71.173225,83.81246,117.25264,145.08548,141.39578,127.10805,115.10556,119.30747,123.104675,123.59073,124.07245,130.18053,129.53526,128.01527,124.886566,127.0283,138.21706,129.93013,132.23468,133.4446,134.9473,120.43274,121.87137,119.783165,125.23513,123.10684,116.40581,119.95282,118.94977,106.838875,98.42309,14.212137,both img and text,Text tokens
9,42.836674,66.23334,83.21442,89.36607,80.55701,71.53132,83.942566,116.52672,143.23787,139.42586,125.615265,113.73806,116.92273,120.81742,120.89431,121.3297,127.27204,127.01511,125.210175,122.77154,124.49854,136.65831,129.40141,131.95673,132.27858,133.30295,119.277374,120.755165,119.0103,124.204506,122.01185,115.085304,118.2443,116.512436,104.72613,94.30179,11.805175,both img and text,Text tokens
0,42.942406,66.455765,83.60303,89.861626,81.25141,74.023796,86.50117,120.34268,146.08331,141.87982,128.42091,117.11997,120.95046,126.02492,127.22416,128.7579,136.839,128.13826,127.31683,124.59482,125.07818,137.21667,131.75978,134.50577,136.35597,136.50418,125.44724,127.32636,125.64798,129.98334,127.197716,120.008995,122.1963,120.31094,108.645294,100.12869,14.739725,only text,Text only tokens
1,42.650604,65.30182,82.07424,88.15797,79.66623,72.17269,84.551735,117.69124,143.85925,139.70961,126.124535,114.71559,118.19215,123.23641,124.59577,126.4452,133.80075,121.31181,121.32645,120.237015,122.438934,134.82,130.03133,132.76704,134.60657,134.68507,123.78484,124.95072,123.47186,127.65684,124.35751,116.45245,118.33244,116.52088,103.97398,95.38178,14.831185,only text,Text only tokens
2,42.56409,66.31844,83.79296,90.01434,81.41221,73.99578,85.84119,118.98069,145.59547,141.25775,127.51874,115.90042,119.32021,123.850075,124.45553,126.18295,133.72206,132.53125,130.77745,127.05756,125.700294,137.04155,131.70671,134.16313,135.5671,135.77373,124.6171,126.13018,124.8312,129.4337,126.20443,118.24006,120.20761,118.08579,105.901344,96.8459,14.248774,only text,Text only tokens
3,42.471943,65.59756,82.46481,88.32619,80.229935,73.26476,85.60566,119.026085,145.67422,141.76547,128.25545,116.84693,120.86347,125.68399,126.70473,128.64897,136.41919,132.387,131.17259,129.06244,128.18213,140.33913,135.18613,137.65115,139.77193,139.40996,128.59912,129.7369,128.30357,132.7616,129.76747,121.57042,123.43808,121.114655,108.46102,98.14756,12.844942,only text,Text only tokens
4,43.18719,66.10709,82.875916,88.91861,80.536316,73.3898,85.90191,119.19448,146.2462,142.7698,129.06729,117.277016,120.43573,125.34482,127.01201,129.12675,136.94266,131.6219,130.34651,127.3291,127.54336,139.03758,133.46469,136.03436,137.83054,138.0089,126.76365,128.81305,127.09289,131.37697,128.47678,120.73847,122.26986,120.2958,108.88173,98.77391,15.786675,only text,Text only tokens
5,42.709007,65.688515,82.74258,88.83872,80.067474,72.83711,84.76334,118.319244,145.60263,141.76141,128.40004,116.63116,120.30262,125.36496,126.7003,128.72052,136.17923,129.49352,128.4328,125.44192,124.93441,136.42926,130.34688,132.51741,134.69054,134.77702,123.30695,124.63487,123.09523,127.41553,124.01844,115.97095,118.1509,116.4032,104.60296,97.14,14.869654,only text,Text only tokens
6,42.26547,64.963974,81.62167,87.56861,79.301926,72.18845,84.20227,117.17662,143.82448,140.29222,126.94747,115.570114,119.63561,124.87056,126.28948,128.13043,136.22755,132.22699,131.00858,127.73539,127.88768,139.4065,133.91916,135.43065,137.17455,137.19986,125.69393,127.14448,125.27557,129.42801,125.96357,117.64213,119.69638,118.04109,106.3636,97.7361,14.617331,only text,Text only tokens
7,42.439217,65.323814,82.132034,88.16154,79.4108,72.165955,84.585655,118.32568,144.64725,140.47623,127.146835,115.62055,119.55383,124.588524,125.83258,127.97986,135.45021,129.23148,128.35725,126.04848,125.41597,137.44437,133.4246,135.51398,137.0649,136.968,126.67548,128.21411,126.67071,131.53166,127.76523,119.25565,120.707436,118.51536,105.29033,94.748146,13.573561,only text,Text only tokens
8,42.670704,66.04691,83.31725,89.51777,80.90941,73.53552,86.02488,120.12435,147.46739,143.43916,129.51099,117.8669,121.97211,126.68322,127.68107,129.19395,136.50307,121.07551,122.40922,121.80961,124.081314,136.60222,131.86652,134.72034,137.13309,137.49878,126.56879,128.4391,126.35906,130.68954,127.541176,119.48243,121.36903,119.322716,106.95111,97.06254,15.843102,only text,Text only tokens
9,42.836674,66.33745,83.45698,89.89141,81.205475,73.83813,86.059265,119.434975,146.01062,142.11139,128.39838,116.60019,119.9932,124.8708,125.57419,127.14435,134.69736,118.43949,119.772484,119.94772,122.30087,135.57887,131.93765,135.1234,137.48756,137.82364,128.10802,130.39636,128.86705,133.18967,129.73325,121.632706,123.22413,120.54511,107.84439,95.86158,14.597158,only text,Text only tokens
