,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,Mean over
0,39.393295,78.52157,99.2472,101.87294,103.56602,103.39361,99.27016,99.86419,92.28365,90.97253,84.52215,85.602806,91.269165,99.48995,101.54615,107.94136,115.491615,87.98905,94.66013,105.15219,108.933464,114.99019,119.4924,107.32292,113.43552,119.2178,126.75675,137.9885,144.29027,149.11963,153.77187,155.24498,160.4263,164.15991,160.49126,166.54593,146.67738,All tokens
1,10.753966,27.382793,30.470757,33.5887,47.07313,58.592896,72.615105,10.3991585,12.081791,13.960183,14.4238405,14.244329,15.294795,16.886919,19.31143,20.960838,23.661829,11.32423,13.559095,16.740776,22.935787,27.796381,33.539352,41.03725,53.03295,64.29303,72.38794,80.14097,84.58847,89.616005,92.51121,91.51843,95.26605,95.11182,91.64277,72.28042,56.496372,All tokens
2,50.10353,87.43901,113.73611,116.11714,117.447136,117.17567,111.99442,110.78132,102.14251,100.72446,94.608376,94.83122,98.49055,108.87665,112.990524,120.04671,126.42987,102.85271,107.54366,116.86497,119.19653,125.03829,129.74234,120.79536,128.60347,132.71242,139.56674,148.77219,148.60939,150.514,153.3675,160.9794,166.12991,173.57033,179.70714,177.81898,164.88046,All tokens
3,33.231472,63.432526,68.31724,70.55412,75.90804,79.288055,84.642456,62.7495,66.56588,70.74311,69.64305,67.520935,70.109795,74.07055,77.1296,82.053505,87.778564,36.301018,43.866814,53.99386,64.89852,75.05084,84.62918,90.90631,104.73451,113.919685,120.9965,130.85098,132.66591,136.71815,143.71582,145.69981,149.35788,154.58481,155.58772,140.4185,82.90011,All tokens
4,11.080903,27.624123,25.898935,27.026825,33.83452,40.759254,49.467396,11.958684,13.542206,15.700206,15.766766,15.899294,17.163162,18.801342,21.024925,22.901012,25.527191,9.884425,11.541613,13.912842,18.61345,22.498934,27.106161,33.88453,45.776615,57.20004,65.16778,72.55955,77.44688,80.8553,82.94965,83.372055,86.661514,87.94656,87.28076,72.22451,58.78521,All tokens
5,18.937294,36.043682,38.539707,40.277035,49.16553,56.40595,65.44865,15.014917,16.851671,18.425259,18.304903,17.588171,18.844402,20.64919,22.932571,25.09804,28.055407,9.112359,10.901317,13.722698,18.336378,22.886854,27.730494,33.757504,44.979225,55.006298,62.084667,69.51897,73.41756,79.80585,85.69828,87.75478,91.82845,94.70591,94.8319,75.276245,37.12348,All tokens
6,9.49246,25.492626,26.374949,27.990732,39.078804,47.21109,58.842747,6.486161,7.279985,8.514699,8.684015,8.76184,9.419568,10.519416,11.878072,12.957192,14.664615,5.874621,6.8146462,8.195936,11.207044,13.540187,16.571619,21.379738,30.299976,40.49373,48.74571,57.995766,64.86406,72.1158,77.93793,79.04596,83.38835,85.72105,81.69297,62.99143,44.492092,All tokens
7,14.280837,28.09777,30.053104,31.134872,37.114037,42.939877,48.87938,7.866695,8.585621,9.700692,9.526602,9.318228,9.999987,10.999922,12.422756,13.543604,15.306162,5.6836834,6.5083995,7.8198357,10.325521,12.539876,15.141303,19.707378,28.386736,37.70901,44.10528,51.596214,57.317688,61.82711,65.91981,68.23064,72.49854,75.645424,75.98079,67.13811,53.27927,All tokens
8,31.456392,62.07623,66.696434,68.944855,75.38386,79.28125,85.90817,66.16446,71.18378,76.420525,75.20295,73.13973,75.89599,80.12335,83.281265,88.255875,93.8221,42.007015,50.177845,61.133938,72.59249,83.23735,93.18016,98.94003,111.90704,120.49632,127.30233,136.5241,136.55254,138.88757,144.5472,145.15681,148.51942,152.75427,151.84258,133.91924,77.560036,All tokens
9,24.887175,49.438316,52.89354,55.006557,65.65908,72.447365,81.112404,18.31282,20.275578,22.400248,22.076117,21.504097,22.934633,24.810122,27.502777,29.94098,33.420662,13.35712,16.136131,20.426336,27.549654,33.75841,40.634724,48.203495,62.297497,73.27822,81.28303,89.290215,90.241394,94.154015,97.3949,96.54017,99.63588,100.70899,98.79162,80.70269,45.04089,All tokens
