,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,Mean over
0,19.747732,30.535772,25.814665,26.519295,30.891453,36.480774,42.72,8.181596,8.78202,9.776426,9.734906,9.66103,10.514165,11.903686,13.493899,14.627866,16.855644,4.2690306,5.028721,6.0020833,7.8294263,9.515702,11.737664,14.776156,20.39572,27.578722,33.0322,39.912685,47.339638,56.06727,64.13598,71.20364,77.19579,81.30129,82.41425,69.177505,26.872292,All tokens
1,12.540437,25.646502,25.700293,28.573725,38.72011,48.745243,61.242477,2.499338,2.7742262,3.1391635,3.2471867,3.327685,3.6498196,4.171832,4.733598,5.220779,5.935318,3.670471,4.237469,5.046919,6.7619,8.35508,10.343809,13.707737,19.802795,26.953344,33.499607,40.46357,47.445988,55.04138,61.938618,65.63873,69.1406,70.94641,71.24087,56.590168,27.292229,All tokens
2,11.437029,24.001648,22.420332,24.414898,33.21502,43.703114,55.325615,4.9089694,5.4332576,6.2643147,6.404554,6.482221,7.0046897,7.860176,8.889156,9.5850725,10.955775,10.909163,13.095729,16.016556,21.444809,26.322166,32.12656,39.03139,49.481064,59.14239,66.64849,74.12083,79.65442,85.858215,88.749344,90.56244,93.36149,92.27363,87.91889,63.40791,26.513882,All tokens
3,22.860405,43.472782,41.31211,41.543827,47.09737,52.007584,57.263596,14.344414,15.509932,17.678398,17.547422,17.123716,18.748026,20.538025,22.857784,25.279318,29.013994,10.904862,13.8475065,17.151304,22.646547,27.747425,33.097775,39.081295,50.04667,58.37284,65.94605,72.425705,77.07126,81.87872,86.59658,89.19923,94.33111,94.89641,96.43232,80.11583,47.718704,All tokens
4,33.25697,55.403126,61.103252,61.38495,65.66666,67.849525,70.25054,28.014252,29.84823,32.793476,31.64674,30.810514,32.869797,35.507076,38.829952,42.37475,46.843708,15.348299,18.713152,22.860203,29.512363,35.608517,41.69742,48.425003,60.762722,71.15218,79.72353,89.2673,95.861626,104.75514,111.38543,118.1607,124.08037,128.4467,128.93326,122.023026,94.32652,All tokens
5,41.0505,66.357,78.37075,79.30245,82.91897,81.89817,82.99709,53.82574,58.052814,61.253223,60.689148,58.24824,60.87986,64.60424,68.51314,73.05165,79.13028,39.1485,46.180676,54.65824,64.00678,73.28328,81.55367,86.74904,95.706924,100.290535,108.3967,114.171906,114.91909,119.64508,121.90555,127.81105,129.14542,128.23863,128.23434,111.53105,69.47989,All tokens
6,38.68481,62.980858,72.11394,73.34691,77.45762,78.927246,80.19605,46.44112,49.345936,54.47651,52.853695,50.57408,53.42838,56.752304,60.271557,64.87266,70.87117,19.708673,24.140757,29.33437,37.166267,44.82612,52.361485,59.739956,73.36258,84.23338,94.04403,104.828896,112.36271,121.21872,129.19302,137.53891,145.09212,149.30888,149.03212,143.01851,109.41275,All tokens
7,22.05329,36.849922,40.22046,42.706676,49.122746,53.99707,61.768295,14.361798,15.530832,16.913857,16.595984,16.098543,17.471924,19.311224,21.58848,23.459175,26.402304,11.604671,13.982569,17.01717,22.708683,27.853811,33.00234,39.04647,48.994514,58.651424,65.87634,74.195076,77.672035,82.81259,86.76149,88.77952,90.47926,90.11153,86.27247,75.761986,48.093082,All tokens
8,16.251278,27.313593,23.445723,23.989359,28.438002,33.941826,41.074158,5.8114862,6.3290086,6.8782344,6.910349,6.9685826,7.5632353,8.664501,9.803314,10.812602,12.505313,5.0870643,6.1143584,7.3460627,9.818449,12.171752,15.12577,19.209166,25.76691,32.632305,38.52711,45.141125,52.27229,59.95925,67.29044,72.8516,77.591515,81.31196,81.31157,67.03951,26.937857,All tokens
9,6.846683,16.758368,13.774725,15.641728,22.072231,31.340902,42.434673,3.3147714,3.6139555,4.0582576,4.155618,4.1381025,4.4868455,4.9794645,5.6199646,6.176323,7.124094,3.446157,3.9901028,4.6424937,6.185242,7.6232886,9.6554165,12.615279,18.394438,25.411922,31.630358,39.155865,46.917057,56.06722,63.693546,68.99957,74.869225,76.33639,74.32695,54.29737,26.957039,All tokens
0,29.240978,41.20937,40.31824,39.901848,40.32849,40.14156,39.12775,40.298946,40.328274,40.842422,39.874332,38.690254,39.1787,40.376972,40.870567,43.588512,47.057568,5.5946326,6.565738,7.8045244,9.801998,11.596297,13.8552475,16.580517,21.277586,26.714064,30.51511,34.85488,38.5949,43.40239,46.92845,50.525745,54.429096,57.534832,60.73135,62.808594,63.994293,Img tokens
1,19.817783,24.956997,25.930729,25.692373,25.491703,24.377491,24.179653,24.95416,25.337187,25.461592,25.320114,24.892717,25.084381,25.677208,25.90935,26.5186,27.350992,3.728482,4.118783,4.649206,5.4791183,6.3019853,7.088526,8.26135,10.052749,12.417956,14.254233,16.379398,18.392044,20.62326,22.878408,24.320356,25.449207,26.338316,27.40066,27.05602,23.557568,Img tokens
2,22.540335,34.12819,38.229996,37.976017,37.964222,37.11111,36.251373,36.57696,36.469917,35.747833,35.4384,33.862675,34.34324,35.342876,35.940586,37.275524,39.196278,39.916126,40.44855,42.13606,41.920662,42.4048,42.603016,41.702118,42.216534,41.23418,42.579212,41.932774,42.981544,44.194664,42.251686,43.793407,44.988235,46.438763,48.133713,48.110588,44.083523,Img tokens
3,31.675688,53.31072,53.5281,52.707333,52.70661,51.654022,49.106308,49.408295,49.296467,49.509872,50.335358,49.686394,50.483826,53.3088,53.324562,56.164967,59.92403,25.63585,31.273928,37.25993,42.257607,47.81813,51.780045,53.61444,57.104683,57.571304,61.575325,61.185467,61.57984,62.39358,63.378613,64.68439,67.797775,67.338905,72.60787,69.93637,64.803154,Img tokens
4,37.967415,58.300735,64.66379,64.110085,65.0642,63.917538,61.889347,62.99513,63.552017,66.55756,65.93958,65.1193,66.76265,70.14869,70.17729,74.43224,78.81915,42.098843,47.617397,54.15494,59.64813,66.18746,71.04424,73.04061,79.29671,82.98297,87.49102,91.89954,93.69021,97.985016,101.49688,106.1426,109.22088,113.20441,115.97079,112.98041,104.19901,Img tokens
5,45.36441,67.91931,79.97964,79.810104,80.02817,75.80491,73.38868,76.65836,78.431984,78.27554,78.18463,75.47803,76.063,78.69278,80.468864,84.63459,92.00083,74.40425,80.185455,87.68351,89.854935,95.639366,99.8156,98.40107,99.32949,97.65123,102.94936,105.1646,103.36285,106.47845,107.62909,112.88148,113.5776,112.040726,112.943665,100.80892,74.04318,Img tokens
6,42.975704,64.910934,75.08797,75.33064,76.4811,75.02726,72.41963,73.93236,74.20028,77.95949,76.27705,73.78923,76.27057,79.06734,79.336,83.57764,89.25233,42.222412,48.547283,55.89773,62.759644,70.63077,77.16834,80.59417,88.28257,92.957825,99.37454,106.14113,109.91539,114.89849,120.02203,126.74152,132.27504,135.91325,138.13496,135.73276,119.287445,Img tokens
7,34.073246,52.34168,59.724346,60.09383,60.61757,58.2531,57.51577,59.45042,58.92665,58.460583,57.56628,55.41742,55.566048,57.87683,58.208954,60.150967,64.338234,34.832615,39.009876,43.798504,48.597614,53.0599,56.05775,57.86538,61.10086,62.398346,65.44802,66.89074,64.31949,66.34042,66.652176,68.82204,69.95854,70.08061,70.45038,68.14795,61.878666,Img tokens
8,25.22729,37.934074,36.281853,35.345287,35.677647,35.353893,34.78762,36.151546,35.974667,36.2595,34.979572,34.70026,35.812958,35.864628,36.515884,39.092842,41.85836,9.459398,11.287454,13.346532,16.650276,19.781061,23.113037,26.297403,30.563412,33.938076,37.10167,39.00953,40.457558,42.80062,45.400547,46.729137,49.22712,50.602005,52.795692,52.94515,46.254192,Img tokens
9,18.957094,25.434483,26.640587,26.785774,26.765049,26.498053,25.835783,26.020958,25.55643,25.782095,25.222536,23.7074,24.197739,25.394894,25.507418,26.590794,27.358948,27.49778,28.239586,29.14633,29.191032,29.708857,30.265553,29.723131,29.580912,28.656187,29.44106,28.661768,28.649096,28.871733,29.737236,29.452557,31.256687,32.86414,33.935543,33.771904,33.38394,Img tokens
0,44.67656,51.5087,53.22422,53.427322,56.6858,58.1084,59.351585,64.949265,65.10597,65.11644,63.460964,61.391823,58.34323,57.71063,56.969402,56.91176,57.55272,56.813416,55.53824,55.450565,56.228172,57.536922,59.104645,58.831505,57.97207,58.19164,60.374325,61.288982,62.497864,64.790085,66.546135,66.791466,67.868065,66.525604,65.06765,55.75654,32.64747,Text tokens
1,43.02987,52.971153,55.11008,56.642193,57.96195,58.88921,61.209194,67.25102,67.99675,68.320816,67.90484,65.87204,65.4326,66.27937,65.73818,65.74427,67.48926,66.82373,65.65194,66.346306,66.56595,67.844215,69.31159,68.47763,67.989914,67.98071,69.029854,69.867935,69.86381,72.0697,73.10378,70.211525,70.34863,66.73098,64.658394,49.50288,30.192793,Text tokens
2,48.286552,52.854595,57.68592,59.861977,62.29806,64.20676,66.15039,72.597725,73.733055,74.38467,72.96918,70.46341,69.68238,69.3816,69.24546,69.73436,71.026794,70.13467,67.78087,69.08847,69.569466,72.081245,74.407875,73.81813,72.804924,72.73397,73.927956,74.228516,74.24208,75.91926,76.593994,73.95987,73.2729,70.57159,69.03406,54.547134,36.686012,Text tokens
3,55.48905,55.53824,57.571804,58.205208,58.97725,59.100277,60.16775,66.24761,67.27818,67.15848,65.89114,63.23414,61.66097,61.467373,60.18546,59.67331,60.69708,59.89455,58.23741,58.58437,59.452965,60.768723,62.58205,62.02418,62.076706,62.758118,64.3571,64.7408,65.83053,66.991776,68.40215,67.75211,68.02419,67.63326,66.793434,57.346584,41.962578,Text tokens
4,39.129086,43.428978,44.18378,44.40609,46.66006,47.513767,48.191875,52.042515,51.975033,51.599014,50.844463,49.113914,47.82157,47.39088,46.37428,45.622406,45.161255,44.0952,43.260563,42.951355,43.037224,43.582718,44.89601,45.189613,44.965084,44.77967,45.8436,46.603634,47.526993,48.759285,49.284775,49.07874,49.32761,49.154118,48.34248,41.740067,28.506943,Text tokens
5,39.924217,45.749695,45.771004,44.654396,47.03097,48.751167,50.23408,55.942425,55.845146,56.020744,54.39609,52.324486,51.05332,50.77419,50.193687,50.495335,50.715645,49.92198,48.88657,48.42858,48.367092,49.09972,50.554817,50.321095,49.60566,49.47375,50.49834,51.115746,51.631996,51.88189,51.53939,50.53986,50.827145,50.27755,49.187046,40.57153,27.363398,Text tokens
6,37.887405,39.930027,38.702366,37.481285,40.671574,43.3485,45.627968,51.79208,52.12032,53.04702,52.159092,50.35254,49.212116,48.813694,47.909252,47.244877,47.42579,46.429054,45.529552,45.345825,45.292736,45.889503,46.954952,47.171925,46.920197,47.482265,48.932995,49.7846,50.409954,51.55552,52.439075,51.836666,52.15894,51.533638,50.028103,42.41124,26.687185,Text tokens
7,36.012234,39.267643,42.95801,44.9225,46.7645,47.40257,49.429417,53.75675,55.24092,56.333538,55.60761,53.731243,53.9015,55.02734,56.359303,57.03676,57.984505,56.84626,55.822536,55.43346,55.880913,57.433495,58.88413,58.44759,57.603157,57.814247,58.60737,59.357193,59.74409,60.783676,61.209076,59.88447,59.643272,58.397865,57.690575,49.740707,33.067326,Text tokens
8,46.870777,50.942726,52.47979,53.114227,55.631508,57.28924,58.971317,65.54303,66.2581,66.66635,65.44778,62.766136,60.94986,60.467995,60.170303,59.10817,59.918434,59.03296,57.80722,57.6651,57.9685,59.60099,60.93542,60.645668,60.406204,61.10651,63.055565,64.053764,65.250275,67.38125,69.165764,69.25559,69.83024,68.54016,67.13798,57.740055,31.650942,Text tokens
9,46.148033,53.11673,55.867756,57.677895,59.49477,61.022507,63.486237,69.96862,71.011894,71.95233,69.94644,67.98784,66.8852,66.61532,65.92275,65.93574,67.704994,12.2817545,14.995531,18.223598,24.89441,30.39815,36.80072,43.306694,51.993584,58.46337,63.82958,67.88276,70.803116,74.12001,77.54672,76.55988,77.38375,74.684204,71.59121,50.979603,34.43028,Text tokens
0,44.67656,51.99406,52.673725,52.62293,56.273026,58.31091,59.69289,65.62268,65.96908,65.798485,64.18046,62.156406,59.306103,58.41173,57.90767,57.54987,58.269417,6.709345,7.9694033,9.500627,13.126516,16.111948,19.622128,24.43472,31.656172,38.057728,43.732452,48.578026,53.12458,58.204792,62.160763,64.32169,66.60884,66.98663,66.58131,59.159992,35.056553,Text only tokens
1,43.02987,53.127724,55.034473,56.591198,58.561554,59.890522,62.367973,68.67452,69.55726,69.454155,68.082184,66.04824,65.58652,66.29653,65.68241,65.74041,67.5494,66.29103,65.81976,66.42595,66.49846,67.7884,69.323364,68.75066,68.2652,67.87072,68.657326,69.52782,69.61812,72.043785,72.97147,70.03404,70.47242,66.639145,64.76359,49.128445,27.395842,Text only tokens
2,48.286552,52.987865,57.050087,59.401558,62.43665,64.485504,66.74238,73.315994,74.559135,75.16115,74.087776,72.0809,70.79392,70.05185,70.21521,70.83182,71.7724,14.198174,16.992579,20.639572,27.73931,33.457767,39.662537,46.183823,54.10036,60.42024,64.71219,67.96745,69.91443,72.647766,73.99747,72.073784,72.25981,70.909615,71.24008,56.469624,36.904953,Text only tokens
3,55.48905,55.6196,56.89662,57.61747,58.990635,59.453537,61.053333,67.423225,68.455826,68.152306,66.89939,64.65071,63.231064,62.469856,61.36203,60.415997,61.200672,9.562375,11.4264345,13.646154,18.643757,22.449322,26.927486,32.624096,40.44939,46.70227,51.71796,55.659237,59.288822,62.903156,66.0867,66.886505,68.24997,68.85279,68.42362,58.53294,40.93739,Text only tokens
4,39.129086,43.66976,43.768032,44.318108,46.9142,48.31927,48.81425,52.70947,52.532097,51.924976,51.098347,49.834633,48.65747,47.615948,47.30615,46.147457,45.661755,44.856167,43.757626,43.740273,43.743984,44.32004,45.547585,45.919678,45.64075,45.532402,46.41096,47.267185,47.728775,48.762257,48.92339,48.29792,48.642605,48.019264,47.360165,41.389835,27.865072,Text only tokens
5,39.924217,46.014957,45.172905,44.42334,47.205685,49.320366,50.67414,56.302067,56.129597,56.395382,54.89638,52.86714,51.56477,50.500355,50.27543,50.135548,50.286324,49.36388,48.83932,48.957626,48.838894,49.81476,51.37279,51.390717,50.70543,50.447983,51.550335,51.90947,52.592613,53.536156,53.059948,52.487625,52.672672,51.899483,50.88435,43.223953,29.935024,Text only tokens
6,37.887405,40.16663,37.9565,36.786236,40.28642,43.578434,45.779285,52.50446,53.068253,53.48938,52.768436,51.060917,49.62591,48.991184,48.43746,47.72606,48.194912,2.7771988,3.1155999,3.5167944,4.640239,5.474186,6.6881356,8.782208,12.634266,16.98031,21.378359,25.811508,30.646873,35.863266,39.724846,42.295418,44.764694,45.98153,46.967293,45.083496,30.584866,Text only tokens
7,36.012234,39.194256,42.263626,44.46064,46.901207,47.48618,49.459904,53.768986,55.475086,56.638653,55.735245,53.949917,54.323284,55.343506,56.713512,57.42974,58.62218,8.117859,9.710386,11.741921,16.433578,20.263752,24.428942,29.636116,36.459545,42.413918,46.600235,49.86476,52.54104,55.62586,57.50151,57.63627,58.310074,58.198303,57.812428,51.027702,35.555794,Text only tokens
8,46.870777,51.399742,52.07969,52.63805,55.53463,57.522133,59.107006,65.794975,66.710556,67.01576,66.0449,63.221542,61.450657,60.23306,60.057224,59.118397,60.062405,5.68568,6.7241464,8.007696,11.151023,13.716008,16.821825,21.467974,28.520336,35.27901,41.244762,46.48787,51.86396,57.15971,61.675323,63.972416,66.19826,66.96552,66.56204,59.006924,32.87874,Text only tokens
9,46.148033,53.26292,55.343956,56.977146,59.16109,60.5952,63.28554,70.12922,71.261246,72.49174,71.026566,69.167046,68.12944,67.44183,67.07913,67.355034,69.232056,12.144434,14.8255205,17.998924,24.595123,30.068815,35.942986,42.596573,51.719894,58.50763,63.74201,68.03451,70.948975,74.29353,77.84964,77.558075,78.800735,76.49884,73.89896,53.158302,37.01422,Text only tokens
