,accuracy,auroc,auprc,f1,precision,recall,embedding_level,layer,chain
0,0.5986622073578596,0.5973163710650943,0.4927640876615435,0.13043478260869565,0.5294117647058824,0.0743801652892562,sentence_text,0,VH-VL
1,0.6722408026755853,0.7551304670814374,0.6710877407979217,0.6111111111111112,0.5877862595419847,0.6363636363636364,sentence_text,1,VH-VL
2,0.6688963210702341,0.751230383508218,0.6698808568596275,0.6147859922178989,0.5808823529411765,0.6528925619834711,sentence_text,2,VH-VL
3,0.6655518394648829,0.7531804252948276,0.6764292070553086,0.6124031007751938,0.5766423357664233,0.6528925619834711,sentence_text,3,VH-VL
4,0.6688963210702341,0.7475624477667379,0.6689301604330478,0.6055776892430279,0.5846153846153846,0.628099173553719,sentence_text,4,VH-VL
5,0.6622073578595318,0.7503017921812611,0.6673896222776795,0.5976095617529881,0.5769230769230769,0.6198347107438017,sentence_text,5,VH-VL
6,0.6789297658862876,0.7498839260841303,0.6535869810772781,0.616,0.5968992248062015,0.6363636363636364,sentence_text,6,VH-VL
7,0.6822742474916388,0.7483981799609992,0.664215387819458,0.6215139442231076,0.6,0.6446280991735537,sentence_text,7,VH-VL
8,0.6822742474916388,0.7510446652428266,0.6686343917921602,0.6215139442231076,0.6,0.6446280991735537,sentence_text,8,VH-VL
9,0.6923076923076923,0.7527161296313493,0.6697375531892242,0.632,0.6124031007751938,0.6528925619834711,sentence_text,9,VH-VL
10,0.6789297658862876,0.7548983192496982,0.6745233111603216,0.6065573770491803,0.6016260162601627,0.6115702479338843,sentence_text,10,VH-VL
11,0.6989966555183946,0.7609805924412666,0.6752223275927636,0.628099173553719,0.628099173553719,0.628099173553719,sentence_text,11,VH-VL
12,0.68561872909699,0.746587426873433,0.6606261452142881,0.6050420168067226,0.6153846153846154,0.5950413223140496,sentence_text,12,VH-VL
13,0.6755852842809364,0.744730244219519,0.6551652596404169,0.6008230452674898,0.5983606557377049,0.6033057851239669,sentence_text,13,VH-VL
14,0.6789297658862876,0.7475160182003902,0.6660901084389294,0.5966386554621849,0.6068376068376068,0.5867768595041323,sentence_text,14,VH-VL
15,0.6822742474916388,0.747794595598477,0.652685746339438,0.602510460251046,0.6101694915254238,0.5950413223140496,sentence_text,15,VH-VL
16,0.705685618729097,0.7437087937598663,0.6411528571370508,0.6363636363636364,0.6363636363636364,0.6363636363636364,sentence_text,16,VH-VL
17,0.705685618729097,0.7397158510539511,0.632528845324036,0.6333333333333333,0.6386554621848739,0.628099173553719,sentence_text,17,VH-VL
18,0.6923076923076923,0.729547776023772,0.6075004596906166,0.6260162601626016,0.616,0.6363636363636364,sentence_text,18,VH-VL
19,0.6789297658862876,0.7321014021729038,0.6423108267677639,0.5966386554621849,0.6068376068376068,0.5867768595041323,sentence_text,19,VH-VL
20,0.6755852842809364,0.7295942055901198,0.6302039870606668,0.5975103734439834,0.6,0.5950413223140496,sentence_text,20,VH-VL
21,0.6722408026755853,0.7255548333178568,0.6379275294872669,0.6016260162601627,0.592,0.6115702479338843,sentence_text,21,VH-VL
22,0.6822742474916388,0.7229547776023771,0.6129798054009765,0.6058091286307054,0.6083333333333333,0.6033057851239669,sentence_text,22,VH-VL
23,0.6755852842809364,0.7185439687993315,0.596274617152159,0.6072874493927125,0.5952380952380952,0.6198347107438017,sentence_text,23,VH-VL
24,0.6755852842809364,0.7254619741851611,0.6193618955882416,0.6008230452674898,0.5983606557377049,0.6033057851239669,sentence_text,24,VH-VL
25,0.6789297658862876,0.7249048193889869,0.6133304663463759,0.6,0.6050420168067226,0.5950413223140496,sentence_text,25,VH-VL
26,0.7023411371237458,0.7372086544711673,0.6198370875534809,0.6276150627615062,0.635593220338983,0.6198347107438017,sentence_text,26,VH-VL
27,0.7090301003344481,0.7501160739158697,0.6464703015061346,0.6419753086419753,0.639344262295082,0.6446280991735537,sentence_text,27,VH-VL
28,0.7090301003344481,0.7448231033522147,0.6644073890042335,0.6359832635983264,0.6440677966101694,0.628099173553719,sentence_text,28,VH-VL
29,0.6822742474916388,0.7402730058501252,0.6389536163256633,0.592274678111588,0.6160714285714286,0.5702479338842975,sentence_text,29,VH-VL
30,0.6555183946488294,0.7240226576283777,0.6254235992876693,0.5726141078838174,0.575,0.5702479338842975,sentence_text,30,VH-VL
31,0.6688963210702341,0.7133438573683722,0.6120979627059653,0.5925925925925926,0.5901639344262295,0.5950413223140496,sentence_text,31,VH-VL
32,0.6321070234113713,0.669050051072523,0.5755020701020584,0.5454545454545454,0.5454545454545454,0.5454545454545454,sentence_text,32,VH-VL
33,0.6020066889632107,0.6663571362243478,0.5413374281610398,0.430622009569378,0.5113636363636364,0.371900826446281,sentence_text,33,VH-VL
