,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,contains,label,sample,Mean over
0,,3.0166220664978027,3.2907495498657227,3.6314303874969482,4.1731486320495605,5.323223114013672,7.127824783325195,9.82381534576416,13.729377746582031,18.605915069580078,25.636396408081055,34.47180938720703,43.443973541259766,51.42424392700195,60.51139831542969,70.00870513916016,76.72880554199219,80.46222686767578,84.15204620361328,85.44530487060547,85.7870101928711,86.56202697753906,89.31491088867188,88.06074523925781,89.71952819824219,86.29463195800781,89.19331359863281,88.85002899169922,89.70048522949219,86.21641540527344,82.41068267822266,75.4009017944336,36.46651840209961,both img and text,1,0,All tokens
1,3.249274730682373,3.3443806171417236,3.668186664581299,4.088790416717529,4.752951622009277,6.165365219116211,8.389891624450684,11.684118270874023,16.325374603271484,22.109752655029297,30.32874870300293,39.89973449707031,49.931217193603516,58.50302505493164,67.665771484375,77.80195617675781,84.52412414550781,88.35213470458984,92.62541198730469,94.02255249023438,94.40666961669922,95.43122100830078,98.4264144897461,97.19412231445312,99.06999206542969,95.716552734375,99.10093688964844,99.04902648925781,99.76182556152344,95.8943099975586,91.2052993774414,83.01431274414062,40.664981842041016,both img and text,0,1,All tokens
0,2.687267303466797,2.689969778060913,2.8214547634124756,2.818819761276245,2.8225109577178955,2.8539979457855225,2.8844621181488037,2.973343849182129,3.162214517593384,3.458357810974121,3.9349966049194336,4.845882415771484,5.693000793457031,6.530302047729492,7.797652721405029,9.004149436950684,10.262762069702148,11.442792892456055,12.15926456451416,12.653526306152344,13.328575134277344,13.660629272460938,14.08551025390625,14.78555965423584,15.206790924072266,15.056695938110352,15.729422569274902,15.943520545959473,16.492130279541016,16.55098533630371,16.522716522216797,16.9523868560791,15.377023696899414,both img and text,1,0,Img tokens
1,3.0932836532592773,3.0972111225128174,3.2554643154144287,3.258362293243408,3.2696869373321533,3.3103933334350586,3.355278491973877,3.4687278270721436,3.6991333961486816,4.090251922607422,4.690671443939209,5.695675849914551,6.739495754241943,7.732746124267578,9.169154167175293,10.50898265838623,11.964116096496582,13.358699798583984,14.343316078186035,15.057071685791016,15.874197959899902,16.31279182434082,16.82335662841797,17.64592742919922,18.13414192199707,17.85867691040039,18.725770950317383,18.869781494140625,19.480873107910156,19.512224197387695,19.36382293701172,19.78702735900879,18.07603645324707,both img and text,0,1,Img tokens
0,60.12836837768555,48.919368743896484,65.39714050292969,98.21319580078125,117.53201293945312,131.61936950683594,140.18421936035156,149.94151306152344,156.14276123046875,159.66839599609375,163.1195526123047,162.2105712890625,168.3732147216797,170.89205932617188,166.88656616210938,174.04388427734375,171.36167907714844,165.88134765625,168.21481323242188,165.484130859375,164.7548828125,162.4444122314453,164.55357360839844,158.62820434570312,160.71571350097656,156.90330505371094,162.28933715820312,158.0037384033203,157.96871948242188,150.59909057617188,142.42791748046875,124.98988342285156,59.0869140625,both img and text,1,0,Text tokens
1,60.05089569091797,49.12438201904297,65.28668975830078,98.15007781982422,116.59078979492188,130.52084350585938,138.31076049804688,148.30938720703125,154.21595764160156,157.1609649658203,160.4317169189453,159.46417236328125,165.68191528320312,168.98731994628906,165.10894775390625,171.95314025878906,168.7307891845703,163.01707458496094,165.37030029296875,162.1538848876953,161.24514770507812,158.5838165283203,160.6165771484375,154.55223083496094,156.45848083496094,152.80978393554688,157.9798583984375,153.5326385498047,153.5767822265625,146.00440979003906,137.52716064453125,120.36809539794922,57.99795150756836,both img and text,0,1,Text tokens
0,60.49342727661133,27.34134864807129,2.153595209121704,2.3048102855682373,2.397989273071289,2.3639652729034424,2.4135684967041016,2.465719699859619,2.4947702884674072,2.5235233306884766,2.557748794555664,2.6165311336517334,2.67096209526062,2.7295093536376953,2.827296495437622,2.961174964904785,3.213016986846924,3.4636428356170654,3.751648426055908,4.1136555671691895,4.405393123626709,4.623767852783203,4.8067450523376465,5.11208438873291,5.339818477630615,5.5922322273254395,5.81832218170166,6.148491382598877,6.545295238494873,7.074864387512207,7.5574798583984375,8.551507949829102,10.604534149169922,only text,1,0,Text only tokens
1,60.41747283935547,27.325159072875977,2.0989017486572266,2.258970022201538,2.361602544784546,2.337369203567505,2.3892388343811035,2.4412519931793213,2.471769332885742,2.501365900039673,2.5347201824188232,2.591087579727173,2.6432106494903564,2.698045015335083,2.7905776500701904,2.9150288105010986,3.147674322128296,3.3792359828948975,3.6421306133270264,3.972158432006836,4.241641044616699,4.444556713104248,4.613783359527588,4.899337291717529,5.113847255706787,5.350160598754883,5.5612664222717285,5.867016315460205,6.234539031982422,6.734374523162842,7.189934253692627,8.139326095581055,10.280166625976562,only text,0,1,Text only tokens
0,2.692352056503296,2.6966683864593506,2.938812017440796,2.937286853790283,2.9428842067718506,2.979027271270752,3.016312599182129,3.115724802017212,3.31829833984375,3.6299781799316406,4.124842643737793,5.0526442527771,5.912169933319092,6.760851860046387,8.033062934875488,9.222874641418457,10.46661376953125,11.63532829284668,12.348825454711914,12.84914779663086,13.521492958068848,13.847734451293945,14.269221305847168,14.956589698791504,15.371147155761719,15.218387603759766,15.884664535522461,16.09333610534668,16.634174346923828,16.687061309814453,16.652647018432617,17.046247482299805,15.442113876342773,only img,1,0,Image only tokens
1,3.09956431388855,3.1054608821868896,3.3681657314300537,3.3716304302215576,3.3839690685272217,3.4274404048919678,3.4761605262756348,3.5973265171051025,3.83768630027771,4.240726947784424,4.855446815490723,5.870704174041748,6.919091701507568,7.918867588043213,9.353469848632812,10.667414665222168,12.104329109191895,13.490715980529785,14.477717399597168,15.204692840576172,16.03636932373047,16.47677993774414,16.989267349243164,17.806020736694336,18.291595458984375,18.01038360595703,18.877628326416016,19.023290634155273,19.630834579467773,19.659177780151367,19.50868034362793,19.89788055419922,18.15709686279297,only img,0,1,Image only tokens
