,variable,value,attention_matrix
0,0,0.003020757668156294,img_img_norm
1,0,0.0022215965999970717,img_img_norm
2,0,0.010648896300166358,img_img_norm
3,0,0.009059345169319001,img_img_norm
4,0,0.0018569873652323106,img_img_norm
5,0,0.0028510389980318015,img_img_norm
6,0,0.007868688599018897,img_img_norm
7,0,0.006693369879870078,img_img_norm
8,0,0.007582977977162455,img_img_norm
9,0,0.0050016344486539955,img_img_norm
10,0,0.01696814290796199,img_img_norm
11,0,0.0047403221321274695,img_img_norm
12,0,0.00397791940261028,img_img_norm
13,0,0.005131515317331842,img_img_norm
14,0,0.01126010598353171,img_img_norm
15,0,0.07835254502280821,img_img_norm
16,0,0.006852995261807219,img_img_norm
17,0,0.017092134434022067,img_img_norm
18,0,0.005097796968767506,img_img_norm
19,0,0.014087197421816362,img_img_norm
20,0,0.005413582197994416,img_img_norm
21,0,0.013500475716523491,img_img_norm
22,0,0.002523456300156349,img_img_norm
23,0,0.004426896265449607,img_img_norm
24,0,0.005111860136670421,img_img_norm
25,0,0.0010893080784994986,img_img_norm
26,0,0.005513766670045839,img_img_norm
27,0,0.0007580164569337713,img_img_norm
28,1,0.0022217422216527297,img_img_norm
29,1,0.007786688297382435,img_img_norm
30,1,0.0037365897036336104,img_img_norm
31,1,0.007048270118191185,img_img_norm
32,1,0.0021900878294491997,img_img_norm
33,1,0.0032990506525043825,img_img_norm
34,1,0.0024205136965770716,img_img_norm
35,1,0.004452308529137718,img_img_norm
36,1,0.023437422335485004,img_img_norm
37,1,0.006004396210984201,img_img_norm
38,1,0.0022795802156722013,img_img_norm
39,1,0.021873277528595154,img_img_norm
40,1,0.005028295454145678,img_img_norm
41,1,0.004856049454353813,img_img_norm
42,1,0.004310712947862314,img_img_norm
43,1,0.00701491618073942,img_img_norm
44,1,0.0008534643680626248,img_img_norm
45,1,0.0008174927936544729,img_img_norm
46,1,0.00245561192583199,img_img_norm
47,1,0.005291895772796652,img_img_norm
48,1,0.003182033946779535,img_img_norm
49,1,0.0019104239302316607,img_img_norm
50,1,0.0018622691606552792,img_img_norm
51,1,0.004513012403661154,img_img_norm
52,1,0.006443428221717907,img_img_norm
53,1,0.002859832986165545,img_img_norm
54,1,0.02108771901740557,img_img_norm
55,1,0.0032336434306277015,img_img_norm
56,2,0.010377683924009756,img_img_norm
57,2,0.0060106570887985674,img_img_norm
58,2,0.007220961005228997,img_img_norm
59,2,0.023903053693511027,img_img_norm
60,2,0.02265685734515295,img_img_norm
61,2,0.010927373619701034,img_img_norm
62,2,0.005615233048994462,img_img_norm
63,2,0.0057442439251360064,img_img_norm
64,2,0.004694858044409369,img_img_norm
65,2,0.01037609967615225,img_img_norm
66,2,0.004620474464029265,img_img_norm
67,2,0.0034471339882115332,img_img_norm
68,2,0.004243277125526283,img_img_norm
69,2,0.0029954639220667358,img_img_norm
70,2,0.0024688984315357396,img_img_norm
71,2,0.0033809923757117796,img_img_norm
72,2,0.0033571064891610393,img_img_norm
73,2,0.0023369155487547124,img_img_norm
74,2,0.0021575722202694433,img_img_norm
75,2,0.004729851092601048,img_img_norm
76,2,0.01104377242225226,img_img_norm
77,2,0.009253997757824602,img_img_norm
78,2,0.007832840741943325,img_img_norm
79,2,0.007650477430541046,img_img_norm
80,2,0.0029233517509090756,img_img_norm
81,2,0.00626235251462642,img_img_norm
82,2,0.0119690850170333,img_img_norm
83,2,0.008981298196755891,img_img_norm
84,3,0.029660295407231488,img_img_norm
85,3,0.01977559977397081,img_img_norm
