,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,Mean over
1,38.355816,41.523865,42.69416,43.438705,46.580822,47.74064,48.776237,53.006493,57.72645,59.389473,54.22525,53.037136,56.454678,58.158016,60.625744,62.09234,66.09593,69.78576,71.85122,70.83789,71.08189,71.95747,72.82,72.47901,70.609955,73.94008,83.37945,88.54847,91.544235,Img tokens
2,51.618362,58.509163,60.31925,61.52628,65.079285,65.82915,67.30206,72.383415,75.615456,78.67377,74.7297,72.094376,76.098015,78.69166,80.823456,81.67876,83.30938,87.622826,89.98109,87.821724,90.31099,92.61511,97.32393,100.699295,103.198555,109.940025,124.72572,134.68251,139.38324,Img tokens
3,59.353092,68.50439,69.79664,71.35829,75.899826,78.388084,79.53384,85.47407,92.88073,98.42238,90.056244,88.64259,93.25222,94.0683,96.28074,96.91099,99.05002,103.517975,106.33404,102.81759,104.70924,106.42945,111.52717,114.76369,116.397705,123.65499,137.40826,150.51172,158.13188,Img tokens
4,65.32718,73.603264,75.07253,76.58293,80.66629,82.65799,83.60665,88.828636,94.5172,98.69947,89.71409,88.36053,93.07407,93.868416,96.02728,97.33293,100.71066,106.05174,108.59341,105.64347,107.792,109.74728,114.64139,116.86837,120.11484,128.04974,142.04555,153.34592,165.7909,Img tokens
5,28.314014,35.82468,37.84367,39.64357,43.60741,45.538197,47.06652,53.63946,60.821625,64.47619,60.56443,59.61324,66.02453,67.99131,73.4821,76.75424,82.08833,89.11148,94.652054,93.80434,95.35072,97.289635,98.074104,97.78319,103.79922,109.49151,123.09646,132.01202,142.78207,Img tokens
6,35.894337,38.276344,39.824627,41.099216,44.063953,45.803886,46.856827,52.833736,60.378708,64.657104,60.45891,60.715137,66.5357,67.79286,72.69582,74.02323,78.14833,82.94092,85.9133,83.28678,85.34387,88.52428,89.64938,89.350426,95.21977,102.23646,118.56714,132.9708,136.18222,Img tokens
7,28.01967,33.12015,34.613625,35.7807,38.994793,40.66732,41.663967,47.21055,53.30777,55.671898,54.35633,53.977425,58.841965,60.339333,63.34094,65.03725,68.031944,72.44823,75.77684,74.60263,76.167496,78.398705,78.419525,78.817276,80.01099,83.39276,91.851616,97.95142,102.97101,Img tokens
8,63.957138,72.32131,73.465324,74.85331,78.932396,81.00109,81.79736,87.21764,93.58488,97.44656,88.83825,86.78297,90.99236,91.70742,93.84966,95.449425,98.00165,102.76103,105.554794,102.153175,104.029976,105.77902,111.43685,115.81014,120.65179,131.19179,148.72765,160.78087,163.06798,Img tokens
9,51.406693,55.89104,58.506905,61.02498,63.888645,65.38152,65.67504,70.04153,74.598045,76.4187,69.40711,68.18013,71.67475,72.84101,74.53685,75.26767,77.30814,81.217636,82.48616,80.20236,81.494965,82.26545,83.78282,85.41084,86.631516,92.08541,101.86205,111.83428,117.19277,Img tokens
0,23.614647,34.485626,34.47332,34.9076,35.905045,35.362404,35.200356,35.099922,32.991276,32.724216,31.554485,30.369,29.596624,29.008778,28.539055,27.917784,27.272043,26.995142,27.651594,27.130167,26.823368,27.966608,28.284285,29.625624,30.651228,31.703575,32.0931,31.80614,29.647451,Text tokens
1,22.49938,33.51469,34.980927,36.88059,38.418846,38.45302,38.08683,37.92738,36.254147,36.085117,34.13285,32.763756,32.19994,31.699148,31.29477,30.934118,31.21929,31.467741,32.89263,32.9386,32.620106,33.964157,33.60432,35.31427,36.676804,37.86886,37.354847,35.632076,33.44223,Text tokens
2,21.235971,31.888897,33.435684,35.378834,36.71498,36.793095,36.52522,36.124092,34.1025,33.547962,31.773232,30.77107,30.367844,30.015383,29.51933,29.001213,29.074947,29.438267,30.985382,31.108822,31.177029,32.38983,32.128002,33.850502,35.081635,35.96662,35.110596,33.093407,30.390165,Text tokens
3,23.518778,33.765877,33.742924,34.230446,35.207363,34.721878,34.47835,34.435677,32.53031,32.304207,31.134323,30.102156,29.499166,28.973267,28.553669,28.012276,27.350595,27.05106,27.702784,27.297482,27.003342,28.098122,28.501535,29.999708,31.028837,31.977476,32.26811,31.685854,29.004242,Text tokens
4,29.801273,39.118816,39.133347,39.510498,40.467594,40.040535,39.789417,39.57036,37.353565,36.798824,34.678436,33.31387,32.676853,31.975292,31.230093,30.573593,30.334091,30.126282,31.213345,30.84621,30.574955,32.239796,32.54017,34.61254,35.443157,36.784325,37.736664,37.322933,33.912945,Text tokens
5,30.458624,39.61755,40.1742,40.811802,41.711803,41.3349,41.20102,41.255817,39.527817,39.320255,37.431366,36.10992,35.359337,34.608227,34.10132,33.973537,34.070404,33.91714,35.275543,34.655186,34.895275,36.106106,36.200207,38.42403,39.4713,40.09597,40.149403,39.269913,35.030384,Text tokens
6,30.458624,39.564114,40.13924,40.894726,41.80271,41.401737,41.2103,41.263203,39.527767,39.331867,37.427734,36.175575,35.27736,34.557083,33.958027,33.79781,33.89353,33.628353,35.042137,34.674442,34.978054,36.29271,36.46747,38.532425,39.43154,40.329037,40.394295,39.55725,35.73221,Text tokens
