,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,Mean over
0,40.2735,42.480457,43.999733,45.421467,48.33895,49.076096,49.253162,52.63999,57.72968,60.16867,54.124813,52.348553,57.51393,59.089367,62.60903,63.920372,68.58548,73.748535,78.16328,77.66966,77.20643,78.93861,82.055466,83.27066,86.373314,92.316925,101.90059,112.027275,120.59089,Img tokens
1,14.992878,20.312601,21.506681,22.680025,25.29883,27.050226,28.258715,33.775635,39.869278,43.11757,42.24682,42.134098,46.399082,48.381268,51.277584,53.807922,56.715813,60.79333,64.53426,64.2187,65.10262,66.60827,67.85453,67.75485,70.46952,75.3729,81.67985,85.21525,95.05029,Img tokens
2,20.019775,25.117651,26.209097,27.231201,29.564669,30.972075,31.96401,37.543392,44.395844,49.4323,47.479397,48.04154,52.750122,54.910828,58.242943,60.330784,63.77095,68.26966,72.226265,72.2645,74.59985,77.95473,82.10532,85.14729,88.53774,93.89254,104.82455,111.721115,119.58217,Img tokens
3,20.509895,28.537016,30.265411,32.198257,35.91972,37.79603,38.548233,45.604923,53.123035,57.813637,55.261993,56.862637,62.1779,63.828693,68.21795,70.874596,75.523895,82.77738,88.10477,86.79944,88.99543,91.27908,92.662025,93.891815,97.30207,102.90623,120.5495,135.72513,145.0935,Img tokens
4,39.78722,49.91683,52.856632,54.947502,59.7981,61.16394,62.44769,68.637886,78.50936,81.24339,75.256256,76.3701,84.42125,87.13875,92.06613,96.35528,101.70928,111.59201,118.4514,113.72277,115.55904,118.313545,117.832855,118.23132,119.8367,128.89023,143.34589,156.44394,161.30566,Img tokens
5,25.972828,36.720024,39.371456,41.772026,46.91935,49.1555,50.231777,58.123505,67.61636,73.184875,69.71901,70.4665,78.00734,82.82539,89.05647,95.40853,104.27705,116.84475,126.10559,123.18553,125.82257,128.28033,128.70003,128.29271,133.94412,142.89738,153.88121,160.3064,178.22882,Img tokens
6,45.38226,52.869976,55.72762,57.547127,62.810417,64.47299,65.0633,69.64013,79.214745,81.19084,73.739494,75.09551,82.25831,86.07395,89.7656,92.488144,98.34145,106.23131,112.078735,109.433784,110.30412,112.93188,113.85821,112.53387,118.61634,124.77509,143.78462,159.33847,167.7779,Img tokens
7,46.52724,51.98082,54.250298,56.24947,61.16896,62.936817,64.043015,69.480156,78.71511,84.83892,74.35722,74.34921,82.87509,85.58101,91.46094,92.61622,98.3931,104.88109,108.64706,106.568954,108.84857,112.487144,114.99611,119.26088,126.19431,136.61923,154.55244,161.00981,181.87143,Img tokens
8,14.160976,19.746552,20.803236,22.103285,24.387573,25.856985,26.712395,32.19112,38.41521,42.208923,41.85834,41.88976,45.852215,47.950245,51.484848,54.58853,58.830467,63.46241,67.79949,68.82926,70.93186,73.96145,75.279976,77.73694,77.31866,82.423645,89.394844,99.81398,112.87696,Img tokens
9,22.976908,23.871649,24.526133,25.20714,26.68944,27.663033,28.705181,32.39844,37.86451,42.00504,40.69251,40.93069,44.755814,47.393845,50.598373,51.832523,55.611217,59.918148,63.528393,63.18279,64.99992,66.86342,68.00889,68.107155,70.96099,74.74321,82.696106,88.347,91.73882,Img tokens
0,40.721397,56.516872,58.175854,61.097916,64.44736,64.60932,63.932045,64.79228,62.180565,62.825935,56.286095,53.61808,53.817802,53.719215,52.024323,51.86512,52.837856,53.946396,56.090103,55.127502,54.978214,57.41378,57.363785,59.775173,62.50701,64.855705,66.24676,65.41068,58.385868,Text tokens
1,38.84222,59.031242,58.62173,61.122566,61.689087,62.175385,62.71411,62.53247,61.023003,61.596287,58.609516,57.280582,57.560246,57.68735,57.667416,57.69319,58.931484,60.857723,63.203213,62.850147,62.704937,64.917336,64.42929,67.204254,69.864075,71.468315,71.67216,68.19889,63.035603,Text tokens
2,43.649048,59.842625,60.253044,62.75306,64.467064,65.45074,65.700676,67.10965,66.3014,67.658356,64.35686,62.552753,63.12839,62.600132,63.146576,62.65275,63.33472,65.53209,67.631905,66.13885,66.52168,68.30128,67.77444,70.078476,72.418175,73.39263,73.86076,70.79063,63.68787,Text tokens
3,49.142857,61.145485,62.086002,62.768864,65.28317,64.62157,63.92619,64.58977,62.727123,62.87994,59.52556,56.72065,57.00147,56.810005,56.141056,55.909035,56.653454,57.682182,60.016026,58.464066,58.938484,61.674557,61.461945,64.124695,65.98166,67.09462,67.54032,65.04252,58.484814,Text tokens
4,36.93673,48.2806,48.952713,50.396183,51.26279,50.82391,50.038395,49.714005,47.374874,47.42745,44.779575,43.53049,43.51009,42.776978,41.646408,40.796013,40.49462,40.51131,41.758244,41.303738,41.39007,43.080864,43.203217,45.890293,47.68876,48.67087,48.852436,46.971405,41.196774,Text tokens
5,37.389812,53.3681,53.4506,54.589287,55.669983,55.161243,54.233387,54.4599,51.988503,51.97575,49.25734,47.521584,46.94332,46.00548,44.960644,44.68435,44.921986,45.106754,46.879295,46.085316,45.67764,46.929974,46.75625,48.95584,50.91929,51.48755,52.316242,50.77694,44.15823,Text tokens
6,33.661045,46.216232,46.51052,48.63555,49.445316,49.137806,48.838776,48.50804,46.51988,46.46512,44.635643,43.331947,43.07844,42.348038,41.539745,41.07958,41.11724,41.23199,42.88026,42.307137,42.38638,44.129707,44.115067,46.530148,48.603848,49.97644,49.83719,48.54481,43.5423,Text tokens
7,32.28848,45.447845,46.067047,48.21798,50.103165,50.887833,51.576843,51.744812,50.782036,51.859337,49.042725,48.005276,48.21283,48.051514,47.85821,48.285137,49.53496,50.877335,53.56994,53.33701,52.775852,54.35668,54.04276,56.38422,57.609226,58.771217,59.24533,55.999615,49.761806,Text tokens
8,42.471405,57.528748,58.81857,61.5276,64.82256,65.39536,65.01037,66.1157,63.339703,64.51266,58.398956,56.10083,56.017857,55.404266,54.16579,54.466442,55.062935,56.476894,58.60114,57.567055,57.704132,60.54477,60.23656,63.289074,65.47939,68.40039,69.77705,68.78398,62.86822,Text tokens
9,41.634266,60.944107,60.63346,63.168926,64.28546,65.022514,65.398705,66.3421,65.31546,66.974785,62.60646,60.575928,61.058308,61.025738,60.835316,60.930305,61.738586,63.691113,66.26784,64.96785,64.86329,67.212776,66.599754,69.89539,73.48922,74.95274,74.55458,71.22418,63.90586,Text tokens
0,40.721397,56.618725,56.96253,60.276268,63.544567,63.946712,63.483482,64.77152,62.352566,63.33433,57.184494,54.701553,55.175137,55.22288,53.818108,53.42703,54.385685,55.841816,58.13991,57.47711,57.32031,59.693058,60.046314,62.773537,65.43745,68.44496,70.340744,70.27765,64.51128,Text only tokens
1,38.84222,58.70952,57.198242,60.18878,61.327927,61.97387,62.57512,62.743515,61.28796,61.915024,58.885113,57.704876,58.184372,58.490253,58.68027,58.62796,59.70963,61.82151,64.362015,64.07072,63.9604,66.41069,65.69995,68.786606,71.86493,74.22038,75.29316,72.57391,67.304276,Text only tokens
2,43.649048,60.15599,59.70328,62.19172,64.077286,65.03052,65.164085,66.89167,66.38711,67.69466,64.16746,62.703175,63.20056,63.201736,64.263885,63.841988,64.65953,67.05307,69.40863,68.20023,69.012375,70.51514,70.136345,72.8687,75.493256,77.31655,77.758484,74.9368,68.14097,Text only tokens
3,49.142857,61.13009,61.12044,62.024002,64.73846,64.4038,63.7331,64.840126,63.142605,63.421787,60.25526,57.48654,57.74909,58.025196,57.724304,57.294434,58.200493,59.54052,61.56933,60.969746,61.756958,64.41654,64.55211,67.81533,69.92456,72.007416,73.42502,72.932724,66.07467,Text only tokens
4,36.93673,47.800453,47.039307,48.963104,50.239567,50.036304,49.65127,49.991505,47.807903,47.83093,45.11087,43.974197,43.938427,43.65731,43.039482,42.121532,41.695984,41.799892,42.953648,42.191257,41.83672,43.520443,43.942856,46.408665,48.14541,49.004593,49.813854,48.82558,43.1484,Text only tokens
5,37.389812,52.891663,51.447704,53.276653,54.836308,54.437393,53.678368,54.446266,52.266197,52.34133,49.53881,47.91148,47.48847,46.90919,46.38879,45.89967,45.906265,46.081318,47.53992,46.805103,46.385643,47.81427,48.138855,50.549683,52.43738,53.666607,54.766357,53.5428,48.633995,Text only tokens
6,33.661045,45.87184,44.861362,47.34974,48.548847,48.392075,48.535576,48.88637,47.15075,47.165924,45.280464,44.273273,44.38139,44.09048,43.846996,43.25815,43.319088,43.326275,44.75433,43.80295,43.51721,45.04547,45.643948,48.569942,50.673344,52.538822,53.665527,52.957977,48.277863,Text only tokens
7,32.28848,45.627007,45.281567,47.35455,49.080914,49.967007,50.86817,51.350487,50.694595,51.95215,49.354115,48.5632,48.96846,49.156178,49.286385,49.637684,51.132027,52.68782,55.44694,55.36077,55.133213,56.574867,56.59843,58.96811,60.0728,61.34901,62.013924,59.66295,54.558617,Text only tokens
8,42.471405,57.568043,57.724884,60.781273,64.092316,64.8311,64.67523,66.16257,63.65465,65.004906,59.12223,56.92913,56.994778,56.691936,55.9485,56.226112,56.736206,58.221813,60.464394,59.59389,59.88825,62.74199,62.629986,65.80661,67.70789,70.97865,73.326416,73.56541,68.04083,Text only tokens
9,41.634266,61.140118,60.013195,62.611504,63.919544,64.63167,65.08307,66.34502,65.46884,67.26879,62.869957,61.230244,61.681587,61.91019,61.983204,61.992428,62.80578,64.71901,67.18442,65.855934,65.85754,68.40531,68.32942,71.606575,75.41913,77.25342,76.75021,74.33304,66.08721,Text only tokens
