,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,contains,Mean over
0,5.0534544,102.679184,109.46213,121.01288,145.55904,152.46225,151.28883,145.15129,150.66473,154.29568,137.1104,132.21672,143.8078,144.61621,147.73781,154.47054,160.26672,166.14703,172.09193,164.08981,160.41,168.51668,177.62373,192.18228,216.54234,225.95811,215.7544,155.3434,191.90674,both img and text,All tokens
1,5.0510454,102.068214,109.38412,121.3611,145.8254,153.7346,151.81152,145.50386,151.60239,155.08072,137.70683,132.99034,144.23186,144.24686,147.1887,153.55203,159.19174,164.40674,169.03302,160.12854,157.63876,165.33112,173.65268,188.01347,216.42561,230.76659,220.70937,155.42928,182.30478,both img and text,All tokens
0,26.325575,31.2158,32.416058,33.21311,36.162857,37.409595,38.361675,43.693726,49.39604,52.30832,49.46421,49.1832,53.764805,57.085,59.040535,60.7308,63.031242,66.81494,69.78094,69.339134,70.598915,70.90559,72.9063,73.539696,75.17459,78.41676,87.00256,90.136795,98.1242,both img and text,Img tokens
1,27.8392,32.458782,33.76338,34.64015,37.7247,38.989937,39.897507,45.167503,51.00348,53.989033,50.449104,49.8764,54.273853,57.191772,58.94944,60.658764,62.676205,66.59417,69.29342,68.73716,69.94003,70.10181,71.85071,72.61455,74.836784,78.79285,89.61997,94.263885,100.21571,both img and text,Img tokens
0,39.015835,92.64121,89.97987,99.012276,121.237434,129.0073,128.56583,117.47766,119.799095,123.64196,111.514885,104.851845,113.71713,112.562256,116.083046,122.98276,129.82323,133.95753,139.42592,136.20891,129.37186,133.41226,138.39229,151.3083,176.5053,187.56834,179.41483,141.76608,140.18008,both img and text,Text tokens
1,38.79207,91.68958,89.233475,98.55664,120.28668,128.87541,127.805695,116.80653,119.32232,123.17813,111.09151,104.69437,113.30237,111.772484,115.19066,121.67301,128.19994,131.78926,136.22853,132.49599,127.42166,131.0047,134.55388,146.90303,175.93994,191.2192,182.33615,142.76796,130.29207,both img and text,Text tokens
0,39.015835,92.746895,89.57443,98.42317,120.48984,128.54236,128.04022,117.17796,119.72344,124.178925,112.388916,106.08533,115.18884,113.89601,117.945335,125.842064,133.50237,137.35094,142.10773,139.25908,131.13957,133.91093,139.17603,152.70001,177.78058,189.39006,181.21394,144.24825,143.03917,only text,Text only tokens
1,38.79207,91.70606,88.729454,97.8629,119.39631,128.32195,127.24425,116.4681,119.25036,123.61743,111.79125,105.75021,114.576515,112.94759,116.78532,124.169334,131.57295,135.2128,139.03938,136.19495,129.9903,132.74748,137.01628,150.28682,178.31859,193.0531,184.45276,145.50269,136.03749,only text,Text only tokens
