,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,Mean over
0,57.70262,60.28656,61.932686,63.484177,67.91526,69.31447,70.2201,74.76997,80.69114,81.509,70.76636,69.88853,74.37648,76.01348,78.27379,78.23189,80.25275,84.96681,86.56566,83.82625,85.06054,85.53062,88.08065,86.93977,91.531136,97.643684,112.76538,121.853874,111.51711,Img tokens
1,40.917248,45.105053,46.5515,48.15364,52.388577,54.065624,55.01894,61.284306,68.46699,71.67643,63.65007,61.876156,65.64978,66.26597,68.18549,68.00457,69.66022,73.30772,72.99284,70.794304,72.25403,73.38424,75.08441,74.33049,79.76974,87.303406,105.78023,115.87063,112.774734,Img tokens
2,60.114727,69.15142,71.142685,73.2771,78.9835,81.33352,79.58748,83.38938,90.957695,94.06089,82.14973,80.22676,84.162,85.26313,89.32151,91.81803,95.91201,103.737915,108.636856,106.69674,109.6022,112.4851,116.39427,117.086365,123.0129,130.70201,151.404,163.96019,168.2805,Img tokens
3,38.808655,48.42318,52.2056,56.70221,62.772636,66.07614,67.21335,74.63003,84.16557,89.36249,81.59895,82.80091,89.999886,93.62497,98.66611,101.20362,106.3946,114.87866,121.67488,117.72675,118.56741,119.68285,120.67584,125.18874,132.54805,141.34831,159.7306,175.29788,177.20404,Img tokens
4,48.22469,53.618507,55.51192,57.58545,62.761948,64.85521,65.22477,70.161026,79.03751,82.27679,70.19683,68.07163,70.975746,71.42021,73.615585,75.36179,78.01642,84.943886,88.85711,87.79325,92.04475,93.85355,95.82035,95.074265,100.80209,110.96127,133.97447,150.30144,148.52162,Img tokens
5,73.35159,78.43284,80.62584,82.608894,87.63887,89.786705,89.63015,88.95083,93.65939,96.38157,80.57745,76.82388,81.72328,81.71802,82.268745,82.83293,84.307045,89.797714,90.881134,87.60583,89.14998,90.44946,93.00305,94.00162,100.47846,109.487274,131.48935,140.29663,132.7366,Img tokens
6,40.881344,51.709984,55.0893,58.26813,63.718975,66.65535,67.087776,73.3968,80.989044,85.04792,77.44953,77.40637,81.3194,83.36342,87.844475,91.261765,95.84266,106.764725,112.269684,110.58921,114.55893,116.022446,115.9615,117.42284,124.99679,131.96521,149.03795,164.3,164.97658,Img tokens
7,56.667587,59.16899,60.946407,62.612286,67.792114,69.633354,70.30631,74.554405,80.80057,82.62079,71.8627,68.83973,72.315414,72.96556,74.58499,74.07574,75.71485,79.40542,79.39799,76.39735,77.95369,79.30707,80.67045,79.0305,84.72084,93.127754,113.12293,123.681755,118.33453,Img tokens
8,57.699265,62.163197,63.87899,65.921844,71.63703,73.27699,74.293076,78.96285,84.71069,85.956154,74.19098,69.21146,72.46792,72.43476,73.32939,72.36492,73.82644,76.9431,76.53879,73.76879,74.97169,75.614586,76.936424,76.277664,82.26753,90.25262,110.64258,118.78829,111.43415,Img tokens
9,42.86727,50.955006,53.13683,54.63193,59.667957,61.237682,61.913616,67.02918,73.96099,76.45234,66.56569,65.385574,70.3654,71.11148,73.8874,75.77254,78.659096,83.44237,85.04699,84.010284,86.74437,87.943,90.28304,93.11168,96.61149,104.18257,120.015976,125.76211,117.555336,Img tokens
0,55.97137,75.98478,74.98448,76.49096,77.97726,75.42892,74.28868,74.48285,70.77682,69.40284,60.081375,58.639175,59.09898,58.811783,57.677864,57.305336,57.64044,58.061783,59.405952,58.25352,57.736313,60.041103,59.85564,61.67935,59.17808,58.53288,61.36899,60.543728,54.026672,Text tokens
1,83.35893,101.910446,96.057976,98.52935,103.473305,102.0905,99.85563,100.50927,96.771576,96.36649,85.07514,82.97648,83.686424,82.980316,81.04637,80.63041,81.41985,82.68794,84.696884,83.13787,82.48412,85.148926,85.015076,87.458534,84.77442,84.29872,86.0483,82.97141,68.788414,Text tokens
2,81.928825,97.19884,95.14315,96.371635,96.47122,95.7941,92.629776,92.444664,90.122955,88.99992,75.377106,73.650375,74.265236,73.30778,72.89907,72.57429,73.31537,74.47709,75.610115,74.178314,73.67412,76.268135,76.55152,79.16787,75.3609,74.95778,78.04894,76.63495,71.23764,Text tokens
3,56.939556,80.9795,80.10994,82.591675,85.68513,84.870125,82.53499,82.89177,79.699356,79.51526,72.49574,69.79718,69.85767,68.89903,66.51438,66.447876,66.9298,68.0264,70.21779,68.85785,67.61855,69.88626,68.96352,70.59649,69.37233,69.3549,71.32319,66.01804,51.984936,Text tokens
4,64.45427,82.694885,81.41473,81.393684,83.37432,82.40612,81.102425,81.90379,80.05132,80.61984,71.03547,69.25345,69.711266,68.73388,67.518906,68.1775,69.555664,71.55486,73.56923,72.43659,71.89951,73.43471,73.223625,74.60132,74.27689,73.237976,75.48976,74.9392,65.26475,Text tokens
5,51.42363,61.198776,56.662292,57.69613,59.95064,59.540035,58.74743,58.278915,56.34563,55.10283,49.24114,47.94925,48.65343,47.283283,46.74391,46.733326,47.161026,47.75961,48.703014,47.758247,47.052746,49.117893,48.96352,50.505074,50.160343,48.86385,50.60489,49.27924,43.505264,Text tokens
6,63.091534,77.51234,71.474556,73.87433,77.06454,76.204155,74.19417,74.26729,72.8918,72.171524,63.443447,61.749916,62.503105,61.228603,60.696117,60.60615,61.357227,62.696445,63.987034,63.35807,62.96963,64.97779,65.359116,67.23383,65.23709,64.402565,67.339584,66.26862,57.832584,Text tokens
7,70.66967,86.94654,87.79522,88.931244,91.67358,88.9164,86.41624,86.337776,83.00909,82.42475,71.69951,69.602585,70.19502,69.12188,67.49736,66.82526,67.271095,68.359505,69.360756,68.17795,67.2583,70.09465,69.861946,72.178,69.5573,68.71648,70.281075,69.12824,58.748466,Text tokens
