,accuracy,auroc,auprc,f1,precision,recall,embedding_level
0,0.8928571428571429,0.9438775510204082,0.9430416922013559,0.896551724137931,0.8666666666666667,0.9285714285714286,sentence_all
1,0.8928571428571429,0.9438775510204082,0.9430416922013559,0.896551724137931,0.8666666666666667,0.9285714285714286,sentence_all
2,0.8928571428571429,0.9540816326530612,0.9566780558377195,0.896551724137931,0.8666666666666667,0.9285714285714286,sentence_all
3,0.8928571428571429,0.9591836734693878,0.9603545264259549,0.896551724137931,0.8666666666666667,0.9285714285714286,sentence_all
4,0.8928571428571429,0.9591836734693878,0.9603545264259549,0.896551724137931,0.8666666666666667,0.9285714285714286,sentence_all
5,0.9285714285714286,0.9591836734693878,0.9603545264259549,0.9333333333333333,0.875,1.0,sentence_all
6,0.9285714285714286,0.9591836734693878,0.9603545264259549,0.9333333333333333,0.875,1.0,sentence_all
7,0.9285714285714286,0.9489795918367347,0.9438182848897133,0.9333333333333333,0.875,1.0,sentence_all
8,0.9285714285714286,0.9387755102040817,0.9298530834245118,0.9333333333333333,0.875,1.0,sentence_all
9,0.9285714285714286,0.9438775510204083,0.9348897134611419,0.9333333333333333,0.875,1.0,sentence_all
10,0.8928571428571429,0.9285714285714286,0.9091043993354916,0.9032258064516129,0.8235294117647058,1.0,sentence_all
11,0.8571428571428571,0.9336734693877552,0.912780869923727,0.8571428571428571,0.8571428571428571,0.8571428571428571,sentence_all
12,0.8571428571428571,0.9285714285714286,0.9091043993354916,0.8571428571428571,0.8571428571428571,0.8571428571428571,sentence_all
13,0.8571428571428571,0.923469387755102,0.905235351716444,0.8571428571428571,0.8571428571428571,0.8571428571428571,sentence_all
14,0.8214285714285714,0.9132653061224489,0.9034242543171114,0.8148148148148148,0.8461538461538461,0.7857142857142857,sentence_all
15,0.8214285714285714,0.923469387755102,0.9058364254792824,0.8148148148148148,0.8461538461538461,0.7857142857142857,sentence_all
16,0.8214285714285714,0.9285714285714286,0.9177411873840444,0.8148148148148148,0.8461538461538461,0.7857142857142857,sentence_all
17,0.8928571428571429,0.9540816326530612,0.9566627816627815,0.8888888888888888,0.9230769230769231,0.8571428571428571,sentence_all
18,0.8928571428571429,0.9642857142857144,0.9608861376718518,0.8888888888888888,0.9230769230769231,0.8571428571428571,sentence_all
19,0.8928571428571429,0.9744897959183674,0.9745225013082155,0.8888888888888888,0.9230769230769231,0.8571428571428571,sentence_all
20,0.9285714285714286,0.9795918367346939,0.9786891679748821,0.9285714285714286,0.9285714285714286,0.9285714285714286,sentence_all
21,0.9285714285714286,0.9744897959183674,0.9721956614813757,0.9285714285714286,0.9285714285714286,0.9285714285714286,sentence_all
22,0.9285714285714286,0.9744897959183674,0.9721956614813757,0.9285714285714286,0.9285714285714286,0.9285714285714286,sentence_all
23,0.9285714285714286,0.9693877551020409,0.9650528043385185,0.9285714285714286,0.9285714285714286,0.9285714285714286,sentence_all
24,0.9285714285714286,0.9693877551020409,0.9650528043385185,0.9285714285714286,0.9285714285714286,0.9285714285714286,sentence_all
25,0.9285714285714286,0.9693877551020409,0.9650528043385185,0.9285714285714286,0.9285714285714286,0.9285714285714286,sentence_all
26,0.9285714285714286,0.9642857142857143,0.9571162964020106,0.9285714285714286,0.9285714285714286,0.9285714285714286,sentence_all
27,0.9285714285714286,0.9642857142857143,0.9571162964020106,0.9285714285714286,0.9285714285714286,0.9285714285714286,sentence_all
28,0.9285714285714286,0.9642857142857143,0.9571162964020106,0.9285714285714286,0.9285714285714286,0.9285714285714286,sentence_all
29,0.9285714285714286,0.9591836734693878,0.9481877249734392,0.9285714285714286,0.9285714285714286,0.9285714285714286,sentence_all
30,0.9642857142857143,0.9693877551020409,0.9650528043385185,0.9655172413793104,0.9333333333333333,1.0,sentence_all
31,0.9642857142857143,0.9795918367346939,0.9786891679748821,0.9655172413793104,0.9333333333333333,1.0,sentence_all
32,0.9642857142857143,0.9795918367346939,0.9786891679748821,0.9655172413793104,0.9333333333333333,1.0,sentence_all
0,0.8928571428571429,0.9489795918367346,0.9480783222379859,0.896551724137931,0.8666666666666667,0.9285714285714286,sentence_img
1,0.8928571428571429,0.9438775510204082,0.9430416922013559,0.896551724137931,0.8666666666666667,0.9285714285714286,sentence_img
2,0.8928571428571429,0.9642857142857143,0.9653911564625849,0.896551724137931,0.8666666666666667,0.9285714285714286,sentence_img
3,0.9285714285714286,0.9642857142857143,0.9653911564625849,0.9333333333333333,0.875,1.0,sentence_img
4,0.9285714285714286,0.9591836734693878,0.9603545264259549,0.9333333333333333,0.875,1.0,sentence_img
5,0.9285714285714286,0.9693877551020409,0.9701007326007325,0.9333333333333333,0.875,1.0,sentence_img
6,0.9285714285714286,0.9693877551020409,0.9701007326007325,0.9333333333333333,0.875,1.0,sentence_img
7,0.9285714285714286,0.9540816326530612,0.9517547928262213,0.9333333333333333,0.875,1.0,sentence_img
8,0.9285714285714286,0.9489795918367347,0.9395992895992895,0.9333333333333333,0.875,1.0,sentence_img
9,0.9285714285714286,0.9540816326530612,0.9440210583067725,0.9333333333333333,0.875,1.0,sentence_img
10,0.9285714285714286,0.9387755102040817,0.9174904460618746,0.9333333333333333,0.875,1.0,sentence_img
11,0.8571428571428571,0.9336734693877552,0.912780869923727,0.8571428571428571,0.8571428571428571,0.8571428571428571,sentence_img
12,0.8571428571428571,0.9387755102040817,0.9246856318284888,0.8571428571428571,0.8571428571428571,0.8571428571428571,sentence_img
13,0.8571428571428571,0.923469387755102,0.905235351716444,0.8571428571428571,0.8571428571428571,0.8571428571428571,sentence_img
14,0.8214285714285714,0.9183673469387755,0.9136283359497644,0.8148148148148148,0.8461538461538461,0.7857142857142857,sentence_img
15,0.8214285714285714,0.9285714285714286,0.9091043993354916,0.8148148148148148,0.8461538461538461,0.7857142857142857,sentence_img
16,0.8214285714285714,0.9336734693877551,0.9279452690166974,0.8148148148148148,0.8461538461538461,0.7857142857142857,sentence_img
17,0.8928571428571429,0.9540816326530612,0.9566627816627815,0.8888888888888888,0.9230769230769231,0.8571428571428571,sentence_img
18,0.8928571428571429,0.9744897959183674,0.9745225013082155,0.8888888888888888,0.9230769230769231,0.8571428571428571,sentence_img
19,0.8928571428571429,0.9744897959183674,0.9745225013082155,0.8888888888888888,0.9230769230769231,0.8571428571428571,sentence_img
20,0.9285714285714286,0.9795918367346939,0.9786891679748821,0.9285714285714286,0.9285714285714286,0.9285714285714286,sentence_img
21,0.9285714285714286,0.9744897959183674,0.9721956614813757,0.9285714285714286,0.9285714285714286,0.9285714285714286,sentence_img
22,0.9285714285714286,0.9744897959183674,0.9721956614813757,0.9285714285714286,0.9285714285714286,0.9285714285714286,sentence_img
23,0.9285714285714286,0.9693877551020409,0.9650528043385185,0.9285714285714286,0.9285714285714286,0.9285714285714286,sentence_img
24,0.9285714285714286,0.9693877551020409,0.9650528043385185,0.9285714285714286,0.9285714285714286,0.9285714285714286,sentence_img
25,0.9285714285714286,0.9693877551020409,0.9650528043385185,0.9285714285714286,0.9285714285714286,0.9285714285714286,sentence_img
26,0.9285714285714286,0.9744897959183674,0.9721956614813757,0.9285714285714286,0.9285714285714286,0.9285714285714286,sentence_img
27,0.8928571428571429,0.9642857142857143,0.9571162964020106,0.8888888888888888,0.9230769230769231,0.8571428571428571,sentence_img
28,0.9285714285714286,0.9642857142857143,0.9571162964020106,0.9285714285714286,0.9285714285714286,0.9285714285714286,sentence_img
29,0.9285714285714286,0.9642857142857143,0.9571162964020106,0.9285714285714286,0.9285714285714286,0.9285714285714286,sentence_img
30,0.9642857142857143,0.9693877551020409,0.9650528043385185,0.9655172413793104,0.9333333333333333,1.0,sentence_img
31,0.9642857142857143,0.9795918367346939,0.9786891679748821,0.9655172413793104,0.9333333333333333,1.0,sentence_img
32,0.9642857142857143,0.9795918367346939,0.9786891679748821,0.9655172413793104,0.9333333333333333,1.0,sentence_img
0,0.5,0.5,0.5,0.0,0.0,0.0,sentence_text
1,0.75,0.8367346938775511,0.8429691082665429,0.7586206896551724,0.7333333333333333,0.7857142857142857,sentence_text
2,0.8214285714285714,0.8979591836734694,0.9250317351821109,0.8148148148148148,0.8461538461538461,0.7857142857142857,sentence_text
3,0.8214285714285714,0.9642857142857143,0.9675780568637711,0.8,0.9090909090909091,0.7142857142857143,sentence_text
4,0.8214285714285714,0.9591836734693877,0.9617146858743495,0.8,0.9090909090909091,0.7142857142857143,sentence_text
5,0.8214285714285714,0.9744897959183674,0.9721956614813757,0.8,0.9090909090909091,0.7142857142857143,sentence_text
6,0.8928571428571429,0.9795918367346939,0.9822929171668666,0.88,1.0,0.7857142857142857,sentence_text
7,0.9285714285714286,0.9744897959183674,0.9767984116723611,0.9285714285714286,0.9285714285714286,0.9285714285714286,sentence_text
8,0.8928571428571429,0.9540816326530612,0.9492731591471086,0.8888888888888888,0.9230769230769231,0.8571428571428571,sentence_text
9,0.8928571428571429,0.9897959183673469,0.9901360544217686,0.8888888888888888,0.9230769230769231,0.8571428571428571,sentence_text
10,0.9285714285714286,0.9948979591836735,0.9952380952380951,0.9230769230769231,1.0,0.8571428571428571,sentence_text
11,0.9285714285714286,0.9897959183673469,0.9901360544217686,0.9230769230769231,1.0,0.8571428571428571,sentence_text
12,0.9285714285714286,0.9948979591836735,0.9952380952380951,0.9285714285714286,0.9285714285714286,0.9285714285714286,sentence_text
13,0.9285714285714286,0.9693877551020409,0.9650528043385185,0.9285714285714286,0.9285714285714286,0.9285714285714286,sentence_text
14,0.9285714285714286,0.9591836734693878,0.9481877249734392,0.9285714285714286,0.9285714285714286,0.9285714285714286,sentence_text
15,0.9285714285714286,0.9693877551020409,0.9650528043385185,0.9285714285714286,0.9285714285714286,0.9285714285714286,sentence_text
16,0.9285714285714286,0.9693877551020409,0.9650528043385185,0.9285714285714286,0.9285714285714286,0.9285714285714286,sentence_text
17,0.9285714285714286,0.9795918367346939,0.9786891679748821,0.9285714285714286,0.9285714285714286,0.9285714285714286,sentence_text
18,0.9285714285714286,0.9795918367346939,0.9786891679748821,0.9285714285714286,0.9285714285714286,0.9285714285714286,sentence_text
19,0.9285714285714286,0.9846938775510204,0.9846415489272631,0.9285714285714286,0.9285714285714286,0.9285714285714286,sentence_text
20,0.9285714285714286,0.9846938775510204,0.9859693877551019,0.9285714285714286,0.9285714285714286,0.9285714285714286,sentence_text
21,0.9285714285714286,0.9846938775510204,0.9859693877551019,0.9285714285714286,0.9285714285714286,0.9285714285714286,sentence_text
22,0.9285714285714286,0.9897959183673469,0.9901360544217686,0.9285714285714286,0.9285714285714286,0.9285714285714286,sentence_text
