,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,Mean over
0,9.2312155,9.291085,9.589139,9.828116,10.29126,11.37789,13.083898,15.801511,20.066835,25.711264,33.095974,40.643826,47.358204,52.711807,56.114586,61.39976,62.762665,61.84451,61.832775,61.723164,61.991066,62.42995,64.75133,65.24517,66.60928,67.75689,71.78065,72.78513,76.39447,75.96601,77.21909,75.749664,56.153957,All tokens
1,13.135996,13.286758,13.828113,14.428455,15.537546,17.96067,21.88923,27.722612,35.228603,44.736515,56.670204,67.0942,76.652275,82.98431,86.712234,93.911476,94.60025,94.83701,98.12888,98.827705,99.6185,98.89975,102.672775,104.9728,108.07568,110.22258,113.54478,115.5828,119.681595,117.925705,116.6385,114.04382,77.080925,All tokens
2,15.054344,15.261423,15.7838335,16.498919,17.808033,20.54714,25.111172,31.199507,38.689533,47.761925,58.145924,67.086044,75.4505,81.849754,84.75389,90.53287,91.39912,92.038086,94.604675,94.75027,97.47998,96.5403,100.43247,102.81088,104.94448,107.70214,112.102356,114.04632,118.14004,117.43247,117.69235,116.29319,71.445724,All tokens
3,10.704706,10.785552,11.109051,11.341877,11.885754,13.179042,15.301675,18.65048,23.85217,30.427277,39.356277,49.048115,57.664772,63.259052,66.68463,72.48095,74.46942,74.37959,74.61619,74.52995,73.959656,73.6423,77.00914,77.841545,79.99275,82.676125,86.38402,87.84983,92.0484,91.51944,91.215385,91.38757,67.327126,All tokens
4,14.760104,14.865231,15.319999,15.747099,16.547304,18.404388,21.54539,26.343866,33.22115,41.74588,52.998543,63.44178,73.3166,80.741486,83.922874,90.86965,91.60584,90.466324,93.82057,93.48252,93.4205,93.004684,96.17003,98.585976,103.08008,105.49828,110.47905,112.21921,117.48993,114.126015,113.75412,111.38633,69.72306,All tokens
5,12.172576,12.256347,12.662385,12.990763,13.640536,15.186451,17.9768,22.130274,28.522343,36.67681,48.05132,60.09059,71.00086,78.476875,84.06879,91.536156,93.154045,93.6781,98.28445,99.36626,100.01636,99.51063,103.125755,105.98067,110.10302,112.623726,117.32043,119.71321,124.23441,120.90779,118.532715,113.7039,63.265873,All tokens
6,14.971244,15.091487,15.572336,15.984402,16.821672,18.753105,22.071695,27.0201,33.562195,41.822605,52.68421,63.799328,74.877335,82.95175,87.69974,95.16689,95.86656,95.83621,99.99147,100.754715,101.337,101.4748,104.25632,107.31203,111.63182,114.52595,119.81784,121.07418,126.138794,123.132965,122.040306,117.45991,63.708344,All tokens
7,21.679077,21.971968,22.580585,23.563658,25.403498,29.15414,35.41301,42.785473,51.88079,62.88744,76.141106,88.53728,99.30254,105.19819,108.765915,117.01341,117.74669,117.86235,120.11788,119.45969,120.93022,121.75688,125.98208,128.33829,132.84723,135.84944,141.8732,143.02779,149.19687,145.59242,142.08632,135.86441,78.48159,All tokens
8,7.96886,8.021007,8.338972,8.5529175,8.941718,9.923588,11.4987955,14.110716,18.250147,23.620186,30.994846,38.318302,44.417316,49.23061,52.40024,57.51799,58.315193,57.462124,57.32758,57.333733,56.563732,56.637623,58.139217,58.527832,60.05049,60.916767,64.244385,65.39097,68.37609,67.88997,69.06779,68.08404,52.31588,All tokens
9,14.916143,15.171302,15.8244295,16.757301,18.369328,21.412853,26.301315,31.955772,38.601826,46.383633,55.218536,62.85554,70.18572,75.122375,76.99584,82.77379,83.025314,82.65208,83.76831,83.33759,83.317406,82.12314,83.73669,82.50327,84.33836,85.47433,89.07975,89.626816,92.974976,92.713425,91.896835,91.469536,60.860325,All tokens
