,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,Mean over
0,18.013844,18.145918,18.55906,19.06219,19.99069,21.97752,25.073864,29.600872,35.946545,43.481373,52.758087,61.07595,70.64993,75.791504,76.87401,86.68983,88.90911,89.00171,92.04989,92.01224,95.52907,93.566765,97.503876,99.56166,103.21981,106.891914,113.956795,115.120155,122.52813,122.46772,124.72459,125.385345,90.97769,All tokens
1,23.937145,24.163157,24.700632,25.853067,27.619926,30.916245,35.559525,41.784225,49.50732,57.895966,67.10028,74.14009,83.27574,87.29712,86.58093,97.52484,100.20979,100.53563,103.76185,104.88604,108.966446,107.12092,112.01296,114.226845,118.88219,122.34153,130.71423,133.28052,142.31429,143.86938,148.48778,150.80936,108.34209,All tokens
2,28.78929,29.12553,30.076777,31.922611,34.775173,39.64492,46.57341,55.295177,64.17073,73.24806,82.79633,89.19769,99.30927,103.0697,104.30316,113.63979,116.325745,116.37657,119.60891,120.42786,122.34876,122.590355,128.11084,131.85683,137.37491,142.70679,150.45761,155.04073,163.4051,164.22388,167.05615,167.2177,113.47998,All tokens
3,32.70089,33.130623,34.162853,36.18779,39.437542,45.371136,54.02354,64.05019,76.13315,88.83508,103.80797,115.74786,129.12874,136.99191,138.91936,151.16747,152.74873,151.21497,156.35696,157.2405,161.0313,159.64662,165.0141,168.02673,173.53497,176.4119,186.56004,189.1574,197.63203,195.37895,194.81909,189.69385,114.66884,All tokens
4,26.022516,26.294851,26.929413,28.110859,30.22578,33.997883,39.605072,47.354492,56.718594,66.24872,77.0785,84.452736,94.494934,99.629616,99.47102,110.44018,113.85126,113.832855,119.10342,119.69158,121.82518,121.17894,126.55081,130.91527,136.05774,141.981,149.23195,150.50497,157.37634,156.91003,157.97037,157.08484,91.220604,All tokens
5,41.781536,42.160175,43.028164,45.20052,48.378437,53.395424,60.300903,68.33073,75.076256,82.48939,88.56443,89.51906,99.594986,102.765884,99.96268,113.43747,116.028755,117.29268,120.6273,122.82546,126.97805,126.06039,133.01627,135.639,139.33824,144.78029,154.55379,158.03397,167.4404,168.13301,171.79309,173.25842,115.92419,All tokens
6,32.791344,33.198166,34.55514,37.10307,40.760883,46.751358,54.69696,64.1024,73.90289,83.194374,93.39327,101.07544,110.43485,117.02859,117.56099,125.90586,126.68449,124.064514,128.76012,128.96135,130.96516,129.3855,135.14005,138.04456,143.58258,147.52225,157.61884,161.82253,170.53935,168.60863,169.24263,168.64215,100.3003,All tokens
7,24.93285,25.145733,25.629166,26.660818,28.300833,31.42197,36.03969,42.343445,49.78644,57.855946,66.819046,74.44375,83.59235,87.51605,87.358246,98.74354,100.70644,100.54407,103.75389,104.19008,107.87879,106.79945,111.776276,115.435356,119.821556,124.775154,132.62114,135.07225,142.58142,143.04237,145.16035,145.73169,94.01686,All tokens
8,29.75479,29.987152,30.469526,31.702784,33.723804,37.417706,42.68671,49.72556,57.696377,65.95171,74.53184,80.51499,89.8768,92.81246,90.51111,103.61911,106.27575,107.10555,111.451416,112.64748,116.7773,115.85003,121.208824,124.377686,128.25673,132.59238,140.98618,143.23956,152.20793,153.47884,157.36606,158.2977,103.92506,All tokens
9,31.444284,31.762802,32.818954,34.597065,37.361763,42.127155,48.731052,56.98858,65.38732,74.26651,81.590576,84.85021,93.812256,96.16915,93.656525,105.54287,106.644135,108.02818,112.998665,114.80397,118.880196,119.99714,125.59653,130.55159,135.0867,140.99599,149.2081,153.08568,161.3776,162.39879,164.67107,164.80202,98.595,All tokens
