,accuracy,auroc_macro,auprc_macro,f1_macro,precision_macro,recall_macro,auroc_micro,auprc_micro,f1_micro,precision_micro,recall_micro,embedding_level
0,0.7073170731707317,0.8847282347282347,0.7835590695035858,0.7130102355407572,0.7216880341880342,0.7081128747795414,0.8974568709101725,0.8128767622901396,0.7073170731707317,0.7073170731707317,0.7073170731707317,sentence_img
1,0.7073170731707317,0.8849527016193682,0.7852818990152098,0.7130102355407572,0.7216880341880342,0.7081128747795414,0.89738251041047,0.812792419201284,0.7073170731707317,0.7073170731707317,0.7073170731707317,sentence_img
2,0.7195121951219512,0.8840628507295175,0.7877217361865565,0.7224735493520663,0.7243671611487703,0.7208994708994708,0.8962671029149316,0.809453118210199,0.7195121951219512,0.7195121951219512,0.7195121951219512,sentence_img
3,0.7195121951219512,0.8845037678371012,0.7823707992120269,0.7217747373324995,0.7229426597242689,0.720899470899471,0.8974568709101726,0.8056330099197303,0.7195121951219512,0.7195121951219512,0.7195121951219512,sentence_img
4,0.7317073170731707,0.8864878948212281,0.7828205328321994,0.7332451499118164,0.7332451499118164,0.7332451499118164,0.89738251041047,0.8050407434733075,0.7317073170731707,0.7317073170731707,0.7317073170731707,sentence_img
5,0.7317073170731707,0.8882675966009299,0.7878196720617096,0.7332451499118164,0.7332451499118164,0.7332451499118164,0.8979030339083878,0.807638907970634,0.7317073170731707,0.7317073170731707,0.7317073170731707,sentence_img
6,0.7195121951219512,0.8864919031585697,0.7849016582427653,0.7196408529741863,0.7182539682539683,0.7213403880070546,0.8967132659131469,0.8042335315927214,0.7195121951219512,0.7195121951219512,0.7195121951219512,sentence_img
7,0.7317073170731707,0.8825036075036076,0.7841070416429928,0.7358614140223336,0.7402469135802469,0.7328042328042329,0.8939619274241523,0.8026866395052935,0.7317073170731707,0.7317073170731707,0.7317073170731707,sentence_img
8,0.7073170731707317,0.8804793971460638,0.7813098757951558,0.7120214821364247,0.7167901234567902,0.7085537918871253,0.8924003569303985,0.8032555047433326,0.7073170731707317,0.7073170731707317,0.7073170731707317,sentence_img
9,0.7073170731707317,0.8758377425044093,0.7749993973427786,0.7120214821364247,0.7167901234567902,0.7085537918871253,0.8912849494348601,0.7999053977083461,0.7073170731707317,0.7073170731707317,0.7073170731707317,sentence_img
10,0.6951219512195121,0.8825036075036076,0.7858228546045606,0.6977331518874054,0.69910272783836,0.6966490299823632,0.895523497917906,0.8050491273308727,0.6951219512195121,0.6951219512195121,0.6951219512195121,sentence_img
11,0.6707317073170732,0.8811728395061729,0.7851468883912659,0.6730254022706852,0.6739926739926739,0.6723985890652556,0.8930696014277215,0.8020324748998856,0.6707317073170732,0.6707317073170732,0.6707317073170732,sentence_img
