,accuracy,auroc,auprc,f1,precision,recall,embedding_level,layer,chain
0,0.6187290969899666,0.6186275420187576,0.5229185622729347,0.36666666666666664,0.559322033898305,0.2727272727272727,sentence_text,0,VH
1,0.6321070234113713,0.6821431887826168,0.5935519489982155,0.5634920634920635,0.5419847328244275,0.5867768595041323,sentence_text,1,VH
2,0.6053511705685619,0.6871111523818367,0.5970010603238767,0.5354330708661418,0.5112781954887218,0.5619834710743802,sentence_text,2,VH
3,0.6287625418060201,0.6853932584269662,0.5787726738369203,0.5469387755102041,0.5403225806451613,0.5537190082644629,sentence_text,3,VH
4,0.6521739130434783,0.700993592719844,0.5989421238826116,0.5702479338842975,0.5702479338842975,0.5702479338842975,sentence_text,4,VH
5,0.6588628762541806,0.7015043179496703,0.5981783843303354,0.575,0.5798319327731093,0.5702479338842975,sentence_text,5,VH
6,0.6521739130434783,0.6891076237347943,0.6055535659830067,0.6,0.5611510791366906,0.6446280991735537,sentence_text,6,VH
7,0.6588628762541806,0.7010864518525397,0.621774946528711,0.6076923076923076,0.5683453237410072,0.6528925619834711,sentence_text,7,VH
8,0.6521739130434783,0.6987185439687994,0.6176285671763044,0.5968992248062015,0.5620437956204379,0.6363636363636364,sentence_text,8,VH
9,0.6153846153846154,0.6836289349057479,0.5889486654368208,0.5344129554655871,0.5238095238095238,0.5454545454545454,sentence_text,9,VH
10,0.6354515050167224,0.6758287677593092,0.5910092154179838,0.5587044534412956,0.5476190476190477,0.5702479338842975,sentence_text,10,VH
11,0.6354515050167224,0.6850218218961834,0.5767822651687583,0.5477178423236515,0.55,0.5454545454545454,sentence_text,11,VH
12,0.6387959866220736,0.680193146996007,0.5942417927250485,0.5537190082644629,0.5537190082644629,0.5537190082644629,sentence_text,12,VH
13,0.6321070234113713,0.695700622156189,0.5847507163962752,0.5454545454545454,0.5454545454545454,0.5454545454545454,sentence_text,13,VH
14,0.6287625418060201,0.6926827003435789,0.5564047376648678,0.5506072874493927,0.5396825396825397,0.5619834710743802,sentence_text,14,VH
15,0.6220735785953178,0.6853932584269663,0.5682069103454435,0.5425101214574899,0.5317460317460317,0.5537190082644629,sentence_text,15,VH
16,0.6153846153846154,0.6801467174296593,0.5538758266341581,0.5454545454545454,0.5227272727272727,0.5702479338842975,sentence_text,16,VH
17,0.6421404682274248,0.6814931748537467,0.5564241928478897,0.5737051792828686,0.5538461538461539,0.5950413223140496,sentence_text,17,VH
18,0.6354515050167224,0.6937041508032314,0.565291461779827,0.551440329218107,0.5491803278688525,0.5537190082644629,sentence_text,18,VH
19,0.6488294314381271,0.6853932584269663,0.5511277411486175,0.5849802371541502,0.5606060606060606,0.6115702479338843,sentence_text,19,VH
20,0.6287625418060201,0.6812145974556597,0.5550187386437074,0.5577689243027888,0.5384615384615384,0.5785123966942148,sentence_text,20,VH
21,0.6387959866220736,0.691057665521404,0.5645693109120673,0.5462184873949579,0.5555555555555556,0.5371900826446281,sentence_text,21,VH
22,0.6387959866220736,0.6956541925898412,0.5683182755111662,0.55,0.5546218487394958,0.5454545454545454,sentence_text,22,VH
23,0.6588628762541806,0.7006221561890613,0.5846437115149062,0.5819672131147541,0.5772357723577236,0.5867768595041323,sentence_text,23,VH
24,0.6555183946488294,0.6949577490946234,0.5989508909477526,0.5541125541125541,0.5818181818181818,0.5289256198347108,sentence_text,24,VH
25,0.6187290969899666,0.6916612498839261,0.5949603495701226,0.49107142857142855,0.5339805825242718,0.45454545454545453,sentence_text,25,VH
26,0.6588628762541806,0.6987649735351472,0.5946296195204646,0.5641025641025641,0.584070796460177,0.5454545454545454,sentence_text,26,VH
27,0.6588628762541806,0.6920791159810569,0.60208314990371,0.5565217391304348,0.5871559633027523,0.5289256198347108,sentence_text,27,VH
28,0.6454849498327759,0.6937970099359272,0.6408138006885448,0.5350877192982456,0.5700934579439252,0.5041322314049587,sentence_text,28,VH
29,0.6153846153846154,0.6792645556690501,0.6164521990789215,0.5147679324894515,0.5258620689655172,0.5041322314049587,sentence_text,29,VH
30,0.6321070234113713,0.692311263812796,0.6374641258789396,0.5416666666666666,0.5462184873949579,0.5371900826446281,sentence_text,30,VH
31,0.6521739130434783,0.7061937041508031,0.6165405133140182,0.5666666666666667,0.5714285714285714,0.5619834710743802,sentence_text,31,VH
32,0.6588628762541806,0.6921719751137525,0.5975001524728385,0.5565217391304348,0.5871559633027523,0.5289256198347108,sentence_text,32,VH
33,0.6020066889632107,0.6760609155910483,0.5584295715288949,0.4711111111111111,0.5096153846153846,0.4380165289256198,sentence_text,33,VH
