,accuracy,auroc,auprc,f1,precision,recall,embedding_level,layer,chain
0,0.6187290969899666,0.6202525768409323,0.5239344317133245,0.3804347826086957,0.5555555555555556,0.2892561983471074,sentence_text,0,VH
1,0.6153846153846154,0.6767573590862661,0.5822549441530087,0.5454545454545454,0.5227272727272727,0.5702479338842975,sentence_text,1,VH
2,0.6321070234113713,0.6833967870740087,0.5866542885807645,0.5491803278688525,0.5447154471544715,0.5537190082644629,sentence_text,2,VH
3,0.6187290969899666,0.6796824217661808,0.5754750921163536,0.5210084033613446,0.5299145299145299,0.512396694214876,sentence_text,3,VH
4,0.6521739130434783,0.6996935648621041,0.5908994862098867,0.5702479338842975,0.5702479338842975,0.5702479338842975,sentence_text,4,VH
5,0.6722408026755853,0.7097687807595877,0.6035127800002169,0.5882352941176471,0.5982905982905983,0.5785123966942148,sentence_text,5,VH
6,0.6488294314381271,0.6904076515925341,0.5808441483557183,0.5679012345679012,0.5655737704918032,0.5702479338842975,sentence_text,6,VH
7,0.6521739130434783,0.6886433280713158,0.5695903485253857,0.5702479338842975,0.5702479338842975,0.5702479338842975,sentence_text,7,VH
8,0.6354515050167224,0.6848361036307922,0.5655740076261638,0.5551020408163265,0.5483870967741935,0.5619834710743802,sentence_text,8,VH
9,0.6153846153846154,0.6722536911505247,0.5438671756909684,0.5228215767634855,0.525,0.5206611570247934,sentence_text,9,VH
10,0.6153846153846154,0.6619463274213019,0.5363995968937716,0.5188284518828452,0.5254237288135594,0.512396694214876,sentence_text,10,VH
11,0.6020066889632107,0.6505246540997308,0.5390072894339695,0.49361702127659574,0.5087719298245614,0.4793388429752066,sentence_text,11,VH
12,0.6153846153846154,0.6489460488439038,0.5396691388528456,0.5147679324894515,0.5258620689655172,0.5041322314049587,sentence_text,12,VH
13,0.6086956521739131,0.6640356579069552,0.5485534525936673,0.5063291139240507,0.5172413793103449,0.49586776859504134,sentence_text,13,VH
14,0.6354515050167224,0.6878540254434024,0.5486662614657312,0.5361702127659574,0.5526315789473685,0.5206611570247934,sentence_text,14,VH
15,0.6521739130434783,0.6819574705172253,0.5548688765269474,0.5630252100840336,0.5726495726495726,0.5537190082644629,sentence_text,15,VH
16,0.6454849498327759,0.6851611105952271,0.5874902952958023,0.5431034482758621,0.5675675675675675,0.5206611570247934,sentence_text,16,VH
17,0.6655518394648829,0.6977899526418424,0.5792255560102002,0.5798319327731093,0.5897435897435898,0.5702479338842975,sentence_text,17,VH
18,0.6454849498327759,0.6936112916705357,0.5639720564512142,0.5619834710743802,0.5619834710743802,0.5619834710743802,sentence_text,18,VH
19,0.6555183946488294,0.6916148203175783,0.5463299732858697,0.5654008438818565,0.5775862068965517,0.5537190082644629,sentence_text,19,VH
20,0.6354515050167224,0.6923112638127961,0.5427555764835701,0.540084388185654,0.5517241379310345,0.5289256198347108,sentence_text,20,VH
21,0.6387959866220736,0.6900362150617514,0.5409827631891536,0.5537190082644629,0.5537190082644629,0.5537190082644629,sentence_text,21,VH
22,0.6321070234113713,0.6879004550097503,0.54344426080106,0.5634920634920635,0.5419847328244275,0.5867768595041323,sentence_text,22,VH
23,0.6622073578595318,0.7007614448881048,0.5487474116754318,0.5877551020408164,0.5806451612903226,0.5950413223140496,sentence_text,23,VH
24,0.6688963210702341,0.7026650571083667,0.5573019958778558,0.5959183673469388,0.5887096774193549,0.6033057851239669,sentence_text,24,VH
25,0.6622073578595318,0.7023400501439316,0.5602446938304578,0.5843621399176955,0.5819672131147541,0.5867768595041323,sentence_text,25,VH
26,0.6688963210702341,0.721469031479246,0.5954622506117744,0.6055776892430279,0.5846153846153846,0.628099173553719,sentence_text,26,VH
27,0.6688963210702341,0.7256012628842047,0.6102124194077733,0.6086956521739131,0.5833333333333334,0.6363636363636364,sentence_text,27,VH
28,0.6622073578595318,0.7205868697186368,0.6060501343198648,0.5910931174089069,0.5793650793650794,0.6033057851239669,sentence_text,28,VH
29,0.6555183946488294,0.7102795059894141,0.5976333586318121,0.5726141078838174,0.575,0.5702479338842975,sentence_text,29,VH
30,0.6454849498327759,0.7039186553997585,0.5970908046153225,0.5859375,0.5555555555555556,0.6198347107438017,sentence_text,30,VH
31,0.6655518394648829,0.6983935370043645,0.5853742387549774,0.6124031007751938,0.5766423357664233,0.6528925619834711,sentence_text,31,VH
32,0.6555183946488294,0.6982542483053209,0.5996212038710919,0.5896414342629482,0.5692307692307692,0.6115702479338843,sentence_text,32,VH
33,0.5819397993311036,0.6468102887919027,0.5127710013870501,0.4769874476987448,0.4830508474576271,0.47107438016528924,sentence_text,33,VH
