,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,contains,label,sample,Mean over
0,2.85809063911438,3.002417802810669,3.4069297313690186,4.156696796417236,5.363722801208496,8.19482421875,12.633919715881348,19.496912002563477,28.149158477783203,37.282989501953125,49.454715728759766,61.970680236816406,74.80328369140625,84.86732482910156,94.41377258300781,106.24210357666016,111.57833862304688,113.3365249633789,117.57416534423828,117.93363952636719,117.93840789794922,119.2682113647461,123.31724548339844,120.83390045166016,122.59130096435547,118.5325927734375,122.43274688720703,122.60527038574219,122.73091888427734,115.54901885986328,107.37713623046875,91.97061157226562,41.18950653076172,both img and text,1,0,All tokens
1,3.1608755588531494,3.3502941131591797,3.8313236236572266,4.823935031890869,6.437952518463135,10.268787384033203,16.187789916992188,25.115602493286133,35.66399002075195,46.12024688720703,59.520477294921875,72.5276870727539,85.36801147460938,95.27471923828125,103.21780395507812,115.27825927734375,118.87969207763672,119.49085998535156,123.56763458251953,123.3045425415039,122.70464324951172,123.88674926757812,127.83086395263672,125.12362670898438,126.69190979003906,122.82270812988281,126.4677505493164,125.96754455566406,125.92587280273438,118.12651062011719,109.60941314697266,92.65503692626953,40.848323822021484,both img and text,0,1,All tokens
0,2.9835429191589355,2.9879660606384277,3.1275713443756104,3.1321380138397217,3.141903877258301,3.187878131866455,3.2341325283050537,3.357928514480591,3.584785223007202,3.937246322631836,4.512890815734863,5.540344715118408,6.550361156463623,7.47720193862915,8.857929229736328,10.281219482421875,11.818475723266602,13.360081672668457,14.402009010314941,15.201916694641113,16.110240936279297,16.54309844970703,17.091562271118164,17.764076232910156,18.28752326965332,17.943431854248047,18.805389404296875,18.906414031982422,19.489360809326172,19.554521560668945,19.422924041748047,19.789318084716797,17.641511917114258,both img and text,1,0,Img tokens
1,3.451765775680542,3.458059549331665,3.6265957355499268,3.626157760620117,3.63521146774292,3.690852403640747,3.745755910873413,3.8921594619750977,4.167747497558594,4.574434280395508,5.2553229331970215,6.529478073120117,7.829893112182617,9.068696022033691,10.813763618469238,12.624176979064941,14.459270477294922,16.330223083496094,17.5330810546875,18.44342803955078,19.44251251220703,19.829679489135742,20.488853454589844,21.193614959716797,21.749889373779297,21.467594146728516,22.36028480529785,22.446409225463867,23.034345626831055,23.025001525878906,22.930042266845703,23.147987365722656,20.146549224853516,both img and text,0,1,Img tokens
0,42.101932525634766,36.58219528198242,49.38591766357422,77.9278564453125,95.57020568847656,108.82791137695312,119.02806854248047,130.87545776367188,138.91346740722656,145.58778381347656,150.21876525878906,150.08522033691406,156.61111450195312,159.6234130859375,156.63336181640625,164.75999450683594,160.61741638183594,155.0000762939453,158.35032653808594,156.96728515625,157.74290466308594,159.10508728027344,163.3768310546875,160.15457153320312,162.7862091064453,160.76905822753906,165.9239044189453,162.75189208984375,162.8089599609375,152.49948120117188,140.66685485839844,116.72457885742188,59.40221405029297,both img and text,1,0,Text tokens
1,41.90337371826172,36.48792266845703,49.09608459472656,76.82633972167969,94.3451919555664,107.32424926757812,117.53962707519531,128.60302734375,136.5768280029297,143.2720947265625,147.41697692871094,146.9652557373047,153.1356201171875,156.25814819335938,152.49423217773438,160.23204040527344,155.43267822265625,150.3902587890625,154.3371124267578,153.0096435546875,153.6439666748047,155.17547607421875,159.03431701660156,155.91696166992188,158.286376953125,156.6663055419922,161.24237060546875,158.4369659423828,158.450927734375,148.1547393798828,135.5067901611328,110.01249694824219,54.06842041015625,both img and text,0,1,Text tokens
0,42.28661346435547,29.0043888092041,1.8465185165405273,1.9367884397506714,2.102280616760254,2.105820894241333,2.18239688873291,2.2475242614746094,2.2943289279937744,2.3784730434417725,2.4784343242645264,2.6463019847869873,2.821242332458496,2.9969630241394043,3.228672504425049,3.6984331607818604,4.374880313873291,4.94518518447876,5.71620512008667,6.678623676300049,7.324507713317871,7.957821369171143,8.473861694335938,9.137785911560059,9.642616271972656,9.972376823425293,10.42123031616211,10.822066307067871,11.405166625976562,12.007832527160645,12.518756866455078,13.542046546936035,14.822305679321289,only text,1,0,Text only tokens
1,42.08660125732422,29.009235382080078,1.811511516571045,1.9710865020751953,2.142456293106079,2.1431612968444824,2.2232604026794434,2.2938525676727295,2.343961000442505,2.4342029094696045,2.5423295497894287,2.722005605697632,2.914471387863159,3.102006673812866,3.354109048843384,3.851471185684204,4.573639392852783,5.179891586303711,5.985317230224609,6.992401599884033,7.659688949584961,8.317178726196289,8.85304069519043,9.543996810913086,10.064886093139648,10.394872665405273,10.848621368408203,11.250877380371094,11.852630615234375,12.457621574401855,12.963294982910156,13.964544296264648,15.126270294189453,only text,0,1,Text only tokens
0,2.989426851272583,2.9958155155181885,3.242295980453491,3.247968912124634,3.259059429168701,3.3085691928863525,3.3598341941833496,3.4926114082336426,3.731337070465088,4.09733247756958,4.690743923187256,5.73416805267334,6.756912708282471,7.696976184844971,9.086207389831543,10.491029739379883,12.014680862426758,13.548673629760742,14.59018325805664,15.399866104125977,16.31597328186035,16.745519638061523,17.290355682373047,17.9542179107666,18.469377517700195,18.110122680664062,18.969528198242188,19.069425582885742,19.645124435424805,19.70570945739746,19.568330764770508,19.897472381591797,17.726099014282227,only img,1,0,Image only tokens
1,3.4597926139831543,3.4685893058776855,3.74845814704895,3.748929500579834,3.7594854831695557,3.8193166255950928,3.880366563796997,4.037104606628418,4.3259711265563965,4.7472662925720215,5.447274208068848,6.735543251037598,8.044195175170898,9.291369438171387,11.040839195251465,12.816455841064453,14.638833999633789,16.508371353149414,17.712902069091797,18.642038345336914,19.656496047973633,20.04685401916504,20.704862594604492,21.40812873840332,21.958576202392578,21.65745735168457,22.550128936767578,22.63650894165039,23.220378875732422,23.207298278808594,23.105052947998047,23.27425765991211,20.238496780395508,only img,0,1,Image only tokens
0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.999025017242749,3.998787302940342,3.9987007431511237,4.9976651447947384,4.99747824541541,5.9964758877117355,6.994322010819482,5.995142356571607,6.994002097211586,6.992855531983322,7.991519136641376,6.992835849092876,8.9896720735882,7.991335016793509,6.994062327002506,6.994016404866415,6.993884184213251,4.997326001789868,3.999234752379092,both img and text,1,0,ajive common rank
1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.999112142130782,3.9985617588545748,5.997689433365543,5.996928406302128,6.995600756754849,6.995510439471032,5.996247217066642,6.9944420825978115,7.99295997622079,7.992466473441483,8.990764763207737,8.99039094815102,8.990445171466465,8.989646366468955,8.990324516090613,7.991829133618495,5.9956843958497545,5.99542943384899,4.998811142395142,both img and text,0,1,ajive common rank
0,1.9981551889641178,1.9980911987472503,2.8373865375883978,2.841360482203772,2.844910829699317,2.8508226369712726,2.857653272690306,2.864213944637512,2.8701923537119223,2.8738696687803276,2.8636356183150355,3.3351724522929325,3.787089884838156,4.2838004804343,4.181277901029829,4.62038802919454,4.7695387998484025,5.757572588969929,5.870014771307726,6.432147976039425,7.572302705699016,7.968477629974784,8.057582935976118,8.325901814864292,8.423460327522898,8.159423351466558,8.681743155729595,9.006501504689517,10.629446363460984,10.789498362655499,11.00116376658011,12.045408711635076,11.386378379349319,both img and text,1,0,ajive image rank
