,accuracy,auroc_macro,auprc_macro,f1_macro,precision_macro,recall_macro,auroc_micro,auprc_micro,f1_micro,precision_micro,recall_micro,embedding_level
0,0.7560975609756098,0.9007936507936508,0.8300501448619869,0.7551353874883286,0.7557471264367815,0.7570546737213403,0.9111392028554433,0.8449399714251927,0.7560975609756098,0.7560975609756098,0.7560975609756098,sentence_all
1,0.7560975609756098,0.9014590347923681,0.8308370368076744,0.7551353874883286,0.7557471264367815,0.7570546737213403,0.9115110053539559,0.8457436844293391,0.7560975609756098,0.7560975609756098,0.7560975609756098,sentence_all
2,0.7317073170731707,0.9032347282347283,0.8323587869835984,0.7287110455467453,0.7286937475109517,0.7332451499118166,0.9121058893515764,0.8461557130789077,0.7317073170731707,0.7317073170731707,0.7317073170731707,sentence_all
3,0.7560975609756098,0.901471059804393,0.8322021292544969,0.752765126870527,0.7518941273779983,0.7579365079365079,0.910990481856038,0.8446307369573587,0.7560975609756098,0.7560975609756098,0.7560975609756098,sentence_all
4,0.7682926829268293,0.9003607503607504,0.8306766055183852,0.7633063557272064,0.7633547008547009,0.7702821869488536,0.9106186793575253,0.8443960529840134,0.7682926829268293,0.7682926829268293,0.7682926829268293,sentence_all
5,0.7804878048780488,0.8992584575917909,0.8300464976839309,0.7768379960962916,0.7759801488833746,0.7821869488536155,0.9103955978584176,0.8431044928954805,0.7804878048780488,0.7804878048780488,0.7804878048780488,sentence_all
6,0.7560975609756098,0.8985810485810486,0.8282250570081736,0.7512115323116282,0.7508333333333335,0.7579365079365079,0.9092801903628792,0.8416677258880075,0.7560975609756098,0.7560975609756098,0.7560975609756098,sentence_all
7,0.7560975609756098,0.9001483084816417,0.8292913316116177,0.7512115323116282,0.7508333333333335,0.7579365079365079,0.9112135633551457,0.8439480947572998,0.7560975609756098,0.7560975609756098,0.7560975609756098,sentence_all
8,0.7560975609756098,0.9025974025974026,0.8326191847780012,0.7516807633918888,0.7498263027295285,0.7579365079365079,0.9132956573468174,0.8476587368669088,0.7560975609756098,0.7560975609756098,0.7560975609756098,sentence_all
9,0.7439024390243902,0.9090428090428091,0.8363645898257106,0.7358024691358024,0.7368125701459034,0.7464726631393298,0.9170136823319454,0.8553265790152743,0.7439024390243902,0.7439024390243902,0.7439024390243902,sentence_all
