,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,Mean over
0,13.1313715,13.157018,13.242766,13.262164,13.335981,13.415859,13.537814,13.732002,14.062911,14.863805,15.818267,18.06389,22.679276,25.022633,30.385542,34.489243,38.846043,43.036865,47.53137,50.988876,51.422134,51.34063,50.435413,51.50406,51.89498,54.48502,56.56775,58.7325,59.979126,62.96041,67.96716,71.98857,76.4347,All tokens
1,17.050344,17.11073,17.435125,17.541624,17.75313,18.021618,18.430668,19.038315,19.986874,21.712006,24.09857,28.054724,34.981934,39.381454,46.23284,52.128597,58.414932,64.412186,71.94537,75.73938,77.16381,78.60271,78.627075,80.301735,83.46732,85.0936,86.025986,89.5413,90.0708,94.33498,98.58038,99.31306,91.5088,All tokens
2,19.935186,20.006702,20.380005,20.51595,20.792976,21.118393,21.628077,22.370903,23.421228,25.38346,27.865292,31.839539,38.500465,42.773735,49.332108,53.662804,59.62709,65.35936,72.0673,75.861435,77.31592,80.62187,81.24738,83.95038,86.96283,90.91186,94.097145,96.22113,98.113396,102.35684,107.38518,109.940865,106.31695,All tokens
3,15.144162,15.175292,15.312835,15.347162,15.427016,15.495217,15.618364,15.776551,16.049225,16.7285,17.776426,19.976702,25.010256,27.851723,33.59449,38.62893,43.57135,48.114437,54.294266,57.121292,55.529076,58.77332,57.660267,59.613842,61.103836,63.971077,67.33326,70.61019,71.40659,75.38839,80.37119,84.221176,83.69049,All tokens
4,22.46966,22.5153,22.7401,22.802786,22.944403,23.093378,23.358366,23.74655,24.407522,25.82953,27.677118,31.271662,37.7843,41.663193,47.643906,51.733646,57.045216,62.723648,69.511604,73.25757,73.44984,74.96615,74.26538,76.500626,77.68603,80.124306,82.71626,84.79633,85.16882,91.11427,96.57796,100.07451,95.12824,All tokens
5,19.740473,19.781693,19.992865,20.035652,20.15028,20.23986,20.442032,20.688427,21.138968,22.31948,23.933327,27.073605,33.949608,38.058933,45.17838,50.79991,57.21597,64.17113,71.80112,76.39279,78.20932,81.785774,82.509254,86.17605,87.86113,91.36652,93.98253,97.74795,98.71351,103.003426,108.3225,111.111534,98.548744,All tokens
6,21.827198,21.87819,22.140194,22.204231,22.354748,22.48311,22.72145,23.09412,23.67194,25.007256,26.800299,30.014868,36.20863,40.124065,46.36236,51.59157,57.836773,62.978184,70.82752,75.80459,76.70119,78.196045,76.983505,79.29478,81.0274,82.90054,85.948944,89.820244,91.60921,97.926384,103.690575,107.39398,100.24818,All tokens
7,28.278906,28.3517,28.70735,28.842665,29.095158,29.389069,29.842253,30.449593,31.44928,33.219837,35.492996,39.548893,46.812782,50.875835,58.114136,63.11269,70.32739,75.6985,83.99795,86.80076,87.3822,89.99756,88.11652,91.18364,94.14535,98.53128,102.96296,105.22674,108.53495,113.35885,117.6932,119.112785,107.04019,All tokens
8,11.459623,11.486142,11.586389,11.61188,11.689922,11.7762,11.916387,12.138934,12.518287,13.386535,14.48532,17.002472,22.06797,24.791372,30.727179,35.13023,39.48296,43.883213,48.349808,51.29638,50.37618,51.032967,50.155487,51.174908,51.421143,53.5392,55.709396,58.319,58.96305,61.769028,66.45875,69.50349,73.368774,All tokens
9,17.654083,17.72267,18.067892,18.210594,18.483105,18.843441,19.403595,20.221102,21.469349,23.596344,26.363155,30.308262,36.63821,40.703762,46.497932,50.51294,56.59762,61.044804,67.08291,70.55083,71.02009,71.89965,71.0767,73.76309,74.51233,76.383835,78.87841,82.7631,84.244675,87.31077,91.62149,94.245865,94.77476,All tokens
0,12.755016,12.766422,12.773901,12.770851,12.805533,12.841075,12.895874,12.985566,13.181788,13.767104,14.421584,16.223246,20.1614,21.962896,26.534437,30.006783,33.66084,37.03161,40.815277,43.780685,44.241936,43.956387,43.089268,43.876617,44.182304,46.344624,48.110477,49.960533,51.002296,53.65665,58.27747,62.43563,69.84335,Img tokens
