,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,Mean over
0,51.922222,51.94651,51.97,52.02931,52.139954,52.248928,52.4939,52.67257,53.170696,54.54482,55.80939,59.56054,63.394005,65.63513,64.240715,61.189434,66.29757,71.05254,76.23101,78.1259,75.42456,78.45064,79.012314,79.33521,76.00844,77.05586,81.174355,82.9497,85.73973,87.372536,96.47243,103.06783,114.26684,Img tokens
1,49.853935,49.88293,49.91685,49.943527,50.06194,50.134663,50.331726,50.468254,50.758068,51.89234,52.81005,56.08217,59.119217,62.0333,60.819656,57.39629,63.485844,68.04009,72.65909,74.36212,70.36869,74.40595,76.21237,78.49397,80.71593,78.13626,78.07645,81.04738,80.79028,83.29254,91.77137,96.1041,106.15333,Img tokens
2,76.55697,76.59866,76.66035,76.74721,76.95147,77.18464,77.622635,78.0278,78.679016,79.97956,81.82158,85.45354,85.35979,88.39891,82.28993,76.14248,83.72554,89.22922,96.95115,101.08878,100.26447,107.48845,112.31439,117.8265,123.18682,124.29225,132.4577,142.06546,146.2736,155.49176,167.93677,175.54582,185.54097,Img tokens
3,58.303932,58.335743,58.390682,58.463566,58.62327,58.760685,58.974545,59.217144,59.673054,61.150173,62.492886,66.03555,68.76486,71.30683,68.37656,63.88219,69.45409,73.79004,78.570366,80.50521,77.831604,81.92832,83.75526,86.71781,86.554596,88.95067,92.80914,96.887375,98.47499,103.14507,112.52265,117.996414,133.80211,Img tokens
4,50.341984,50.36889,50.41624,50.46675,50.590435,50.685043,50.84577,51.065006,51.38739,52.496674,53.245438,56.50591,59.350204,61.82623,60.651417,56.992634,61.692146,65.88926,70.500015,71.64192,69.10811,71.88594,71.99026,72.59741,72.94242,74.167984,75.91394,79.62563,80.76151,83.23084,91.03449,96.58399,102.199066,Img tokens
5,79.92466,79.9645,80.04728,80.1587,80.37161,80.57349,80.964905,81.332664,81.86677,83.222786,84.5873,88.411766,88.52576,90.91637,85.1451,78.226105,86.57816,92.58085,99.785515,103.3385,101.099045,109.18688,113.07763,117.46613,121.44759,125.66145,131.4827,137.38774,141.19081,150.4115,161.91412,170.79927,185.78636,Img tokens
6,81.66006,81.68105,81.740395,81.8409,82.041885,82.23474,82.56888,82.92051,83.582466,84.881775,86.34329,90.5488,91.87628,94.862015,90.463524,83.569466,92.05191,97.29391,104.811745,107.91264,106.9191,114.846725,117.187744,122.24788,126.927246,129.22624,135.78746,143.4278,147.82314,155.5956,168.87897,178.06157,188.2003,Img tokens
7,60.276783,60.304207,60.33404,60.425682,60.627766,60.85969,61.283665,61.745937,62.495026,64.16797,65.403755,67.933105,69.10263,70.14624,67.724724,63.003113,68.00068,72.041794,75.87554,77.51793,76.51602,76.69465,79.08178,80.42555,81.619644,84.01629,85.717,86.81476,89.599,93.91385,103.14385,109.93682,119.22098,Img tokens
8,46.989594,47.01952,47.058582,47.103916,47.22501,47.349693,47.556065,47.727345,48.206127,49.467133,51.02998,54.58986,58.50355,61.504513,60.42084,58.180763,62.88315,67.38385,73.08747,75.33284,73.787575,75.800186,75.50323,75.26677,77.264656,78.98914,79.69271,83.69892,84.86582,86.80221,94.05588,98.80264,111.20531,Img tokens
9,31.501505,31.519619,31.54719,31.556402,31.63796,31.68679,31.825619,31.977463,32.371124,33.547623,35.050934,38.587727,43.149185,46.087414,46.574303,45.41441,49.71756,53.359188,57.51245,59.79405,58.992775,62.6705,63.94372,66.44027,67.760475,70.13303,71.341,74.29754,74.564545,76.64163,82.27208,86.5946,93.317116,Img tokens
