,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,Mean over
0,32.08987,32.14072,32.351658,32.443382,32.64336,32.823338,33.144688,33.51239,34.165997,35.524605,37.016724,40.40168,46.24945,49.347748,53.46885,55.668896,62.104115,67.49006,74.51499,78.04562,76.07845,78.76963,76.310555,78.53048,78.98172,81.25157,85.302216,90.10663,93.911934,98.76152,105.488785,110.93297,110.606026,All tokens
1,35.197025,35.25952,35.51875,35.691185,35.991203,36.306694,36.822388,37.476093,38.461117,40.310688,42.067318,46.14229,52.89271,55.901787,60.492188,62.357864,70.30084,76.24108,84.311264,87.458405,83.96167,87.32051,83.50756,86.099525,86.8225,88.97544,93.093025,98.00795,100.293304,105.23963,112.18973,117.45537,113.75038,All tokens
2,33.664192,33.75892,34.17403,34.431725,34.85662,35.48713,36.46598,37.850758,39.79968,43.076347,46.551197,52.134933,59.19611,63.123215,68.2834,70.97632,78.23693,83.71724,91.72522,95.55321,93.924286,96.75497,94.53393,97.24396,98.06667,100.73007,104.15847,108.020256,107.99182,113.27438,121.2715,126.50183,125.181465,All tokens
3,41.431736,41.544075,42.073067,42.32551,42.78479,43.35818,44.25451,45.606094,47.473503,50.597515,54.666172,60.89293,70.551125,76.00608,84.40193,90.67911,99.57699,106.45362,118.537,123.00398,123.028625,128.34732,125.498764,129.84094,133.7086,139.07652,147.04784,153.69884,157.72862,168.22917,175.96115,178.84937,154.72803,All tokens
4,37.914253,38.001934,38.375534,38.595592,39.014812,39.532112,40.403828,41.554646,43.21892,45.80925,48.734577,53.497875,60.6555,64.6506,69.5989,70.69674,77.090294,81.94508,90.56572,94.836555,95.015076,97.34473,95.869675,99.42502,103.450325,107.37821,112.78092,116.578,119.78237,125.08396,129.75603,135.3366,125.13241,All tokens
5,47.403515,47.494022,47.883583,48.083042,48.448887,48.93535,49.778873,50.934963,52.580944,55.290672,57.9072,62.32849,65.74285,68.26246,68.98786,67.74561,74.53223,80.25691,87.628555,92.542175,90.72569,94.364716,92.552734,95.48361,98.17316,100.69939,105.665184,109.50305,110.90325,117.5749,126.92707,133.34814,142.19165,All tokens
6,37.954517,38.052753,38.525917,38.762566,39.18172,39.693024,40.600067,41.83895,43.60244,46.578243,49.997654,55.31834,64.38102,68.64859,75.30443,79.87155,86.1024,91.00572,101.10118,103.40682,100.87086,103.619896,100.15944,101.318924,102.5084,104.295555,109.78741,115.73579,117.22312,122.53285,130.1397,135.1073,132.47034,All tokens
7,38.23532,38.295925,38.544125,38.67703,38.92491,39.173256,39.612144,40.1677,41.0064,42.773685,44.386024,48.25227,54.701817,57.368023,61.551018,62.6047,69.435074,74.797005,82.24646,85.149765,82.24043,85.21476,82.31724,85.22992,85.62447,88.59357,92.32062,96.57622,98.82691,102.126,108.4513,115.1922,113.40983,All tokens
8,43.57676,43.63634,43.890472,44.02196,44.28721,44.514256,44.93662,45.433754,46.198967,47.905746,49.510365,53.159428,58.92806,61.254738,64.2571,64.60508,71.87151,77.61179,85.579865,89.136856,87.333084,90.99973,88.23224,91.413765,92.32401,95.4696,99.7194,105.04165,108.96562,114.579636,123.426956,130.84383,127.087135,All tokens
9,40.62361,40.71075,41.096554,41.33271,41.699036,42.200027,43.073193,44.33391,46.186104,49.409622,52.689564,58.149506,63.654137,67.07903,68.9316,67.72781,73.758804,78.8478,86.556656,90.50002,89.19774,92.76601,90.08979,93.472176,95.23389,97.82129,99.29142,104.42922,106.038284,111.79915,115.90345,121.0714,114.94108,All tokens
