,variable,value,entropy
0,0,0.001227503452282661,img_img_entropy
1,0,0.0007092925480422161,img_img_entropy
2,0,0.0006428464214360468,img_img_entropy
3,0,0.001796675693193229,img_img_entropy
4,0,0.0012282083905226628,img_img_entropy
5,0,0.0006224533684920111,img_img_entropy
6,0,0.0017395071250400037,img_img_entropy
7,0,0.0015839229518079714,img_img_entropy
8,0,0.0007071412334305661,img_img_entropy
9,0,0.0009515934549924485,img_img_entropy
10,0,0.0008183999606970149,img_img_entropy
11,0,0.0017457928038672,img_img_entropy
12,0,0.002499112447166533,img_img_entropy
13,0,0.000703621660126665,img_img_entropy
14,0,0.0006173941108885249,img_img_entropy
15,0,0.0027617500952349977,img_img_entropy
16,0,0.0009683460581182683,img_img_entropy
17,0,0.0007286453172225084,img_img_entropy
18,0,0.0033604757931249914,img_img_entropy
19,0,0.0032546497996040046,img_img_entropy
20,0,0.0008006260191141278,img_img_entropy
21,0,0.0011576770557466345,img_img_entropy
22,0,0.0018892705385968411,img_img_entropy
23,0,0.0020134937060220584,img_img_entropy
24,0,0.0015724968077547572,img_img_entropy
25,0,0.0032950647013621605,img_img_entropy
26,0,0.0010416159234250583,img_img_entropy
27,0,0.0012192656635469006,img_img_entropy
28,0,0.0006380359848101564,img_img_entropy
29,0,0.0022325637206216404,img_img_entropy
30,0,0.0013251687480577627,img_img_entropy
31,0,0.0014430371284951582,img_img_entropy
32,1,0.0016175227853591665,img_img_entropy
33,1,0.001514738466295521,img_img_entropy
34,1,0.002009688392701192,img_img_entropy
35,1,0.0012123778866510078,img_img_entropy
36,1,0.0007305618596428479,img_img_entropy
37,1,0.0008400378054572018,img_img_entropy
38,1,0.0013722731195988894,img_img_entropy
39,1,0.0015909477764758633,img_img_entropy
40,1,0.000561251595308206,img_img_entropy
41,1,0.0012721620794537932,img_img_entropy
42,1,0.0014237360304904152,img_img_entropy
43,1,0.0005606975966337926,img_img_entropy
44,1,0.0015305973736067097,img_img_entropy
45,1,0.0011454053070230979,img_img_entropy
46,1,0.0019693250721291083,img_img_entropy
47,1,0.002185556429909334,img_img_entropy
48,1,0.0017604429771777702,img_img_entropy
49,1,0.0013682056902498763,img_img_entropy
50,1,0.0015270811677126407,img_img_entropy
51,1,0.0022394233902189114,img_img_entropy
52,1,0.0009250611079671731,img_img_entropy
53,1,0.0016918302625982757,img_img_entropy
54,1,0.002761394098415953,img_img_entropy
55,1,0.0014874827022265857,img_img_entropy
56,1,0.0024584227381070495,img_img_entropy
57,1,0.001488967183891199,img_img_entropy
58,1,0.0007612807359328946,img_img_entropy
59,1,0.002748439777120702,img_img_entropy
60,1,0.0020682641850181633,img_img_entropy
61,1,0.0017341358955843072,img_img_entropy
62,1,0.0014149072557276942,img_img_entropy
63,1,0.0017294806631303603,img_img_entropy
64,2,0.002409914307027534,img_img_entropy
65,2,0.001533776961318958,img_img_entropy
66,2,0.003502192636865565,img_img_entropy
67,2,0.0012654546453057163,img_img_entropy
68,2,0.001589420751738652,img_img_entropy
69,2,0.0034469710673135407,img_img_entropy
70,2,0.002106688964532196,img_img_entropy
71,2,0.002870600386381188,img_img_entropy
72,2,0.0024714790437774213,img_img_entropy
73,2,0.0018311150300208156,img_img_entropy
74,2,0.0021281758871080415,img_img_entropy
75,2,0.002667644304244942,img_img_entropy
76,2,0.002377439957211399,img_img_entropy
77,2,0.0023321994602472206,img_img_entropy
78,2,0.0017552873424936959,img_img_entropy
79,2,0.002294554039239943,img_img_entropy
80,2,0.003190082482689711,img_img_entropy
81,2,0.0030938116863745866,img_img_entropy
82,2,0.002495797726643859,img_img_entropy
83,2,0.002321416470702706,img_img_entropy
84,2,0.0023097599037602786,img_img_entropy
85,2,0.0011180390056724952,img_img_entropy
86,2,0.0011980276588546754,img_img_entropy
87,2,0.0017089093546952257,img_img_entropy
88,2,0.0032346765299885285,img_img_entropy
89,2,0.0019172353058993753,img_img_entropy
90,2,0.0013104791690281285,img_img_entropy
91,2,0.0025331105102405433,img_img_entropy
92,2,0.0013990874083661695,img_img_entropy
93,2,0.00337053550056877,img_img_entropy
94,2,0.003757905778909332,img_img_entropy
95,2,0.00251166504289707,img_img_entropy
96,3,0.00166527267826729,img_img_entropy
97,3,0.0017640576002696546,img_img_entropy
98,3,0.003340816094945525,img_img_entropy
99,3,0.0030068345975374456,img_img_entropy
100,3,0.0025420421632232353,img_img_entropy
101,3,0.0027497968250171523,img_img_entropy
102,3,0.0016406337265324183,img_img_entropy
103,3,0.0021867166831593403,img_img_entropy
104,3,0.0011371474596092676,img_img_entropy
105,3,0.0014219920137771612,img_img_entropy
106,3,0.0032911131196863503,img_img_entropy
107,3,0.0027702574108879365,img_img_entropy
108,3,0.002749342022808258,img_img_entropy
109,3,0.003439563024185449,img_img_entropy
110,3,0.0031884722259921993,img_img_entropy
111,3,0.0041685962692010635,img_img_entropy
112,3,0.0034412655791809304,img_img_entropy
113,3,0.0012730997665722972,img_img_entropy
114,3,0.0017831010298182558,img_img_entropy
115,3,0.0035929766404846266,img_img_entropy
116,3,0.0037663119585882357,img_img_entropy
117,3,0.001840402782419144,img_img_entropy
118,3,0.0036914717985291074,img_img_entropy
119,3,0.003002495205543411,img_img_entropy
120,3,0.0028440911565937527,img_img_entropy
121,3,0.0014982698124848127,img_img_entropy
122,3,0.002894251220237962,img_img_entropy
123,3,0.0011787004963001615,img_img_entropy
124,3,0.001089403779186072,img_img_entropy
125,3,0.0015841856558099767,img_img_entropy
126,3,0.002648364485883577,img_img_entropy
127,3,0.0022168955588422455,img_img_entropy
128,4,0.003691664535153321,img_img_entropy
129,4,0.0021694929794252053,img_img_entropy
130,4,0.0026026679103312578,img_img_entropy
131,4,0.003612417755507557,img_img_entropy
132,4,0.0038020105481389155,img_img_entropy
133,4,0.0012666005868050064,img_img_entropy
134,4,0.0026252276763004513,img_img_entropy
135,4,0.003784634675436949,img_img_entropy
136,4,0.002613159685672017,img_img_entropy
137,4,0.0025006751610642387,img_img_entropy
138,4,0.0036738373484472764,img_img_entropy
139,4,0.003171919929802611,img_img_entropy
140,4,0.002513134984983741,img_img_entropy
141,4,0.0013919842286725086,img_img_entropy
142,4,0.00274088102859013,img_img_entropy
143,4,0.0023598382190708205,img_img_entropy
144,4,0.0016335204214497716,img_img_entropy
145,4,0.0024477238477790065,img_img_entropy
146,4,0.0032129672851953584,img_img_entropy
147,4,0.003347953484673374,img_img_entropy
148,4,0.001290741873597651,img_img_entropy
149,4,0.0012726157638612685,img_img_entropy
150,4,0.0038936215214715464,img_img_entropy
151,4,0.003022525532524168,img_img_entropy
152,4,0.003271030368602352,img_img_entropy
153,4,0.0028387222333088893,img_img_entropy
154,4,0.0035911717668590222,img_img_entropy
155,4,0.0030618096738426145,img_img_entropy
156,4,0.003581036692334023,img_img_entropy
157,4,0.0026039051392727436,img_img_entropy
158,4,0.002747489334914186,img_img_entropy
159,4,0.0027057986332244244,img_img_entropy
160,5,0.0039226870852763695,img_img_entropy
161,5,0.0024190504271625517,img_img_entropy
162,5,0.0021355718195618083,img_img_entropy
163,5,0.0019450783756509431,img_img_entropy
164,5,0.002813426362257188,img_img_entropy
165,5,0.0015334380744959266,img_img_entropy
166,5,0.0016997477327316056,img_img_entropy
167,5,0.0019114631700481366,img_img_entropy
168,5,0.002978824843401195,img_img_entropy
169,5,0.003504900591779655,img_img_entropy
170,5,0.003107222709516641,img_img_entropy
171,5,0.002711528257689363,img_img_entropy
172,5,0.0011535274355847923,img_img_entropy
173,5,0.002543091721209701,img_img_entropy
174,5,0.0019596298201714096,img_img_entropy
175,5,0.004419595355099754,img_img_entropy
176,5,0.003507232212415463,img_img_entropy
177,5,0.0024735268820648294,img_img_entropy
178,5,0.0036019342599357194,img_img_entropy
179,5,0.0025902724660370473,img_img_entropy
180,5,0.0020969453578629513,img_img_entropy
181,5,0.002928526680847267,img_img_entropy
182,5,0.002874517573616419,img_img_entropy
183,5,0.0016756065302047224,img_img_entropy
184,5,0.0036726100919783644,img_img_entropy
185,5,0.0019521421887415322,img_img_entropy
186,5,0.00262033084986043,img_img_entropy
187,5,0.0020070959748767964,img_img_entropy
188,5,0.0036530066328821086,img_img_entropy
189,5,0.00234119678935335,img_img_entropy
190,5,0.002807237095454368,img_img_entropy
191,5,0.0018735783242777209,img_img_entropy
192,6,0.0030199363775912686,img_img_entropy
193,6,0.0018373045365764787,img_img_entropy
