,variable,value,attention_matrix
0,0,0.0021488116242297343,img_img_norm
1,0,0.0020398296426225376,img_img_norm
2,0,0.00206180158171904,img_img_norm
3,0,0.0033987315051066573,img_img_norm
4,0,0.00206953126665806,img_img_norm
5,0,0.0020095151701585235,img_img_norm
6,0,0.002342267628010951,img_img_norm
7,0,0.0023853357564923546,img_img_norm
8,0,0.002024859143004857,img_img_norm
9,0,0.002062764852747976,img_img_norm
10,0,0.002033079789664719,img_img_norm
11,0,0.0025584357905008535,img_img_norm
12,0,0.00422693245787447,img_img_norm
13,0,0.002019825355530843,img_img_norm
14,0,0.0020953063130391,img_img_norm
15,0,0.0046812232288907,img_img_norm
16,0,0.0020507389369215805,img_img_norm
17,0,0.002032947208975455,img_img_norm
18,0,0.00468031196149479,img_img_norm
19,0,0.007995697807690992,img_img_norm
20,0,0.0020541059130320546,img_img_norm
21,0,0.0025674405458574285,img_img_norm
22,0,0.0022045601331324746,img_img_norm
23,0,0.0026034336616794274,img_img_norm
24,0,0.0024552599914110665,img_img_norm
25,0,0.007570707579886249,img_img_norm
26,0,0.0021297099015601794,img_img_norm
27,0,0.002122012339868491,img_img_norm
28,0,0.0020060261520042115,img_img_norm
29,0,0.003714929814093355,img_img_norm
30,0,0.0021684270855302622,img_img_norm
31,0,0.002304660840875732,img_img_norm
32,1,0.002139967797957856,img_img_norm
33,1,0.0021230694759975664,img_img_norm
34,1,0.0027807924562824,img_img_norm
35,1,0.002034556947305153,img_img_norm
36,1,0.0018171740604542713,img_img_norm
37,1,0.002027268481770643,img_img_norm
38,1,0.0019602941477393967,img_img_norm
39,1,0.0019610104169258927,img_img_norm
40,1,0.001709067934282335,img_img_norm
41,1,0.0019225793587315046,img_img_norm
42,1,0.0021235948727302114,img_img_norm
43,1,0.0018698589916885079,img_img_norm
44,1,0.0022883605385478406,img_img_norm
45,1,0.001852982305881289,img_img_norm
46,1,0.0021148529271119757,img_img_norm
47,1,0.0022567775062786524,img_img_norm
48,1,0.0020528433762865214,img_img_norm
49,1,0.0022839086943043643,img_img_norm
50,1,0.002141541987372276,img_img_norm
51,1,0.0024219232483868062,img_img_norm
52,1,0.0018414697754603297,img_img_norm
53,1,0.0024391167325835605,img_img_norm
54,1,0.004169747947642969,img_img_norm
55,1,0.0022818646288511263,img_img_norm
56,1,0.0025694326115465573,img_img_norm
57,1,0.0022901412098367334,img_img_norm
58,1,0.0017374420729008202,img_img_norm
59,1,0.003541182472291485,img_img_norm
60,1,0.0023718998125634165,img_img_norm
61,1,0.0022179567742169498,img_img_norm
62,1,0.002128066695560227,img_img_norm
63,1,0.002361536052190401,img_img_norm
64,2,0.003017859451383091,img_img_norm
65,2,0.0027897180031282425,img_img_norm
66,2,0.005271902011250865,img_img_norm
67,2,0.0026932942202360817,img_img_norm
68,2,0.003068256623562153,img_img_norm
69,2,0.004659439149419021,img_img_norm
70,2,0.0030495316277458035,img_img_norm
71,2,0.0038880295903541973,img_img_norm
72,2,0.0031963639253978393,img_img_norm
73,2,0.0024731957194947187,img_img_norm
74,2,0.0029905042236423626,img_img_norm
75,2,0.003365363151516152,img_img_norm
76,2,0.003063668043579972,img_img_norm
77,2,0.00324364223258767,img_img_norm
78,2,0.003021579473836583,img_img_norm
79,2,0.002945603793982489,img_img_norm
80,2,0.004017481522282664,img_img_norm
81,2,0.003943927527481497,img_img_norm
82,2,0.002965454643459048,img_img_norm
83,2,0.0029312850699690445,img_img_norm
84,2,0.003137769194013726,img_img_norm
85,2,0.002659106242372026,img_img_norm
86,2,0.002215117746064713,img_img_norm
87,2,0.0022605510168634845,img_img_norm
88,2,0.003818025199692243,img_img_norm
89,2,0.00290587980661132,img_img_norm
90,2,0.0028740438994168385,img_img_norm
91,2,0.0030865338464632756,img_img_norm
92,2,0.0029294315406781578,img_img_norm
93,2,0.006310198901264407,img_img_norm
94,2,0.006216351582486935,img_img_norm
95,2,0.003454813938325573,img_img_norm
96,3,0.0019360318278249485,img_img_norm
97,3,0.0017033828031283848,img_img_norm
98,3,0.0020779710044665375,img_img_norm
99,3,0.0019525079440785886,img_img_norm
100,3,0.0017418028553538305,img_img_norm
101,3,0.001667089871591401,img_img_norm
102,3,0.0014249031542320483,img_img_norm
103,3,0.0011515536713423654,img_img_norm
104,3,0.0014874992126978467,img_img_norm
105,3,0.0009910943787395981,img_img_norm
106,3,0.0020861055197835287,img_img_norm
107,3,0.001518850566911003,img_img_norm
108,3,0.0016309894063277358,img_img_norm
109,3,0.002581681901837086,img_img_norm
110,3,0.0020986082556293906,img_img_norm
111,3,0.006031757983316377,img_img_norm
112,3,0.0023250228400010517,img_img_norm
113,3,0.0012709327963926515,img_img_norm
114,3,0.0012948002095327445,img_img_norm
115,3,0.0032260287034306,img_img_norm
116,3,0.0035353720053384018,img_img_norm
117,3,0.0017236413887722752,img_img_norm
118,3,0.004556701671806939,img_img_norm
