,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,contains,label,sample,Mean over
0,3.213246,3.5328562,4.3663216,5.9188247,8.473696,14.824612,24.026302,37.147972,50.850548,63.037823,77.43122,90.56421,102.41719,111.0158,117.40319,129.81822,132.17744,131.48903,136.04176,135.7338,135.28046,137.37701,142.29169,139.9712,141.97206,138.89122,142.89996,142.71393,142.48064,132.79243,122.25814,100.6318,44.024963,both img and text,1,0,All tokens
1,3.404797,3.7864566,4.6445227,6.1477385,8.625866,14.525292,22.930172,34.877094,46.87211,57.40787,70.32542,82.5277,93.52038,101.963234,109.70217,121.49341,124.88682,125.08706,129.7202,130.26883,130.39569,132.46408,137.00537,134.9448,137.22382,134.81314,139.10902,138.82051,139.17683,130.83864,120.798065,99.38388,45.10402,both img and text,1,1,All tokens
2,2.9035606,3.1350174,3.8240077,5.059073,7.0899653,12.193959,19.768583,31.017445,43.384293,54.628487,68.45077,81.29009,93.40487,102.162384,109.165016,121.05294,123.34352,122.542145,126.94874,126.818665,126.832504,128.9568,133.1818,131.31572,133.0353,129.59277,133.73747,133.73418,133.83305,125.65367,115.47003,94.64155,41.72248,both img and text,1,2,All tokens
3,3.0870974,3.3716848,4.159042,5.6124897,8.026281,14.070765,22.839165,35.357216,48.717823,60.80864,75.24137,88.07267,99.9165,108.40119,114.876854,126.78946,128.67322,127.80253,131.96704,131.56096,130.90767,132.47217,136.6365,133.86024,135.93484,132.95679,136.24783,136.13196,135.35976,126.36237,116.0194,94.80902,40.448612,both img and text,1,3,All tokens
4,2.9986165,3.257461,3.9369378,5.415774,7.9261665,14.238758,23.611286,36.959,51.31831,64.02662,78.758705,91.38186,103.547195,111.717445,116.90338,129.08884,130.31992,128.65683,133.04108,132.67047,132.28154,134.36345,138.4882,136.82022,138.8432,135.82567,139.48251,139.82658,139.70177,130.3288,119.40468,97.217575,41.948055,both img and text,1,4,All tokens
5,3.242902,3.5749445,4.429229,6.1937985,9.117586,16.52783,27.151146,41.875553,56.67299,69.52069,84.27585,96.59063,108.6339,116.54644,121.420845,133.92982,135.59904,134.15219,138.67046,137.94093,137.41473,139.66678,144.41905,142.00381,144.02864,140.95572,144.91837,144.98845,144.82185,135.03781,123.65952,100.852585,44.345955,both img and text,1,5,All tokens
6,2.9610875,3.2088819,3.8199675,5.2468777,7.6315494,13.737704,22.769386,35.85092,49.90326,62.51049,76.78813,89.66978,101.34836,109.35063,114.131355,125.690704,126.75368,124.90921,128.81459,127.81124,126.80136,128.88132,133.02,130.99983,132.61058,129.4003,132.56207,133.03473,132.91203,124.448166,114.49006,93.75572,40.905834,both img and text,1,6,All tokens
7,2.8739805,3.1262481,3.8318512,5.2282443,7.5756445,13.54881,22.446182,35.438427,49.28591,61.633953,75.99561,88.49794,100.41189,108.47789,113.464035,125.13436,126.333405,124.346016,127.81965,126.96175,126.01373,127.5284,131.52773,128.3493,129.85022,126.36744,129.60475,129.4724,129.28398,120.43279,110.629654,90.788795,38.9173,both img and text,1,7,All tokens
8,2.7616208,2.966587,3.5859404,4.659955,6.4215317,10.811754,17.396727,27.52323,38.92636,49.662426,62.92199,76.27279,88.281136,97.39031,105.57382,117.0709,119.956184,119.55224,123.841156,124.087234,124.220795,126.59625,130.94875,129.94698,132.08023,128.87038,132.82613,133.31845,133.39395,125.37435,115.38862,95.18445,41.84471,both img and text,1,8,All tokens
9,2.9471571,3.1923547,3.853494,5.22308,7.4985576,13.263372,21.819992,34.39531,47.953632,60.304558,74.90712,88.20556,100.35966,108.77847,114.99113,126.8714,128.3878,127.38011,131.34679,130.9174,130.01074,131.84608,135.80385,133.46214,135.22107,131.56844,135.21648,135.23634,135.16484,126.20485,115.97124,95.01821,41.841675,both img and text,1,9,All tokens
10,3.0237162,3.3065145,4.088357,5.5796733,8.069266,14.333663,23.417984,36.39499,50.056385,62.239483,76.5995,89.284164,101.02099,109.46056,115.24412,126.749016,128.194,126.64106,130.76527,129.87486,129.07715,130.73637,134.6955,132.54407,134.2357,131.39613,134.60951,134.80092,134.25969,124.993805,114.41301,93.5988,41.660847,both img and text,0,10,All tokens
