,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,contains,Mean over
0,6.8987236,6.9815955,7.278631,7.622502,8.332043,9.320654,10.871238,13.652845,17.297726,23.175415,30.136267,42.312847,58.70207,70.29133,81.910934,92.624565,100.55611,108.36198,117.08084,123.96559,129.57227,138.64632,142.90903,147.99084,153.06224,156.48973,161.27182,161.00972,160.29982,162.42064,158.09772,141.97673,94.85506,both img and text,All tokens
1,7.2788973,7.3697963,7.690994,8.069855,8.857101,9.972228,11.742079,14.941803,19.17056,25.98484,33.95347,47.508423,65.32705,77.581,89.258965,99.91058,109.12073,117.09429,126.37147,133.12395,139.2592,149.32912,154.22008,158.75888,164.97382,168.94687,174.43164,175.40985,175.47946,178.28033,173.57271,154.06279,101.81884,both img and text,All tokens
0,19.23169,19.244015,19.264057,19.279228,19.342363,19.391409,19.467936,19.562687,19.848125,20.530603,21.597082,23.928968,28.102768,30.496637,34.290016,36.43948,39.363956,42.234543,45.471638,47.33781,46.556328,48.234802,47.724964,48.449856,49.248325,49.71001,51.194263,49.628433,49.871365,52.36251,56.610817,60.31819,65.131256,both img and text,Img tokens
1,21.666649,21.681133,21.702787,21.720428,21.789522,21.848072,21.93718,22.052248,22.379135,23.138557,24.329605,26.932604,31.439327,34.064205,37.856697,39.846134,43.59609,46.962566,50.51485,52.60712,51.709023,53.89281,53.91222,54.18202,55.35681,56.0604,57.762417,57.17784,58.055557,61.108555,65.75825,69.61858,75.0789,both img and text,Img tokens
0,47.343742,65.51597,78.230576,102.751625,105.64463,111.65833,117.50366,117.32658,121.12049,124.663284,128.2401,133.28453,141.63904,146.06053,147.20183,147.67511,149.41742,147.66069,153.39381,155.03554,174.12216,186.34497,199.22067,208.2503,216.85905,221.28621,226.50232,229.39302,225.87708,222.7734,198.0817,165.29926,82.61532,both img and text,Text tokens
1,47.17021,65.40005,78.122444,101.728714,104.22862,110.51983,116.870384,116.53465,120.358116,123.347466,126.789085,131.92293,140.20233,144.6565,145.39748,146.07196,148.17747,146.17535,152.45003,153.98875,173.43233,186.41766,199.43936,208.02542,217.04239,221.63469,227.67862,230.89085,227.91914,224.27603,200.37381,164.2762,80.906746,both img and text,Text tokens
0,47.343742,68.404076,80.45789,107.69038,112.32805,119.4769,127.35758,127.29814,129.8228,133.12865,136.48769,139.49094,147.98267,152.00246,151.00998,149.43417,150.8902,148.50136,152.98366,153.35909,174.6297,187.77864,201.75778,211.58577,220.73137,226.1666,231.75221,236.15627,233.43736,231.35318,206.69623,177.84892,98.04371,only text,Text only tokens
1,47.17021,68.1371,79.755356,106.25375,110.550354,118.01064,126.109924,125.88918,128.79703,131.48752,134.57602,137.5877,145.85458,149.63374,148.49004,146.94725,148.32217,146.08067,150.85092,150.99277,171.64757,184.72482,198.80295,208.43651,217.59314,223.13368,229.13588,233.93625,231.2968,228.91397,204.94498,173.37395,92.314896,only text,Text only tokens
