,accuracy,auroc,auprc,f1,precision,recall,embedding_level,layer,chain
0,0.5953177257525084,0.513325285541833,0.4005486341880459,0.0,0.0,0.0,sentence_text,0,VH-VL
1,0.5451505016722408,0.5242826631999258,0.41863077364111384,0.2916666666666667,0.39436619718309857,0.23140495867768596,sentence_text,1,VH-VL
2,0.5484949832775919,0.5216826074844462,0.43341576527397213,0.3283582089552239,0.4125,0.2727272727272727,sentence_text,2,VH-VL
3,0.5585284280936454,0.5302256476924505,0.43159289079913477,0.3592233009708738,0.43529411764705883,0.30578512396694213,sentence_text,3,VH-VL
4,0.5518394648829431,0.5330578512396694,0.4281672539764816,0.3853211009174312,0.4329896907216495,0.34710743801652894,sentence_text,4,VH-VL
5,0.5785953177257525,0.5317113938155817,0.43378203052003705,0.4166666666666667,0.47368421052631576,0.371900826446281,sentence_text,5,VH-VL
6,0.5652173913043478,0.537840096573498,0.43528644705540814,0.41964285714285715,0.4563106796116505,0.3884297520661157,sentence_text,6,VH-VL
7,0.5652173913043478,0.5303649363914941,0.42937761759831927,0.4247787610619469,0.45714285714285713,0.39669421487603307,sentence_text,7,VH-VL
8,0.5618729096989966,0.5233540718729687,0.4213682218239606,0.42290748898678415,0.4528301886792453,0.39669421487603307,sentence_text,8,VH-VL
9,0.5585284280936454,0.526046986721144,0.41900208246664283,0.43103448275862066,0.45045045045045046,0.4132231404958678,sentence_text,9,VH-VL
10,0.5585284280936454,0.5250255362614913,0.420912534719869,0.42105263157894735,0.4485981308411215,0.39669421487603307,sentence_text,10,VH-VL
11,0.5551839464882943,0.5271148667471446,0.41254275590285594,0.42424242424242425,0.44545454545454544,0.4049586776859504,sentence_text,11,VH-VL
12,0.5418060200668896,0.5310613798867119,0.4121517501707342,0.4069264069264069,0.42727272727272725,0.3884297520661157,sentence_text,12,VH-VL
13,0.5384615384615384,0.5420187575448046,0.42225619009509263,0.3893805309734513,0.41904761904761906,0.36363636363636365,sentence_text,13,VH-VL
14,0.5518394648829431,0.5393258426966293,0.41498521950555084,0.41228070175438597,0.4392523364485981,0.3884297520661157,sentence_text,14,VH-VL
15,0.568561872909699,0.5470331507103724,0.4206351198478524,0.4266666666666667,0.46153846153846156,0.39669421487603307,sentence_text,15,VH-VL
16,0.5719063545150501,0.5511189525489832,0.4277923905452089,0.42342342342342343,0.46534653465346537,0.3884297520661157,sentence_text,16,VH-VL
17,0.5384615384615384,0.5417401801467174,0.41950134399130035,0.38392857142857145,0.4174757281553398,0.35537190082644626,sentence_text,17,VH-VL
18,0.5317725752508361,0.5294363450645371,0.41320530073806117,0.375,0.4077669902912621,0.34710743801652894,sentence_text,18,VH-VL
19,0.5652173913043478,0.5293899154981893,0.42108257681631045,0.4036697247706422,0.4536082474226804,0.36363636363636365,sentence_text,19,VH-VL
20,0.5351170568561873,0.5234933605720122,0.4120163176971464,0.39826839826839827,0.41818181818181815,0.38016528925619836,sentence_text,20,VH-VL
21,0.5351170568561873,0.5234933605720122,0.41338996749262724,0.3876651982378855,0.41509433962264153,0.36363636363636365,sentence_text,21,VH-VL
22,0.5351170568561873,0.5359364843532362,0.42755006810142626,0.4034334763948498,0.41964285714285715,0.3884297520661157,sentence_text,22,VH-VL
23,0.5317725752508361,0.5310613798867119,0.4248238480364406,0.4067796610169492,0.41739130434782606,0.39669421487603307,sentence_text,23,VH-VL
24,0.5384615384615384,0.5254898319249699,0.42142722970433,0.4152542372881356,0.4260869565217391,0.4049586776859504,sentence_text,24,VH-VL
25,0.5518394648829431,0.5384901105023678,0.427012676800365,0.42735042735042733,0.4424778761061947,0.4132231404958678,sentence_text,25,VH-VL
26,0.5451505016722408,0.5308756616213205,0.4126486263133612,0.41379310344827586,0.43243243243243246,0.39669421487603307,sentence_text,26,VH-VL
27,0.5284280936454849,0.5177360943448788,0.39927751130678735,0.38961038961038963,0.4090909090909091,0.371900826446281,sentence_text,27,VH-VL
28,0.5317725752508361,0.5286934720029715,0.402836386961424,0.4117647058823529,0.4188034188034188,0.4049586776859504,sentence_text,28,VH-VL
29,0.5484949832775919,0.5390008357321943,0.41053945277949366,0.43983402489626555,0.44166666666666665,0.4380165289256198,sentence_text,29,VH-VL
30,0.5418060200668896,0.530411365957842,0.40958142046466167,0.43621399176954734,0.4344262295081967,0.4380165289256198,sentence_text,30,VH-VL
31,0.5317725752508361,0.530411365957842,0.40677469300185776,0.391304347826087,0.41284403669724773,0.371900826446281,sentence_text,31,VH-VL
32,0.5451505016722408,0.5390472652985422,0.4177252860578455,0.4188034188034188,0.4336283185840708,0.4049586776859504,sentence_text,32,VH-VL
33,0.5551839464882943,0.5167146438852261,0.40691436029678046,0.18404907975460122,0.35714285714285715,0.12396694214876033,sentence_text,33,VH-VL
