,accuracy,auroc,auprc,f1,precision,recall,embedding_level,layer,chain
0,0.5953177257525084,0.515507475160182,0.4003329926253985,0.0,0.0,0.0,sentence_text,0,VH-VL
1,0.5484949832775919,0.5266970006500139,0.42343721282645264,0.3076923076923077,0.40540540540540543,0.24793388429752067,sentence_text,1,VH-VL
2,0.5551839464882943,0.5202897204940106,0.4201762520080366,0.3316582914572864,0.4230769230769231,0.2727272727272727,sentence_text,2,VH-VL
3,0.5384615384615384,0.5430402080044573,0.42986876956087067,0.33653846153846156,0.40229885057471265,0.2892561983471074,sentence_text,3,VH-VL
4,0.5585284280936454,0.5431794967035007,0.42900522204985714,0.415929203539823,0.44761904761904764,0.3884297520661157,sentence_text,4,VH-VL
5,0.5585284280936454,0.5368186461138453,0.4245779569854399,0.415929203539823,0.44761904761904764,0.3884297520661157,sentence_text,5,VH-VL
6,0.5585284280936454,0.5422509053765437,0.4282859329868879,0.40540540540540543,0.44554455445544555,0.371900826446281,sentence_text,6,VH-VL
7,0.5618729096989966,0.5462902776488068,0.43462159336817163,0.4125560538116592,0.45098039215686275,0.38016528925619836,sentence_text,7,VH-VL
8,0.5451505016722408,0.5452223976228061,0.4363823353028864,0.39823008849557523,0.42857142857142855,0.371900826446281,sentence_text,8,VH-VL
9,0.5618729096989966,0.535982913919584,0.4279921517459764,0.4125560538116592,0.45098039215686275,0.38016528925619836,sentence_text,9,VH-VL
10,0.5484949832775919,0.5309685207540161,0.42855045593740626,0.3835616438356164,0.42857142857142855,0.34710743801652894,sentence_text,10,VH-VL
11,0.5551839464882943,0.5323614077444516,0.4263875022541176,0.39819004524886875,0.44,0.36363636363636365,sentence_text,11,VH-VL
12,0.5719063545150501,0.5344043086637571,0.43109048982962733,0.42857142857142855,0.46601941747572817,0.39669421487603307,sentence_text,12,VH-VL
13,0.5719063545150501,0.5505153681864611,0.4462421331911647,0.4074074074074074,0.4631578947368421,0.36363636363636365,sentence_text,13,VH-VL
14,0.5585284280936454,0.5489831924969821,0.43645636317241904,0.4107142857142857,0.44660194174757284,0.38016528925619836,sentence_text,14,VH-VL
15,0.5719063545150501,0.5448045315256755,0.427464894183305,0.42342342342342343,0.46534653465346537,0.3884297520661157,sentence_text,15,VH-VL
16,0.5852842809364549,0.5520475438759402,0.44555835863944826,0.44144144144144143,0.48514851485148514,0.4049586776859504,sentence_text,16,VH-VL
17,0.5585284280936454,0.5455474045872412,0.4448601939244252,0.40540540540540543,0.44554455445544555,0.371900826446281,sentence_text,17,VH-VL
18,0.5551839464882943,0.5504225090537654,0.449023678439091,0.40358744394618834,0.4411764705882353,0.371900826446281,sentence_text,18,VH-VL
19,0.5451505016722408,0.5345435973628008,0.43868177449790063,0.40350877192982454,0.42990654205607476,0.38016528925619836,sentence_text,19,VH-VL
20,0.5317725752508361,0.5342650199647135,0.4264539184812185,0.375,0.4077669902912621,0.34710743801652894,sentence_text,20,VH-VL
21,0.5418060200668896,0.5476831646392423,0.4382518712320183,0.4069264069264069,0.42727272727272725,0.3884297520661157,sentence_text,21,VH-VL
22,0.5518394648829431,0.5486581855325472,0.45280011199549547,0.41739130434782606,0.44036697247706424,0.39669421487603307,sentence_text,22,VH-VL
23,0.5484949832775919,0.5588726901290741,0.46019317464059245,0.4206008583690987,0.4375,0.4049586776859504,sentence_text,23,VH-VL
24,0.5652173913043478,0.5601262884204661,0.44204966401208573,0.43478260869565216,0.45871559633027525,0.4132231404958678,sentence_text,24,VH-VL
25,0.5518394648829431,0.5576190918376822,0.4368903925423732,0.4322033898305085,0.4434782608695652,0.4214876033057851,sentence_text,25,VH-VL
26,0.5652173913043478,0.5661621320456867,0.4429376187033254,0.4396551724137931,0.4594594594594595,0.4214876033057851,sentence_text,26,VH-VL
27,0.5618729096989966,0.5759587705450832,0.4479270181782701,0.43776824034334766,0.45535714285714285,0.4214876033057851,sentence_text,27,VH-VL
28,0.5919732441471572,0.5748444609527347,0.4484857097764044,0.4830508474576271,0.4956521739130435,0.47107438016528924,sentence_text,28,VH-VL
29,0.5953177257525084,0.5726158417680379,0.4425352642288528,0.4622222222222222,0.5,0.4297520661157025,sentence_text,29,VH-VL
30,0.5652173913043478,0.5658371250812517,0.44076935902079734,0.4628099173553719,0.4628099173553719,0.4628099173553719,sentence_text,30,VH-VL
31,0.5919732441471572,0.5565047822453338,0.4371603698101256,0.47863247863247865,0.49557522123893805,0.4628099173553719,sentence_text,31,VH-VL
32,0.5351170568561873,0.5201040022286192,0.4195308541552305,0.4326530612244898,0.4274193548387097,0.4380165289256198,sentence_text,32,VH-VL
33,0.5384615384615384,0.49085337542947355,0.4079720668836234,0.2247191011235955,0.3508771929824561,0.1652892561983471,sentence_text,33,VH-VL
