,accuracy,auroc,auprc,f1,precision,recall,embedding_level,layer,k
3,0.5,0.4177777777777778,0.487328145451084,0.4827586206896552,0.5,0.4666666666666667,token_text,21,2
4,0.5666666666666667,0.42666666666666664,0.49299428285635183,0.5517241379310345,0.5714285714285714,0.5333333333333333,token_text,28,2
0,0.6,0.6266666666666667,0.629455113513937,0.5714285714285714,0.6153846153846154,0.5333333333333333,sentence_all,0,3
1,0.6666666666666666,0.6977777777777778,0.6509097140182333,0.6428571428571429,0.6923076923076923,0.6,sentence_all,7,3
2,0.7,0.7644444444444445,0.816726873603935,0.7096774193548387,0.6875,0.7333333333333333,sentence_all,14,3
3,0.9,0.9777777777777779,0.9778223084105437,0.896551724137931,0.9285714285714286,0.8666666666666667,sentence_all,21,3
4,0.9333333333333333,0.9911111111111112,0.9913888888888889,0.9285714285714286,1.0,0.8666666666666667,sentence_all,28,3
0,0.6666666666666666,0.76,0.7779720279720279,0.6428571428571429,0.6923076923076923,0.6,sentence_img,0,3
1,0.7,0.8222222222222223,0.8607562372268254,0.7272727272727273,0.6666666666666666,0.8,sentence_img,7,3
2,0.8,0.8577777777777778,0.8922801230218109,0.8,0.8,0.8,sentence_img,14,3
3,0.9666666666666667,0.9911111111111112,0.9921568627450981,0.9655172413793104,1.0,0.9333333333333333,sentence_img,21,3
4,0.9333333333333333,0.9955555555555555,0.9958333333333333,0.9285714285714286,1.0,0.8666666666666667,sentence_img,28,3
0,0.5,0.5,0.5,0.0,0.0,0.0,sentence_text,0,3
1,0.5,0.5466666666666666,0.572599654223224,0.5454545454545454,0.5,0.6,sentence_text,7,3
2,0.6333333333333333,0.7022222222222222,0.762864192002123,0.6451612903225806,0.625,0.6666666666666666,sentence_text,14,3
3,0.8666666666666667,0.9466666666666668,0.9433085433085433,0.8571428571428571,0.9230769230769231,0.8,sentence_text,21,3
4,0.8666666666666667,0.9822222222222222,0.9829505135387488,0.8571428571428571,0.9230769230769231,0.8,sentence_text,28,3
0,0.5,0.4311111111111111,0.4762147711063253,0.5161290322580645,0.5,0.5333333333333333,token_all,0,3
1,0.43333333333333335,0.43555555555555553,0.4826835088736646,0.48484848484848486,0.4444444444444444,0.5333333333333333,token_all,7,3
2,0.4666666666666667,0.44,0.48217719257787456,0.5,0.47058823529411764,0.5333333333333333,token_all,14,3
3,0.4666666666666667,0.4266666666666667,0.4699952633959454,0.5,0.47058823529411764,0.5333333333333333,token_all,21,3
4,0.4666666666666667,0.4177777777777778,0.46045310964326536,0.4666666666666667,0.4666666666666667,0.4666666666666667,token_all,28,3
0,0.5,0.5555555555555556,0.6004470967130814,0.5945945945945946,0.5,0.7333333333333333,token_img,0,3
1,0.5,0.5555555555555556,0.6004470967130814,0.5945945945945946,0.5,0.7333333333333333,token_img,7,3
2,0.5,0.5555555555555556,0.6090026522686369,0.5945945945945946,0.5,0.7333333333333333,token_img,14,3
3,0.5,0.5422222222222222,0.5611979288993274,0.5945945945945946,0.5,0.7333333333333333,token_img,21,3
4,0.5333333333333333,0.5644444444444445,0.593922529326445,0.631578947368421,0.5217391304347826,0.8,token_img,28,3
0,0.5,0.5,0.5,0.0,0.0,0.0,token_text,0,3
1,0.4,0.37777777777777777,0.4851066905915665,0.4,0.4,0.4,token_text,7,3
2,0.43333333333333335,0.36444444444444446,0.4290688926407251,0.45161290322580644,0.4375,0.4666666666666667,token_text,14,3
3,0.43333333333333335,0.38222222222222224,0.4487064365632589,0.45161290322580644,0.4375,0.4666666666666667,token_text,21,3
4,0.43333333333333335,0.3955555555555556,0.4507829941836761,0.45161290322580644,0.4375,0.4666666666666667,token_text,28,3
0,0.7333333333333333,0.8533333333333333,0.8610399204052455,0.7142857142857143,0.7692307692307693,0.6666666666666666,sentence_all,0,4
1,0.6666666666666666,0.8088888888888889,0.8278478687921412,0.6428571428571429,0.6923076923076923,0.6,sentence_all,7,4
2,0.6666666666666666,0.7733333333333334,0.8012923798281855,0.6428571428571429,0.6923076923076923,0.6,sentence_all,14,4
3,1.0,1.0,1.0,1.0,1.0,1.0,sentence_all,21,4
4,1.0,1.0,1.0,1.0,1.0,1.0,sentence_all,28,4
0,0.8,0.9377777777777778,0.9357278016101545,0.7692307692307693,0.9090909090909091,0.6666666666666666,sentence_img,0,4
1,0.9,0.9644444444444444,0.9595394801277153,0.896551724137931,0.9285714285714286,0.8666666666666667,sentence_img,7,4
2,0.8333333333333334,0.9466666666666668,0.9495448179271708,0.8387096774193549,0.8125,0.8666666666666667,sentence_img,14,4
3,1.0,1.0,1.0,1.0,1.0,1.0,sentence_img,21,4
4,1.0,1.0,1.0,1.0,1.0,1.0,sentence_img,28,4
0,0.5,0.5,0.5,0.0,0.0,0.0,sentence_text,0,4
1,0.4,0.4311111111111111,0.4892549189064615,0.25,0.3333333333333333,0.2,sentence_text,7,4
2,0.4666666666666667,0.5377777777777778,0.6308044098240176,0.4666666666666667,0.4666666666666667,0.4666666666666667,sentence_text,14,4
3,0.9,0.9688888888888889,0.9716303579461474,0.9032258064516129,0.875,0.9333333333333333,sentence_text,21,4
4,1.0,1.0,1.0,1.0,1.0,1.0,sentence_text,28,4
0,0.5333333333333333,0.52,0.5715027059935782,0.5,0.5384615384615384,0.4666666666666667,token_all,0,4
1,0.5,0.5022222222222222,0.5523427128427127,0.4827586206896552,0.5,0.4666666666666667,token_all,7,4
2,0.5333333333333333,0.4888888888888889,0.5361118874739563,0.5,0.5384615384615384,0.4666666666666667,token_all,14,4
3,0.5,0.49333333333333335,0.583288065563178,0.4827586206896552,0.5,0.4666666666666667,token_all,21,4
4,0.5,0.5066666666666667,0.6063499403355791,0.4444444444444444,0.5,0.4,token_all,28,4
0,0.5333333333333333,0.5066666666666666,0.5197698734666281,0.6111111111111112,0.5238095238095238,0.7333333333333333,token_img,0,4
1,0.4666666666666667,0.5022222222222221,0.5190342256721566,0.5555555555555556,0.47619047619047616,0.6666666666666666,token_img,7,4
2,0.4666666666666667,0.4933333333333334,0.506849047252963,0.5555555555555556,0.47619047619047616,0.6666666666666666,token_img,14,4
3,0.5333333333333333,0.5155555555555555,0.5177057259868346,0.5882352941176471,0.5263157894736842,0.6666666666666666,token_img,21,4
4,0.4666666666666667,0.528888888888889,0.5200126841047558,0.5294117647058824,0.47368421052631576,0.6,token_img,28,4
0,0.5,0.5,0.5,0.0,0.0,0.0,token_text,0,4
1,0.43333333333333335,0.4666666666666667,0.5698253744194458,0.41379310344827586,0.42857142857142855,0.4,token_text,7,4
2,0.4,0.4711111111111111,0.5782442456716503,0.35714285714285715,0.38461538461538464,0.3333333333333333,token_text,14,4
3,0.4666666666666667,0.5244444444444445,0.6135142373546855,0.42857142857142855,0.46153846153846156,0.4,token_text,21,4
4,0.5333333333333333,0.52,0.607847790275195,0.46153846153846156,0.5454545454545454,0.4,token_text,28,4
