,accuracy,auroc,auprc,f1,precision,recall,embedding_level,layer,k
3,0.475,0.525,0.5951214009111414,0.5333333333333333,0.48,0.6,token_text,21,3
4,0.5,0.5549999999999999,0.5996868095307297,0.5652173913043478,0.5,0.65,token_text,28,3
0,0.725,0.84,0.8681914025162106,0.7555555555555555,0.68,0.85,sentence_all,0,4
1,0.7,0.8200000000000001,0.8385569809003138,0.7272727272727273,0.6666666666666666,0.8,sentence_all,7,4
2,0.7,0.8200000000000001,0.8346482571614527,0.7272727272727273,0.6666666666666666,0.8,sentence_all,14,4
3,0.875,0.985,0.9866600790513833,0.8780487804878049,0.8571428571428571,0.9,sentence_all,21,4
4,0.95,0.9974999999999999,0.9976190476190476,0.9473684210526315,1.0,0.9,sentence_all,28,4
0,0.775,0.8875000000000001,0.9008654373848882,0.7804878048780488,0.7619047619047619,0.8,sentence_img,0,4
1,0.75,0.875,0.8903494375994376,0.75,0.75,0.75,sentence_img,7,4
2,0.7,0.8525,0.888246894409938,0.7142857142857143,0.6818181818181818,0.75,sentence_img,14,4
3,0.9,0.9525000000000001,0.9623321123321122,0.8947368421052632,0.9444444444444444,0.85,sentence_img,21,4
4,0.9,0.965,0.9706749771967162,0.8947368421052632,0.9444444444444444,0.85,sentence_img,28,4
0,0.5,0.5,0.5,0.0,0.0,0.0,sentence_text,0,4
1,0.65,0.6475,0.6717731328567242,0.6666666666666666,0.6363636363636364,0.7,sentence_text,7,4
2,0.725,0.755,0.7150729630136767,0.717948717948718,0.7368421052631579,0.7,sentence_text,14,4
3,0.9,0.965,0.9699556973241183,0.9,0.9,0.9,sentence_text,21,4
4,0.95,0.995,0.9954545454545454,0.9473684210526315,1.0,0.9,sentence_text,28,4
0,0.475,0.525,0.642840757820649,0.46153846153846156,0.47368421052631576,0.45,token_all,0,4
1,0.5,0.54,0.6489164979917839,0.5,0.5,0.5,token_all,7,4
2,0.5,0.5475,0.6558122906522825,0.5,0.5,0.5,token_all,14,4
3,0.525,0.5775,0.6602956569224685,0.5365853658536586,0.5238095238095238,0.55,token_all,21,4
4,0.525,0.5975,0.6524606965820638,0.5581395348837209,0.5217391304347826,0.6,token_all,28,4
0,0.525,0.6225,0.6635958991460352,0.5128205128205128,0.5263157894736842,0.5,token_img,0,4
1,0.525,0.64,0.6721647672436785,0.5128205128205128,0.5263157894736842,0.5,token_img,7,4
2,0.575,0.62,0.6319093651345612,0.5853658536585366,0.5714285714285714,0.6,token_img,14,4
3,0.6,0.68,0.7190420849822379,0.6,0.6,0.6,token_img,21,4
4,0.65,0.6875000000000001,0.7352865829838016,0.631578947368421,0.6666666666666666,0.6,token_img,28,4
0,0.5,0.5,0.5,0.0,0.0,0.0,token_text,0,4
1,0.525,0.565,0.5819606601819705,0.5128205128205128,0.5263157894736842,0.5,token_text,7,4
2,0.575,0.585,0.5737606347468696,0.5641025641025641,0.5789473684210527,0.55,token_text,14,4
3,0.625,0.6825,0.6889974887504349,0.6511627906976745,0.6086956521739131,0.7,token_text,21,4
4,0.65,0.6825,0.7116557947831015,0.6666666666666666,0.6363636363636364,0.7,token_text,28,4
