,accuracy,auroc,auprc,f1,precision,recall,embedding_level
0,0.7314814814814815,0.8034979423868313,0.8180719444766453,0.7289719626168224,0.7358490566037735,0.7222222222222222,sentence_all
1,0.7314814814814815,0.8031550068587107,0.8213297755802469,0.7289719626168224,0.7358490566037735,0.7222222222222222,sentence_all
2,0.7129629629629629,0.7884087791495198,0.801409649454873,0.7047619047619048,0.7254901960784313,0.6851851851851852,sentence_all
3,0.7129629629629629,0.7938957475994513,0.8064425089522158,0.7047619047619048,0.7254901960784313,0.6851851851851852,sentence_all
4,0.7129629629629629,0.791838134430727,0.8041237148849643,0.7047619047619048,0.7254901960784313,0.6851851851851852,sentence_all
5,0.7129629629629629,0.7956104252400549,0.8090847813492688,0.7047619047619048,0.7254901960784313,0.6851851851851852,sentence_all
6,0.7129629629629629,0.7932098765432098,0.8061974864434189,0.7047619047619048,0.7254901960784313,0.6851851851851852,sentence_all
7,0.7037037037037037,0.8010973936899862,0.8154073865715867,0.6923076923076923,0.72,0.6666666666666666,sentence_all
8,0.7222222222222222,0.8103566529492454,0.8200345516915682,0.7169811320754716,0.7307692307692307,0.7037037037037037,sentence_all
9,0.7314814814814815,0.8127572016460906,0.8249992291160375,0.7289719626168224,0.7358490566037735,0.7222222222222222,sentence_all
10,0.7407407407407407,0.8233882030178327,0.8273207891174563,0.7358490566037735,0.75,0.7222222222222222,sentence_all
11,0.75,0.8285322359396434,0.8328766236620282,0.7378640776699029,0.7755102040816326,0.7037037037037037,sentence_all
12,0.7777777777777778,0.8350480109739368,0.8396052857066311,0.7647058823529411,0.8125,0.7222222222222222,sentence_all
13,0.7962962962962963,0.855281207133059,0.8565401076328251,0.7755102040816326,0.8636363636363636,0.7037037037037037,sentence_all
14,0.7777777777777778,0.8556241426611797,0.8586126789947895,0.7692307692307693,0.8,0.7407407407407407,sentence_all
15,0.7962962962962963,0.8768861454046639,0.8837900813482452,0.7843137254901961,0.8333333333333334,0.7407407407407407,sentence_all
16,0.7962962962962963,0.8772290809327846,0.8793701725936567,0.7843137254901961,0.8333333333333334,0.7407407407407407,sentence_all
17,0.8148148148148148,0.9012345679012347,0.9095024578172785,0.8076923076923077,0.84,0.7777777777777778,sentence_all
18,0.8240740740740741,0.9077503429355281,0.9162663544209709,0.819047619047619,0.8431372549019608,0.7962962962962963,sentence_all
19,0.8333333333333334,0.9108367626886145,0.9224033350411909,0.8269230769230769,0.86,0.7962962962962963,sentence_all
20,0.8333333333333334,0.9197530864197531,0.9307699406194865,0.8301886792452831,0.8461538461538461,0.8148148148148148,sentence_all
21,0.8518518518518519,0.9338134430727023,0.9411899506580659,0.8461538461538461,0.88,0.8148148148148148,sentence_all
22,0.8240740740740741,0.9344993141289438,0.9419615078725512,0.819047619047619,0.8431372549019608,0.7962962962962963,sentence_all
23,0.8333333333333334,0.9331275720164609,0.9423801115400339,0.8301886792452831,0.8461538461538461,0.8148148148148148,sentence_all
24,0.8611111111111112,0.9375857338820303,0.9458982568981399,0.8598130841121495,0.8679245283018868,0.8518518518518519,sentence_all
25,0.8703703703703703,0.943758573388203,0.9510813679329075,0.8679245283018868,0.8846153846153846,0.8518518518518519,sentence_all
26,0.8703703703703703,0.943758573388203,0.9513992375051021,0.8679245283018868,0.8846153846153846,0.8518518518518519,sentence_all
27,0.8518518518518519,0.9441015089163236,0.9517024183937755,0.8461538461538461,0.88,0.8148148148148148,sentence_all
28,0.8518518518518519,0.943758573388203,0.9514159912186411,0.8490566037735849,0.8653846153846154,0.8333333333333334,sentence_all
29,0.8518518518518519,0.9458161865569272,0.9537007546892082,0.8490566037735849,0.8653846153846154,0.8333333333333334,sentence_all
30,0.8703703703703703,0.9492455418381345,0.9554653503393559,0.8703703703703703,0.8703703703703703,0.8703703703703703,sentence_all
31,0.8611111111111112,0.9502743484224965,0.9558263442365544,0.8598130841121495,0.8679245283018868,0.8518518518518519,sentence_all
32,0.8611111111111112,0.9465020576131687,0.9537824802865824,0.8648648648648649,0.8421052631578947,0.8888888888888888,sentence_all
0,0.7685185185185185,0.898491083676269,0.9102379351674577,0.7663551401869159,0.7735849056603774,0.7592592592592593,sentence_img
1,0.7685185185185185,0.8988340192043895,0.9110122471559245,0.7663551401869159,0.7735849056603774,0.7592592592592593,sentence_img
2,0.7777777777777778,0.9032921810699588,0.9158239147559444,0.7777777777777778,0.7777777777777778,0.7777777777777778,sentence_img
