,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,Mean over
0,38.235165,55.132736,69.55709,73.889366,74.04222,70.16324,66.15355,66.48404,64.58462,68.3057,69.514084,78.030266,90.609955,99.71536,101.803795,110.24035,118.44016,99.997,102.29482,112.438385,112.866295,119.31158,120.77767,109.282135,119.15124,130.95978,138.2824,148.37807,149.58537,151.19768,156.23154,161.47342,171.87807,179.38617,177.55911,165.6868,180.63524,All tokens
1,7.989996,22.995415,26.614658,29.130291,40.094067,47.01481,61.59394,17.625044,20.007847,22.507025,22.3651,20.552122,21.176376,21.912731,23.848696,23.869219,25.511763,7.3891826,8.2817135,9.682628,12.800732,14.635907,16.926054,21.274603,30.16779,40.030674,47.77695,57.083797,64.86078,73.38994,78.19101,77.854614,82.91019,83.73316,80.090614,64.997,66.13317,All tokens
2,41.44225,59.320637,74.87026,81.18314,81.17752,77.54935,75.65527,78.5252,78.1865,83.1563,83.19918,86.15707,96.89985,108.9609,111.610374,121.18547,128.46729,92.52696,96.362724,107.23913,110.84373,117.90018,121.17485,117.2726,129.97032,132.94182,138.10368,145.67139,138.65723,141.83401,143.81728,150.4927,162.73515,174.0833,179.2556,165.8638,184.35243,All tokens
3,34.22179,53.963924,61.45468,60.825687,65.82566,66.763725,71.961395,69.99692,74.82037,77.991936,77.78322,77.419815,83.66464,88.69337,90.51564,94.326164,99.202446,36.52372,42.07064,49.699413,58.203873,65.60653,71.07149,74.928055,87.993126,96.244484,101.88226,110.737015,112.87862,116.65063,123.18594,125.811516,135.839,143.10031,143.56293,124.926956,123.17067,All tokens
4,10.138269,21.256193,23.81767,24.524199,30.16041,32.865993,39.93633,18.223776,20.05738,23.120834,22.622137,21.847383,22.808142,24.116156,25.398108,25.499216,27.47048,7.083146,7.7251744,8.882076,11.461752,12.876497,14.686763,18.479698,27.054922,35.344055,41.655487,50.134834,56.12989,62.698235,68.79802,69.541374,74.42948,76.29964,73.624115,61.977737,66.806625,All tokens
5,14.326001,27.657045,32.265083,32.59292,40.07091,43.703194,53.32999,22.515257,24.940504,26.708555,25.843662,24.212397,25.384735,25.990969,28.050644,28.708437,30.584305,14.73617,16.80041,20.130003,25.31852,29.069574,32.525887,36.906,47.445797,55.987144,61.738617,69.06143,72.48205,77.22525,80.325676,80.999886,86.373146,88.41641,85.45016,65.942444,66.311264,All tokens
6,6.8351755,17.408882,18.943672,19.623194,26.174074,29.9652,39.412292,11.047051,12.357821,14.118867,13.609847,12.755883,13.043458,13.626056,14.580418,14.732554,15.930351,5.6057262,6.1364226,6.9804144,8.99777,10.120139,11.670721,14.721025,21.283464,28.91137,35.607964,44.432156,52.07154,60.441216,67.36765,68.95892,74.54552,76.49424,73.417,60.116932,47.311844,All tokens
7,12.524217,19.789995,22.279537,22.576628,25.77211,27.26876,31.564137,12.327936,13.052631,14.426704,13.813635,13.240894,13.582858,14.112069,14.964298,15.163469,16.231184,6.6423497,7.1922126,8.219751,10.384756,11.674222,12.93917,15.987207,23.835564,30.319609,34.69545,41.586903,46.747505,51.732327,56.33544,57.9399,62.528236,65.70105,64.89446,61.88091,52.55758,All tokens
8,31.915411,52.10581,58.871323,58.436756,64.20326,65.57951,72.27673,72.42443,78.99291,83.367836,82.90991,82.3915,88.925186,94.081345,96.038734,100.17612,105.05443,41.024414,46.943954,55.19608,64.35284,72.30507,78.037445,81.64877,94.20165,101.45309,106.80801,114.880035,115.30717,117.01486,122.32758,123.17279,131.64783,138.02797,137.33777,118.51095,113.60835,All tokens
9,18.501701,38.84101,44.15425,43.404697,53.340904,57.582565,68.125725,26.654737,29.011034,31.397602,29.812618,28.274733,29.360224,30.070805,32.365665,32.882717,34.94515,8.703167,9.911519,11.649646,15.291441,17.832348,20.7652,24.49672,34.52379,44.9613,52.152027,61.423504,67.15521,75.34275,80.61968,82.23529,88.470894,92.33973,88.176125,71.20873,75.40698,All tokens
