,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,Mean over
0,15.355881,26.157053,28.562601,23.900751,27.38615,32.583622,40.85843,17.101978,18.093246,20.006092,19.945364,18.465437,19.471865,20.488693,21.95005,22.071573,23.645727,23.630142,26.52745,30.079185,35.724293,40.139893,43.99398,47.692226,54.481693,60.18956,65.84158,71.269875,75.43434,81.56117,86.697556,88.69582,95.82501,98.46119,94.36138,77.29115,66.71065,All tokens
1,4.159155,18.728128,19.260492,20.605597,29.325056,39.4072,54.578445,3.8239856,4.366122,5.0267606,4.967539,4.7048717,5.109652,5.513565,5.976912,6.070522,6.5508,6.6360416,7.569363,8.93509,11.748398,13.659454,15.772154,19.011745,26.085566,33.32888,39.658733,46.179054,52.471607,60.13571,66.20021,69.68976,74.084,75.03266,72.40523,55.670837,49.546883,All tokens
2,7.1884947,18.636663,19.195963,18.553684,26.088575,32.037987,43.863712,8.442576,9.420559,10.806074,10.5109415,9.842133,10.340603,10.874792,11.682864,11.578374,12.568582,4.588018,5.097995,5.836269,7.4966497,8.673649,10.08957,12.235013,17.589539,24.05254,29.729317,36.83729,44.23504,53.463844,60.894062,66.515236,74.16951,77.883316,75.61492,64.651886,52.650574,All tokens
3,15.730368,27.664442,33.56208,31.416157,35.84344,40.15065,46.96623,24.67752,26.582432,29.481941,28.767683,26.945051,28.511057,29.742804,31.595316,32.465946,35.341934,12.474099,14.662006,17.554068,22.050833,25.617054,29.074043,32.531246,41.828392,50.17354,57.119118,64.39495,70.67241,78.168304,85.19936,88.882744,96.21173,99.71061,96.7445,79.30695,94.46295,All tokens
4,28.788246,43.420925,50.74217,51.653496,55.928394,57.11318,61.06952,41.944664,44.27285,48.56165,47.025063,45.00943,46.565426,48.189613,50.530575,51.062378,54.16399,15.360278,17.839466,20.828676,26.140968,29.984312,33.625076,38.01689,49.095146,58.55438,66.295746,76.755264,85.252525,96.478226,105.8651,111.65365,122.88727,126.47485,120.31507,107.697624,126.57676,All tokens
5,33.919357,51.184948,59.2198,64.720245,69.62512,70.68316,74.62423,63.488564,68.17265,73.48772,70.7645,67.71984,70.5482,73.04775,75.98761,79.817184,84.97464,33.436443,38.64867,45.28056,53.601624,60.67633,66.11668,70.04076,80.01587,86.195694,93.52296,99.55392,103.98772,112.555016,115.838745,122.87689,130.18073,127.30815,122.9912,101.90025,124.83953,All tokens
6,29.516325,45.942444,56.279434,59.46476,63.90808,65.736084,69.44819,58.018692,62.18869,68.062126,66.357445,63.89949,67.46361,70.59575,73.366356,75.41841,80.09971,23.31357,27.673714,32.459644,39.544662,45.52477,50.600693,54.987495,67.21082,76.99515,85.13244,96.40611,103.807236,116.1429,125.97576,132.28085,141.72194,145.12575,136.56427,116.08072,132.43976,All tokens
7,21.807463,34.594883,38.146683,38.583347,44.614365,48.293697,56.015213,24.07973,25.684175,27.828674,26.23788,24.341885,24.992353,25.876099,27.875172,28.225496,29.993029,12.212901,13.933197,16.112785,20.805489,24.103914,27.088531,31.50137,40.673862,49.749386,56.46402,64.590294,70.53297,78.64084,83.840645,85.5292,89.87097,88.506805,81.95993,68.52147,70.89263,All tokens
8,12.125157,22.721888,25.350739,21.814438,25.757206,31.657183,40.8194,11.423572,12.223312,13.578897,13.3480215,12.969932,13.40608,14.646085,15.831229,16.105177,17.388012,4.0747747,4.471742,5.043808,6.290921,7.265636,8.206267,9.7874975,13.458012,17.732473,21.363321,26.932026,33.954834,42.666912,50.550938,58.507683,66.78946,72.76512,72.2084,66.1024,55.13332,All tokens
9,3.3763657,9.973685,10.565103,9.775671,14.211598,20.442255,32.248436,5.6234565,6.2914367,7.11358,6.94114,6.491294,6.927167,7.3229227,7.8488054,7.9563365,8.571662,8.567144,9.748881,11.277196,14.767067,17.256163,20.174314,23.879322,32.056767,39.895767,46.56776,53.85996,60.284435,68.02039,74.25465,78.14905,83.91187,82.44303,75.95837,54.85995,49.420715,All tokens
