,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,Mean over
6,23.667927,33.804073,35.17235,36.004166,37.269295,38.196068,38.542076,38.671246,38.531925,38.908813,38.75424,37.8488,35.17262,35.10294,35.33628,34.86253,35.140324,35.017857,35.063816,34.75781,34.88166,34.360317,33.914764,34.282127,33.78842,32.875088,33.756676,33.968304,34.139362,34.68336,35.043957,5.029129,6.270652,7.787925,8.873075,12.022744,20.418106,Text tokens
7,24.478464,35.331924,36.704166,37.546803,38.776733,39.68047,40.27545,40.420296,39.993614,40.319572,40.271294,39.509525,36.690735,36.49895,36.767693,36.234592,36.48079,36.246082,36.28384,36.021328,36.199093,35.836525,35.40408,35.67787,35.316235,34.37008,35.128723,35.45221,35.76068,35.89983,36.39428,5.6416864,7.0368505,8.772565,9.912816,13.27095,22.135513,Text tokens
8,26.545433,36.53086,38.125816,38.981617,40.242367,41.015484,41.512264,41.34827,41.033024,41.438107,41.181484,40.18528,37.55872,36.907555,37.286156,36.853233,36.93392,36.72506,36.732906,36.192448,36.40181,35.679485,35.10743,35.58243,35.45187,34.82407,35.153103,35.50744,35.49596,35.822994,36.358097,5.589029,7.0659227,8.789854,10.078047,13.440871,22.1769,Text tokens
9,23.785479,34.11631,35.49397,36.37443,37.652824,38.53393,39.01509,39.215683,38.802055,39.20466,39.132183,38.2499,35.48937,35.104015,35.28671,34.805416,35.100075,35.13523,35.08731,34.827328,35.092793,34.681595,34.305897,34.664963,34.164562,33.124405,33.958412,34.01152,34.22863,34.485264,34.872013,5.050401,6.2809258,7.780415,8.7898245,11.839029,21.00859,Text tokens
0,26.199095,35.63104,37.323837,38.23635,39.750385,40.666885,41.063156,40.80181,40.27282,40.915443,40.82784,39.985233,37.19303,36.59159,36.785,35.987705,36.084156,35.69933,35.898853,34.903595,34.966015,33.961864,33.38702,34.15504,33.83913,33.007187,33.58992,33.496494,33.61192,33.542133,33.904507,5.6434374,7.1879716,8.804816,9.774725,12.797052,18.618395,Text only tokens
1,24.255754,34.484352,35.95133,37.061646,38.532997,39.31577,39.717014,40.10598,39.92589,40.464363,40.297684,39.474632,36.72585,36.373688,36.34482,35.445343,35.620964,35.259705,35.380714,34.84184,34.860542,33.929905,33.618534,34.147213,33.932396,32.826035,33.615482,33.45524,34.135487,33.937984,34.46029,5.5385222,7.064163,8.682072,9.5767355,12.6272745,19.394152,Text only tokens
2,23.517197,33.830296,35.305325,36.360664,37.8798,38.70072,39.294823,39.57084,39.395298,39.75436,39.599022,38.995914,36.17165,35.736767,35.65745,34.779972,35.018494,34.860985,35.023792,34.571606,34.61755,33.868748,33.479534,34.037075,33.7622,32.603428,33.31852,33.17069,33.791668,33.45958,33.882267,5.3434205,6.7586656,8.292706,9.169079,12.167712,19.12298,Text only tokens
3,23.553627,33.74572,35.227463,36.311157,37.749165,38.54975,39.094967,39.423985,39.23176,39.60618,39.488815,38.75608,35.979485,35.58404,35.475986,34.59727,34.78184,34.505505,34.563023,34.096622,34.114197,33.307312,32.969826,33.476357,33.25436,32.142616,32.9678,32.80499,33.476772,33.24175,33.804344,5.2893224,6.6606126,8.178716,8.995615,11.950936,18.92242,Text only tokens
4,23.583971,33.61869,35.053776,36.160233,37.63083,38.53039,38.981415,39.25273,39.123974,39.659958,39.566483,38.797764,35.975266,35.59682,35.471928,34.60546,34.824364,34.619892,34.75398,34.264935,34.33134,33.456203,33.102722,33.68025,33.438236,32.334755,33.148575,33.009068,33.546955,33.375397,33.868267,5.287542,6.6739774,8.193783,9.013645,11.97751,18.815643,Text only tokens
5,23.69977,33.977524,35.410397,36.499187,37.97443,38.76228,39.306,39.560368,39.16542,39.766945,39.55774,38.799534,36.006363,35.536156,35.48728,34.736683,34.960056,34.718716,34.811447,34.35061,34.33228,33.4756,33.14922,33.745,33.487686,32.518032,33.251713,33.18615,33.74877,33.446617,33.851307,5.2897506,6.736658,8.295778,9.199605,12.199346,19.23934,Text only tokens
6,23.667927,33.610596,35.05533,36.191975,37.608295,38.45136,38.79832,39.09424,38.925133,39.54756,39.422817,38.65749,35.790962,35.525,35.4609,34.639523,34.869156,34.658226,34.828236,34.393383,34.5136,33.762325,33.39172,33.92441,33.663124,32.58606,33.36793,33.212746,33.693684,33.45354,33.935177,5.3323894,6.7532315,8.318611,9.218943,12.21662,19.043985,Text only tokens
7,24.478464,35.10697,36.547344,37.627296,39.03811,39.857456,40.44152,40.714397,40.255005,40.664112,40.717358,39.954453,36.9102,36.540016,36.467068,35.668217,35.889603,35.524857,35.67844,35.152786,35.12466,34.195076,33.813663,34.471348,34.138916,33.01072,33.80569,33.559162,34.208984,33.778957,34.35002,5.7172933,7.251909,8.9051285,9.75065,12.833537,19.590435,Text only tokens
8,26.545433,36.34312,38.017776,38.969105,40.570484,41.378304,41.77089,41.650936,41.127205,41.600117,41.289864,40.450874,37.420147,36.761635,36.981846,36.26574,36.250534,35.951138,36.01047,35.086697,35.28384,34.125828,33.638996,34.50404,34.17552,33.37956,33.850346,33.858818,34.131184,34.23448,34.563038,5.8327475,7.5419436,9.257489,10.347398,13.460642,19.342909,Text only tokens
9,23.785479,33.91651,35.357414,36.413124,37.86241,38.65153,39.11643,39.40366,38.960968,39.550682,39.49215,38.686195,35.819736,35.244602,35.09329,34.364204,34.62522,34.4422,34.567993,34.113735,34.162296,33.146366,32.867493,33.45373,33.232555,32.13235,32.91499,32.74456,33.364876,33.01411,33.539543,5.219397,6.621819,8.129086,8.990669,11.9569645,18.907074,Text only tokens
