,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,Mean over
0,60.45473,80.11098,77.140594,77.95874,80.874115,84.02042,87.99866,96.33295,99.952576,108.91631,108.31311,107.29923,108.65965,103.46674,106.0659,105.58862,115.26649,120.14709,121.47818,125.01735,130.97215,125.05986,132.76363,143.0786,149.89577,157.10155,160.5684,157.60478,158.04391,168.44075,174.07584,170.37314,171.27142,172.84871,172.26369,161.89647,163.91743,All tokens
1,9.275621,53.11341,55.648247,56.045353,63.393276,71.57205,79.22101,89.96173,95.33394,102.28663,101.70874,101.37992,98.18388,91.767876,94.0975,92.671394,94.92546,96.91829,97.616264,98.89258,101.65856,95.90895,98.24364,102.47624,102.8476,103.4631,105.39496,103.25866,102.87811,103.165245,102.7603,96.37624,93.40263,89.50134,79.16349,74.69899,62.35052,All tokens
2,74.02023,98.03908,95.51335,96.504135,100.21792,103.9831,108.89072,118.480606,124.377144,135.09126,141.67754,135.51967,133.12732,118.09272,117.86281,116.85088,123.91505,129.39746,131.40266,133.03625,139.34044,136.35857,144.32434,157.48022,160.99498,167.27425,170.57726,165.05975,163.97348,172.52197,178.15065,176.62854,174.49934,173.3894,170.60866,165.55713,163.60657,All tokens
3,45.344395,65.525246,65.70356,68.96688,73.16676,78.66198,83.40645,93.196526,96.96266,101.88805,105.84138,108.56834,103.3254,93.33153,93.475075,92.4828,98.183174,99.754074,103.748604,107.02708,116.37728,112.45807,119.27147,129.8062,131.5434,134.52815,135.68266,132.11676,123.52134,128.36736,128.54143,128.73544,113.05158,115.11857,113.43984,112.06601,92.37968,All tokens
4,14.071859,37.88707,37.790318,39.851696,44.683376,51.433834,58.723347,70.29306,77.091805,86.38489,92.91715,90.09451,88.967384,88.604515,89.59259,88.55725,91.941666,94.59047,95.021065,96.74791,96.724976,92.40901,97.19305,101.20873,102.96925,105.87601,107.54977,109.05466,109.73147,110.98663,110.11855,103.31426,103.095764,94.73861,83.424706,76.460724,64.059845,All tokens
5,21.065432,50.951458,52.233,53.310764,58.35129,64.92022,69.656105,79.5874,84.491844,89.037704,85.63538,87.67218,86.1987,81.68487,83.58477,81.51627,85.64779,87.89038,89.01393,91.00464,95.25437,90.52526,94.39357,99.21938,100.739975,102.31658,104.24524,102.77622,99.42379,99.83026,99.05081,93.46362,93.32802,89.712425,83.6445,80.082436,67.37922,All tokens
6,9.29565,52.301502,54.84282,52.29878,57.7471,65.083,72.40395,80.5668,84.93331,90.15301,94.807076,94.950714,91.84269,86.65532,87.97475,86.755165,88.82135,90.182365,92.08861,92.73704,94.47651,90.08695,92.864075,96.516685,96.38791,96.3642,98.01506,97.587975,97.82087,98.54654,98.5589,87.99695,87.46903,82.70885,72.10648,65.84573,53.746452,All tokens
7,16.421972,37.14243,36.66985,36.23981,39.25131,43.374798,47.929382,55.090923,58.954556,65.56991,66.583595,61.98149,62.116768,62.579777,65.59571,66.732605,73.19538,79.47095,79.30616,82.06998,78.82231,74.530624,78.46916,82.621346,87.05107,90.78243,91.83971,95.11454,95.652725,97.38112,98.34999,91.42749,88.764915,82.71891,74.19593,69.457664,62.188393,All tokens
8,42.617397,67.472946,67.62836,71.32567,76.09276,82.16419,86.94811,97.36761,101.04908,106.04021,110.40521,112.9963,107.28675,96.685005,97.028625,96.16728,101.9451,103.79269,107.6006,111.066666,120.40519,116.19691,122.793846,133.28395,134.7819,137.07738,138.44232,135.18167,126.74176,130.71959,130.47841,130.00797,113.52508,115.65628,111.517914,109.429405,91.86633,All tokens
9,25.03244,56.051735,57.434784,59.491478,65.460945,73.54632,80.40872,91.68984,96.007324,101.5881,102.684135,104.16777,100.13977,93.54504,94.742546,91.4268,94.871025,96.3745,99.286446,101.25489,105.548004,99.65456,102.922714,108.48926,110.13778,110.330475,111.83289,109.06335,104.07502,103.14351,101.87576,97.7306,94.30399,92.695175,88.03156,88.331955,73.582245,All tokens
