,variable,value,attention_matrix
0,0,0.005193640821485437,img_img_norm
1,0,0.005302635795732812,img_img_norm
2,0,0.005398160847424909,img_img_norm
3,0,0.0057780511870384995,img_img_norm
4,0,0.00741317952186377,img_img_norm
5,0,0.005807039470089589,img_img_norm
6,0,0.005840141826329196,img_img_norm
7,0,0.00550038314054301,img_img_norm
8,0,0.0056977594219546285,img_img_norm
9,0,0.005027113003075549,img_img_norm
10,0,0.0055202842797950485,img_img_norm
11,0,0.0066314336161429534,img_img_norm
12,0,0.006997267655740705,img_img_norm
13,0,0.005491055444465553,img_img_norm
14,0,0.005522785950136859,img_img_norm
15,0,0.006653050635899014,img_img_norm
16,0,0.005602233708060556,img_img_norm
17,0,0.005649838604578827,img_img_norm
18,0,0.007055417465453914,img_img_norm
19,0,0.009048249488976236,img_img_norm
20,0,0.005801523744901777,img_img_norm
21,0,0.00589910325725071,img_img_norm
22,0,0.006032908732074465,img_img_norm
23,0,0.0059251184416722336,img_img_norm
24,0,0.005914266981937816,img_img_norm
25,0,0.009045422284139484,img_img_norm
26,0,0.005971672053704725,img_img_norm
27,0,0.005511070241449378,img_img_norm
28,0,0.005259230685066132,img_img_norm
29,0,0.006014131534816055,img_img_norm
30,0,0.0060233387710337295,img_img_norm
31,0,0.005740392286164807,img_img_norm
32,1,0.0059267606403576,img_img_norm
33,1,0.00538956066798023,img_img_norm
34,1,0.005685234563209014,img_img_norm
35,1,0.005343087993036482,img_img_norm
36,1,0.0049925047398733805,img_img_norm
37,1,0.005287839067460221,img_img_norm
38,1,0.005472550369259739,img_img_norm
39,1,0.005100998660162639,img_img_norm
40,1,0.005577395554229207,img_img_norm
41,1,0.005289843595619507,img_img_norm
42,1,0.005780675056874195,img_img_norm
43,1,0.005488005677524091,img_img_norm
44,1,0.005514586071453869,img_img_norm
45,1,0.005004116193093759,img_img_norm
46,1,0.005166087763523328,img_img_norm
47,1,0.00583710961238505,img_img_norm
48,1,0.005839155099908803,img_img_norm
49,1,0.006346724494948524,img_img_norm
50,1,0.004819706233395079,img_img_norm
51,1,0.006067714935580178,img_img_norm
52,1,0.005358713810534641,img_img_norm
53,1,0.005545781206832267,img_img_norm
54,1,0.006748586588298588,img_img_norm
55,1,0.0059609398138872165,img_img_norm
56,1,0.006176545017582347,img_img_norm
57,1,0.006316921071442405,img_img_norm
58,1,0.005055872473329279,img_img_norm
59,1,0.006768434616492316,img_img_norm
60,1,0.005987500820966203,img_img_norm
61,1,0.005107545738089131,img_img_norm
62,1,0.005103963963777143,img_img_norm
63,1,0.005769842333814586,img_img_norm
64,2,0.007767780152511842,img_img_norm
65,2,0.007726852755311918,img_img_norm
66,2,0.00875855964766672,img_img_norm
67,2,0.007340054679581338,img_img_norm
68,2,0.007892286148642359,img_img_norm
69,2,0.008460013563221536,img_img_norm
70,2,0.007770016510207718,img_img_norm
71,2,0.008557826125071817,img_img_norm
72,2,0.008189530156070789,img_img_norm
73,2,0.0066596116812520124,img_img_norm
74,2,0.007713369750446807,img_img_norm
75,2,0.008224210402186787,img_img_norm
76,2,0.008099745690347769,img_img_norm
77,2,0.008446283381809727,img_img_norm
78,2,0.008087161510803452,img_img_norm
79,2,0.007767911140459575,img_img_norm
80,2,0.008570670116225339,img_img_norm
81,2,0.008395490529227162,img_img_norm
82,2,0.007648586618896346,img_img_norm
83,2,0.007760763961065136,img_img_norm
84,2,0.007912335586204654,img_img_norm
85,2,0.0066454796765903525,img_img_norm
86,2,0.006493774903295958,img_img_norm
87,2,0.005978603037511768,img_img_norm
88,2,0.00796946347993815,img_img_norm
89,2,0.007749525104332943,img_img_norm
90,2,0.00793051814102677,img_img_norm
91,2,0.007729809866259206,img_img_norm
92,2,0.008422213313888365,img_img_norm
93,2,0.009211811789088491,img_img_norm
94,2,0.009091244592129975,img_img_norm
95,2,0.008226741168628787,img_img_norm
96,3,0.00625824280635918,img_img_norm
97,3,0.006522497684451456,img_img_norm
98,3,0.005370605389274763,img_img_norm
99,3,0.005595564005865821,img_img_norm
100,3,0.005626943607828804,img_img_norm
101,3,0.0054979721959839585,img_img_norm
102,3,0.005681885599891921,img_img_norm
103,3,0.0054560106529497705,img_img_norm
104,3,0.005474166380641892,img_img_norm
105,3,0.004217013522904482,img_img_norm
106,3,0.005338347197853481,img_img_norm
107,3,0.005227287254570416,img_img_norm
108,3,0.005850804590521405,img_img_norm
109,3,0.005921709902025277,img_img_norm
110,3,0.005099262659976799,img_img_norm
111,3,0.006354902304827274,img_img_norm
112,3,0.005383883155571178,img_img_norm
113,3,0.004717781974155136,img_img_norm
114,3,0.0057469213777275535,img_img_norm
115,3,0.008419685052304804,img_img_norm
116,3,0.0056708366526745805,img_img_norm
117,3,0.005137390969832721,img_img_norm
118,3,0.00700690880263461,img_img_norm
119,3,0.006126167952061661,img_img_norm
120,3,0.0059733683861962015,img_img_norm
121,3,0.003981534808083028,img_img_norm
122,3,0.006822589319092675,img_img_norm
123,3,0.003734516042734339,img_img_norm
124,3,0.004814723015391323,img_img_norm
125,3,0.005725663533646724,img_img_norm
126,3,0.005706623870388966,img_img_norm
127,3,0.004765279675850789,img_img_norm
128,4,0.00864425112068157,img_img_norm
129,4,0.0045565238213963535,img_img_norm
130,4,0.005344977030454578,img_img_norm
131,4,0.005699221412403216,img_img_norm
132,4,0.010080331753265372,img_img_norm
133,4,0.004501298823228379,img_img_norm
134,4,0.005106904626119877,img_img_norm
135,4,0.006851368421369106,img_img_norm
136,4,0.004234394295698566,img_img_norm
137,4,0.004351042387122593,img_img_norm
138,4,0.005807605840804742,img_img_norm
139,4,0.005859794168341762,img_img_norm
140,4,0.0051768221440416234,img_img_norm
141,4,0.0038330448241238025,img_img_norm
142,4,0.004977320410551685,img_img_norm
143,4,0.004259959809285171,img_img_norm
144,4,0.004642443311770557,img_img_norm
145,4,0.00418329921567809,img_img_norm
146,4,0.0048530222874330585,img_img_norm
147,4,0.005856305332543589,img_img_norm
148,4,0.004435983012461651,img_img_norm
149,4,0.0034251577361509213,img_img_norm
150,4,0.007613954651128171,img_img_norm
151,4,0.004568193645638402,img_img_norm
152,4,0.004751944895534327,img_img_norm
153,4,0.004512614929221379,img_img_norm
154,4,0.0067596532840915845,img_img_norm
155,4,0.006517002167135563,img_img_norm
156,4,0.005791463587479311,img_img_norm
157,4,0.003942124797278875,img_img_norm
158,4,0.004759359435273822,img_img_norm
159,4,0.0036828097653674474,img_img_norm
160,5,0.009203288171144014,img_img_norm
161,5,0.005004107557920599,img_img_norm
162,5,0.003488953179610439,img_img_norm
163,5,0.004232071244643273,img_img_norm
164,5,0.005443126443419156,img_img_norm
165,5,0.0041563846510739196,img_img_norm
166,5,0.003938979284590063,img_img_norm
167,5,0.0040118212166079924,img_img_norm
168,5,0.003923502274368395,img_img_norm
169,5,0.004963098514346238,img_img_norm
170,5,0.005255374857667142,img_img_norm
171,5,0.003553226572812898,img_img_norm
172,5,0.002773105170428933,img_img_norm
173,5,0.005557731656988132,img_img_norm
174,5,0.0031456650580980487,img_img_norm
175,5,0.0306443969536409,img_img_norm
176,5,0.005702797677378894,img_img_norm
177,5,0.004597674272761156,img_img_norm
178,5,0.004048627532313553,img_img_norm
179,5,0.003115292494291348,img_img_norm
180,5,0.005653203512344317,img_img_norm
181,5,0.005481552685905782,img_img_norm
182,5,0.0037561885086677643,img_img_norm
183,5,0.004487027811138357,img_img_norm
184,5,0.004680174807116907,img_img_norm
185,5,0.0032467734783387715,img_img_norm
186,5,0.0035417341923754554,img_img_norm
187,5,0.003929474395082426,img_img_norm
188,5,0.007494411207828929,img_img_norm
189,5,0.0036952749741460383,img_img_norm
190,5,0.004016700662939047,img_img_norm
191,5,0.004080418969401949,img_img_norm
192,6,0.004180434529860105,img_img_norm
193,6,0.0030462944213780502,img_img_norm
194,6,0.0046640643597541985,img_img_norm
195,6,0.003356834344672936,img_img_norm
196,6,0.004082859099471641,img_img_norm
197,6,0.0053989763332467616,img_img_norm
198,6,0.003928258365269325,img_img_norm
199,6,0.0033050084925976796,img_img_norm
200,6,0.002296404717134152,img_img_norm
201,6,0.004483201099606351,img_img_norm
202,6,0.003076587204982064,img_img_norm
203,6,0.003985201181206705,img_img_norm
204,6,0.005797566950136199,img_img_norm
205,6,0.0034280554269361836,img_img_norm
206,6,0.004825940926593969,img_img_norm
207,6,0.005271195514377592,img_img_norm
208,6,0.002926627812060342,img_img_norm
209,6,0.008496436009773034,img_img_norm
210,6,0.0033196733923601626,img_img_norm
211,6,0.005093988894443659,img_img_norm
212,6,0.00336608039093553,img_img_norm
213,6,0.004278114975048546,img_img_norm
214,6,0.003454947068941094,img_img_norm
215,6,0.005389002037870994,img_img_norm
216,6,0.0043469956987330785,img_img_norm
217,6,0.0034559802138433102,img_img_norm
218,6,0.002136571044565343,img_img_norm
219,6,0.00934770991047847,img_img_norm
220,6,0.005767206012669214,img_img_norm
221,6,0.005947066122175644,img_img_norm
222,6,0.005161622649819956,img_img_norm
223,6,0.0025026062172117617,img_img_norm
224,7,0.004893058893414723,img_img_norm
225,7,0.006707659031017809,img_img_norm
226,7,0.004928602262959148,img_img_norm
227,7,0.003988825265184005,img_img_norm
228,7,0.006295338604834899,img_img_norm
229,7,0.005532011382852974,img_img_norm
230,7,0.007693973232150163,img_img_norm
231,7,0.009155113768774994,img_img_norm
232,7,0.005975472622689554,img_img_norm
233,7,0.011087872746023486,img_img_norm
234,7,0.0028835698895869656,img_img_norm
235,7,0.00320442606021543,img_img_norm
236,7,0.004585239402651126,img_img_norm
237,7,0.0055484016693747714,img_img_norm
238,7,0.005706490162883431,img_img_norm
239,7,0.00500289933195267,img_img_norm
240,7,0.005119289300425889,img_img_norm
241,7,0.006371977407066807,img_img_norm
242,7,0.010358540488285186,img_img_norm
243,7,0.005033351370558284,img_img_norm
244,7,0.0024965933447159013,img_img_norm
245,7,0.003643480626785132,img_img_norm
246,7,0.004723790348243302,img_img_norm
247,7,0.003299943973356334,img_img_norm
248,7,0.005343198523965773,img_img_norm
249,7,0.012678470000365713,img_img_norm
250,7,0.0027728207061083684,img_img_norm
251,7,0.0034679368375624556,img_img_norm
252,7,0.004045809407019944,img_img_norm
253,7,0.006357013574107273,img_img_norm
254,7,0.0030336706310169874,img_img_norm
255,7,0.0031819690833329345,img_img_norm
256,8,0.0039052149996432464,img_img_norm
257,8,0.006350379460468235,img_img_norm
258,8,0.0045591742113467145,img_img_norm
259,8,0.005198323629703398,img_img_norm
260,8,0.003063887910036948,img_img_norm
261,8,0.0037717935590526183,img_img_norm
262,8,0.013246375619853338,img_img_norm
263,8,0.0043259628249983344,img_img_norm
264,8,0.005204899882879862,img_img_norm
265,8,0.00481162759126949,img_img_norm
266,8,0.010364559666713487,img_img_norm
267,8,0.020287855364921246,img_img_norm
268,8,0.0031130414594040326,img_img_norm
269,8,0.006986591301133023,img_img_norm
270,8,0.0037256162459118297,img_img_norm
271,8,0.008087912179059638,img_img_norm
272,8,0.012065486486174936,img_img_norm
273,8,0.003954196645423457,img_img_norm
274,8,0.0026961562807428577,img_img_norm
275,8,0.002869057277806493,img_img_norm
276,8,0.0025647331776556446,img_img_norm
277,8,0.006741790254776857,img_img_norm
278,8,0.007674484199077871,img_img_norm
279,8,0.005546435548738298,img_img_norm
280,8,0.005501692012113897,img_img_norm
281,8,0.011535815248973243,img_img_norm
282,8,0.0036725946832017325,img_img_norm
283,8,0.004430638864574652,img_img_norm
284,8,0.0018240227782453386,img_img_norm
285,8,0.026862832985513948,img_img_norm
286,8,0.003344076187986827,img_img_norm
287,8,0.0035429389429548408,img_img_norm
288,9,0.0030806388919521707,img_img_norm
289,9,0.0023120029888192887,img_img_norm
290,9,0.008711895065879703,img_img_norm
291,9,0.0035825971178282717,img_img_norm
292,9,0.008032796443517428,img_img_norm
293,9,0.009283221059980017,img_img_norm
294,9,0.02334965235124704,img_img_norm
295,9,0.006267568466338052,img_img_norm
296,9,0.008487254272194232,img_img_norm
297,9,0.004136992580781775,img_img_norm
298,9,0.004075737940557907,img_img_norm
299,9,0.007293375868821317,img_img_norm
300,9,0.0055312843352985286,img_img_norm
301,9,0.009558650844945681,img_img_norm
302,9,0.0026164961956866906,img_img_norm
303,9,0.007356360347895481,img_img_norm
304,9,0.010651537772556993,img_img_norm
305,9,0.004094761306011576,img_img_norm
306,9,0.006126537884646765,img_img_norm
307,9,0.007980287160681571,img_img_norm
308,9,0.005689037523018663,img_img_norm
309,9,0.003594830589600916,img_img_norm
310,9,0.003937795430733668,img_img_norm
311,9,0.00557200376713226,img_img_norm
312,9,0.0069152959421912436,img_img_norm
313,9,0.004083025036900962,img_img_norm
314,9,0.0027520396869000403,img_img_norm
315,9,0.02424929646856694,img_img_norm
316,9,0.003561974182314578,img_img_norm
317,9,0.002264322910556564,img_img_norm
318,9,0.00836894674212179,img_img_norm
319,9,0.023016872845664213,img_img_norm
320,10,0.0038495100233019034,img_img_norm
321,10,0.022323304574298677,img_img_norm
322,10,0.007376514113132498,img_img_norm
