,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,Mean over
0,47.442425,111.59675,134.73204,139.02254,137.20692,131.18105,115.317406,114.086525,103.625435,107.31407,110.5835,117.43744,120.005325,127.33894,126.41462,127.99994,132.63602,122.29469,122.455986,130.17973,122.35652,121.63154,122.51508,89.00502,82.81769,89.67777,105.15109,122.93491,136.45952,148.84938,158.38574,173.1645,186.94856,191.93399,178.27353,187.81499,222.94894,All tokens
1,54.907635,119.15686,143.3858,147.45135,144.83975,137.55038,118.50925,118.5885,106.04749,110.01354,110.9662,117.40705,124.45273,134.44756,135.59167,136.5541,142.49614,138.3843,137.81482,145.07785,136.39804,134.7197,134.76782,97.33372,95.05958,106.7629,127.14465,145.69327,157.22797,170.76338,182.1066,192.04341,207.17499,213.45749,209.43666,204.4502,242.67984,All tokens
2,62.230137,148.19826,159.13193,163.91672,165.32039,163.55205,146.79654,145.2737,139.54424,146.18045,145.9669,147.15326,149.24055,154.816,153.2142,151.33054,155.43504,148.43398,146.37701,149.24069,136.3557,128.97949,126.00821,90.72647,76.940025,82.09651,98.99231,115.948944,129.96327,144.66296,161.23145,174.30426,186.77919,192.30879,180.30936,198.61891,230.68188,All tokens
3,43.672302,116.159615,143.74303,150.10126,149.3766,142.11742,130.0892,129.58282,122.018005,126.502426,126.120865,128.19926,127.997734,130.19766,127.76833,126.47546,129.29982,118.09587,117.74102,122.574524,115.41966,112.94733,113.036224,79.97464,63.848232,67.27193,80.816055,99.971535,114.79592,129.45221,145.80432,160.94087,178.7885,186.67625,170.88995,189.03784,223.77226,All tokens
4,40.173367,110.83272,143.412,148.95888,146.83049,140.09215,124.82579,126.21917,116.1229,117.40984,115.08569,116.52605,116.18045,120.093315,117.10429,116.40105,119.46504,110.52942,110.19473,116.07629,108.34523,107.39239,108.53413,77.46024,69.63432,78.51085,94.820724,112.753494,126.253845,139.99164,153.27223,166.60628,181.52945,187.72018,183.3461,179.81181,209.65327,All tokens
5,54.848156,138.46675,171.35318,177.53458,177.22322,169.93501,153.65361,152.87268,144.32599,150.61201,150.19261,150.34409,149.7299,151.58086,148.79454,146.31636,148.7058,140.76175,138.0266,140.80397,127.874146,121.4451,118.978584,82.23866,65.48239,70.69546,85.83845,105.614204,120.652885,135.95415,154.76242,174.51399,194.19739,204.99559,192.15387,200.104,250.20981,All tokens
6,48.93333,147.87848,159.55873,159.37448,162.04227,154.84929,139.38463,140.53171,136.18938,147.57178,148.39737,153.18484,154.43428,162.03996,158.8315,155.48471,159.30838,146.62683,145.6018,149.81602,138.97847,133.39026,132.19836,97.17994,83.78693,91.66763,111.70908,129.23714,145.97832,166.5487,183.83707,192.97762,200.19676,197.45413,181.05675,209.45343,244.99034,All tokens
7,34.68517,111.29045,148.91037,153.35161,152.77539,144.71976,131.125,131.05156,123.655174,127.44638,123.264565,121.73168,121.0669,122.16729,119.034645,118.09942,122.344795,109.319145,108.555756,113.9844,107.02621,104.668816,104.5492,76.44079,63.50495,68.03723,81.88321,99.464096,114.120026,127.74086,142.81537,155.9441,170.9695,178.67343,172.1828,181.12384,211.12943,All tokens
8,48.217228,125.283936,154.0868,159.13686,155.90091,148.1656,130.87665,132.28961,120.05724,123.279785,122.634315,126.43935,128.79181,134.14151,133.17062,132.22598,135.30234,126.39486,126.22591,134.11356,125.555626,123.33195,123.81281,88.19085,78.04469,82.41885,96.940475,114.97023,129.37506,145.08998,155.27888,168.31253,183.77516,189.7967,185.29349,190.4995,220.73021,All tokens
9,51.525284,112.88573,138.72984,144.16078,142.52188,136.6286,123.90572,125.51444,115.45688,119.880295,120.19524,124.25498,126.9781,131.68938,130.57306,130.35037,133.40456,124.05169,123.58319,129.36723,119.111305,117.51537,118.113945,83.152695,76.885086,80.09271,94.90279,111.782936,123.31872,132.01599,146.75853,164.04144,178.96564,183.3337,171.18324,183.72777,235.89246,All tokens
0,48.77669,112.89848,136.91609,140.89262,138.32631,131.85544,115.26428,113.45931,102.12444,104.49153,107.30445,113.42572,115.69209,122.67245,121.5448,123.05966,127.92269,125.489136,124.364815,131.08275,121.91879,119.99486,119.838875,85.46471,78.607994,85.021164,100.1754,117.34705,130.45277,142.51196,151.89574,166.7693,180.44258,185.88507,173.69368,183.28581,219.93498,Img tokens
1,56.393764,119.80172,144.88388,148.52211,145.18805,137.3085,117.46674,117.16634,103.66803,106.37421,106.84031,112.66213,119.40451,129.05775,130.09048,131.05582,137.21347,138.94283,137.26537,143.69943,134.33296,131.74805,131.09286,93.109535,90.2967,101.555595,121.668434,139.6233,150.80109,163.99382,175.25543,185.2011,200.15991,206.73279,203.94981,199.36893,238.9458,Img tokens
2,64.55812,150.50748,162.45572,166.72876,167.42665,165.49298,147.79536,146.08116,139.26292,144.1321,143.15912,143.21062,144.83698,150.06747,147.96446,145.94427,150.04816,146.87706,144.34532,146.55293,133.2978,125.34339,121.77425,86.58415,72.402954,77.31055,93.65358,110.10874,123.630165,137.8404,154.22528,167.7188,180.10648,185.98473,175.41254,192.53413,226.95392,Img tokens
3,44.840202,117.23999,145.70772,151.74443,150.42375,142.83974,130.06488,129.26476,120.99084,124.2109,123.25452,124.52301,123.91062,125.748024,122.98862,121.73116,124.70283,120.748024,119.30907,123.2631,114.8505,111.27649,110.62885,77.04267,60.391663,63.52984,76.73137,95.29526,109.66488,124.0363,140.20047,155.34724,173.0505,181.47571,167.10779,184.64635,221.13728,Img tokens
4,41.19824,111.62353,145.49042,150.757,147.98174,140.77658,124.72387,126.045105,115.12153,115.14596,112.30293,112.897736,112.19422,115.787674,112.550186,111.80672,115.08147,112.68287,111.205986,116.170044,107.3542,105.40682,105.78542,74.19151,65.908455,74.36641,90.31866,107.69233,120.773926,134.16626,147.15213,160.40105,175.06349,181.46065,178.22263,174.50285,206.10315,Img tokens
5,56.50704,140.54424,174.4957,180.35355,179.31331,171.51111,154.44931,153.43837,144.05344,148.8437,147.62405,146.68822,145.55577,147.0113,143.79518,141.29831,143.86261,139.39075,135.98975,138.15987,125.01104,117.96929,115.02962,78.73989,61.853237,66.78153,81.42944,100.53463,115.08707,129.9774,148.40955,168.08932,187.38919,198.52765,187.3513,194.751,246.61496,Img tokens
6,50.3302,149.87283,162.81696,162.19681,164.29225,156.8404,140.34467,141.3072,135.88669,145.62909,145.76337,149.51514,150.22334,157.45493,153.70564,150.27364,154.19272,149.7504,147.55952,150.66977,138.47844,131.79988,129.6356,93.71576,79.512794,87.006424,106.56881,123.669975,139.99892,160.17001,177.33093,186.9097,194.3673,192.47806,177.10066,204.91096,242.68182,Img tokens
7,35.619667,112.417595,151.51314,155.63834,154.27333,145.64868,131.1784,131.25069,122.93931,125.30854,120.45584,118.067894,117.033226,117.797844,114.36762,113.330956,117.729904,112.92379,110.71722,115.10709,106.621056,102.965324,101.96927,73.2597,59.76717,63.853104,77.21055,94.15679,108.36766,121.76548,136.66414,149.75603,164.71852,172.75792,167.72119,176.25717,208.07465,Img tokens
8,49.471546,126.39383,156.22021,160.82112,156.86905,148.62646,130.51482,131.62648,118.515305,120.35818,119.274765,122.296684,124.423004,129.34953,128.12335,127.1674,130.48761,128.83646,127.39663,134.19902,124.48312,121.1042,120.66975,84.498535,73.818405,77.91511,92.13305,109.53453,123.47934,138.83221,148.85329,161.86366,177.14085,183.48656,180.60338,185.75005,217.3337,Img tokens
9,53.001614,114.15829,140.27522,145.33813,143.05603,136.85147,123.26992,124.48168,113.620384,116.760376,116.529655,119.99538,122.41991,126.864204,125.57915,125.43713,128.57036,126.45876,124.95608,129.81834,118.467384,115.77055,115.41713,79.729614,72.932274,75.8159,90.29058,106.63356,117.79499,126.203995,140.72758,157.97662,172.70709,177.49962,166.63934,178.8776,232.50798,Img tokens
0,28.388508,28.577047,26.053877,23.596056,26.806965,28.96214,31.848808,35.779102,35.99681,35.17143,34.478962,33.056126,32.47204,32.378613,31.667828,31.379522,31.032648,30.626186,29.641571,29.231035,29.113987,29.61266,30.263582,30.050352,28.68545,27.995409,28.36213,28.645992,28.651617,28.76671,29.121283,27.810482,28.265598,28.09917,28.487051,23.54403,20.720224,Text tokens
1,28.499552,28.168293,26.318083,24.308739,26.677746,28.923422,31.074339,34.78145,35.30125,35.05696,33.985394,33.05925,32.338493,31.99286,31.018541,30.488167,29.574686,29.44798,28.673223,28.352715,28.215118,28.612692,29.219538,29.203451,28.253935,27.529247,27.490807,27.586658,27.750288,27.977827,28.346653,27.485535,28.321325,28.392624,29.00932,24.463902,24.381983,Text tokens
2,27.634676,27.525297,25.206844,22.795004,25.234247,27.576866,29.971254,33.91101,34.380157,34.388554,33.281796,32.521355,31.843552,31.694958,30.552063,30.067287,29.151743,29.138918,28.444735,28.073156,27.920301,28.346098,29.023846,29.029087,27.959848,27.018444,26.872152,26.813734,26.882948,26.983494,27.385162,26.517296,27.196697,27.336885,27.87238,23.684563,24.271553,Text tokens
3,27.62625,27.52678,25.169907,22.841698,25.304241,27.650263,30.029213,33.912136,34.324295,34.254463,33.314434,32.517406,31.756311,31.601854,30.476423,30.037045,29.210281,28.918795,27.949667,27.586,27.394411,27.619589,28.193933,28.425388,27.427284,26.897362,26.582071,26.56613,26.798882,26.921581,27.340769,26.420301,27.264286,27.261066,28.033506,23.79981,24.009392,Text tokens
4,27.60578,27.383211,25.056177,22.729183,25.255457,27.595394,30.076101,33.884026,34.270084,34.190956,33.21148,32.410515,31.70784,31.501814,30.286259,29.78663,28.873178,28.737202,27.969324,27.658699,27.593517,27.897636,28.487818,28.510262,27.437687,26.851517,26.674839,26.641634,26.86354,26.956785,27.47599,26.770233,27.713984,27.625734,28.407515,23.935034,24.440268,Text tokens
5,27.63754,27.740814,25.316038,22.75269,25.387907,27.714987,30.24011,34.163284,34.67588,34.519726,33.534927,32.630856,32.033245,31.86754,30.69078,30.308718,29.433867,29.262722,28.455805,28.069424,27.81157,28.029161,28.53607,28.50356,27.300858,26.731455,26.774057,26.913944,27.05961,27.257336,27.751957,26.975302,27.773197,27.552773,28.195936,23.726063,24.171488,Text tokens
6,27.618587,27.480715,25.253338,22.68322,25.106016,27.44255,29.96459,33.926273,34.344112,34.13028,33.288246,32.47888,31.821308,31.559555,30.40192,29.80576,28.849049,28.74763,27.917427,27.372362,27.150173,27.51477,28.017298,28.025303,26.805008,26.42722,26.359182,26.437756,26.519098,26.822601,27.324354,26.672525,27.397995,27.49618,28.149279,23.47885,23.70039,Text tokens
7,28.567928,28.613918,26.317125,23.833036,26.556894,28.874453,31.280634,35.438366,35.82887,35.403168,34.6188,33.74531,33.052658,32.69904,31.489227,31.058279,30.150194,29.947145,29.155485,28.831465,28.551483,29.060461,29.719225,29.69936,28.684244,28.046938,27.885208,27.87024,27.980669,28.100063,28.546244,27.77155,28.639452,28.786612,29.656445,25.46405,24.301931,Text tokens
8,29.20918,29.327747,26.502714,24.069109,27.300545,29.423319,32.22384,36.16532,36.318096,35.356487,34.800636,33.471516,32.846138,32.859287,32.07879,31.739113,31.16247,30.615578,29.599733,29.184135,29.021122,29.585688,30.239742,30.302649,29.150904,28.86137,29.015268,29.580566,29.610449,29.845533,30.397285,29.478416,29.986742,29.70455,30.128422,25.663311,23.530355,Text tokens
9,27.626312,27.56623,25.318375,22.813536,25.48045,27.75322,30.164494,33.98292,34.48338,34.269966,33.404545,32.39366,31.73629,31.463991,30.345253,30.058926,29.095867,28.900297,28.107172,27.734024,27.613907,27.886486,28.494896,28.52996,27.426613,26.760023,26.770552,26.624046,26.693121,26.929703,27.52919,26.70656,27.473652,27.396297,27.956537,23.905075,24.17973,Text tokens
0,28.388508,28.542458,25.624792,23.169765,26.356426,28.645365,31.761776,35.88446,36.04369,35.098793,34.43616,32.918797,32.108376,32.428402,31.906006,31.695284,31.504826,30.907042,30.126375,29.5015,28.986042,29.587196,30.333775,30.49719,29.871836,29.475677,30.02975,30.208958,30.15192,30.452715,30.676502,29.419783,29.51148,29.070074,28.973436,25.163168,21.823196,Text only tokens
