,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,Mean over
0,20.449184,33.083515,32.15946,32.39861,38.360138,44.465916,51.612858,15.491658,17.334873,19.87079,20.285074,20.507816,22.085306,24.214827,26.90595,28.812794,32.823624,15.265895,18.55343,22.388325,28.85362,34.060402,40.284584,46.41227,54.51831,61.24093,68.44365,74.64269,78.466545,84.249855,87.94023,91.399864,95.394325,94.80776,90.59552,66.71937,68.22934,All tokens
1,11.631572,24.24647,27.682007,31.22194,41.503464,49.522045,61.34003,3.7766328,4.408561,5.275961,5.5910554,5.765035,6.470644,7.396388,8.478379,9.448421,10.941184,8.269396,9.817035,12.212347,16.663818,20.793552,25.528486,32.14682,42.196682,51.349483,58.59479,65.18531,70.00409,75.82859,80.38511,80.45068,82.57581,78.33058,73.53882,52.045128,51.950665,All tokens
2,11.175241,25.677204,28.49595,29.798813,40.284584,49.262203,61.02198,7.896236,9.143851,11.188348,11.661523,11.817927,13.04368,14.604364,16.602129,17.662277,20.028036,14.661315,17.46407,21.538897,28.23622,34.583633,41.801647,48.983887,59.889725,68.96201,75.98956,82.057144,86.042564,90.97032,91.04787,91.741005,94.64975,89.73505,80.79314,53.71903,56.012325,All tokens
3,20.781584,40.98709,44.898354,45.795322,52.6242,57.114838,62.426975,24.558237,27.542416,32.21129,32.858017,32.222897,34.38508,36.55371,39.712677,42.706062,47.289196,21.060528,25.705482,31.569029,39.692703,47.265427,54.726517,60.907333,70.82232,76.82769,84.29643,88.336136,91.354675,93.763145,95.63758,96.68551,102.24752,100.523506,95.48321,73.75623,107.48117,All tokens
4,29.655058,52.429432,60.631035,62.984848,67.83988,68.224785,70.74048,42.869274,46.512066,52.15332,52.3861,51.885574,54.704395,57.902943,60.942654,64.20568,68.96415,38.78602,44.912746,52.208736,60.310883,68.92605,76.795166,81.23948,90.686104,95.47806,101.64106,109.111465,112.29121,119.001396,122.63479,128.14601,132.77066,133.64166,127.56829,107.82203,122.90432,All tokens
5,38.728195,70.41407,82.99666,86.201324,89.69616,86.64284,84.81833,68.412224,72.92702,77.07279,76.90312,75.11866,76.90268,78.82254,81.21938,85.520065,93.28726,67.252754,75.17065,85.90056,94.765945,103.42442,110.27031,111.22764,115.50941,113.406586,120.142166,123.31148,121.47527,126.05732,126.873695,132.41077,133.63454,126.515884,118.87673,94.23863,117.684166,All tokens
6,38.19107,67.03453,77.03826,80.29416,85.63574,85.508804,86.503265,64.78669,68.95518,75.528465,74.2464,71.47683,74.36605,77.87704,80.9111,84.9611,90.69662,59.551453,67.05109,75.93136,83.93721,93.549286,101.73843,105.73913,112.40462,115.05309,122.0218,129.70122,133.59625,139.35658,143.62935,151.27765,158.96849,159.47194,151.13036,128.42294,144.72949,All tokens
7,20.932184,38.320435,44.84392,48.61786,55.885925,59.73492,67.86625,23.572895,26.128054,29.844791,30.387901,29.794815,31.904257,34.588093,37.9274,40.720623,44.990005,30.906584,36.373974,42.78542,51.918144,60.193146,67.48286,73.53882,81.305214,87.240814,93.14654,98.78111,98.24472,100.39125,101.95745,101.99733,103.37069,98.63229,89.89338,70.52452,90.764206,All tokens
8,17.511938,28.188656,28.810152,29.225647,35.098083,41.075848,48.58012,10.182894,11.537403,13.112188,13.558154,13.920603,15.33653,17.323643,19.573637,21.308025,24.563038,8.319566,10.085471,12.328278,16.405037,20.209072,24.78724,30.2991,38.75498,46.570335,53.36177,60.115322,65.91421,72.477776,78.3805,81.724724,85.2661,85.43284,81.51879,61.714684,61.236866,All tokens
9,6.745621,17.243061,17.827757,18.979237,26.819233,36.16038,48.156143,5.1319327,5.853893,6.928488,7.2779326,7.385058,8.287739,9.323106,10.719314,11.775931,13.6485615,6.529485,7.7274656,9.317111,12.610631,15.742981,20.009674,25.380238,34.821957,44.750984,52.80994,60.773243,67.303314,74.74021,80.12931,82.44146,87.10767,83.066574,74.79622,48.07282,55.314465,All tokens
0,29.597178,44.153294,45.138878,44.650143,45.249275,44.43888,43.257015,44.63638,44.95959,45.33364,43.73986,42.25211,42.962055,43.819866,43.81313,46.83032,50.88139,32.13055,36.1913,40.580593,44.976334,48.149807,51.439903,52.99953,54.37979,52.591534,55.990246,57.61841,57.44845,59.711906,60.53195,62.15884,65.23366,66.62745,68.573044,66.07861,73.09116,Img tokens
1,17.029362,22.030891,23.422737,23.421152,23.500477,22.49223,22.475393,23.278673,24.021442,24.702156,24.644062,24.268314,24.888945,25.654884,25.678995,26.260464,27.201466,27.175848,27.325214,28.16959,28.160147,28.82715,29.209307,28.459179,28.744022,27.735447,28.56728,28.51804,28.533484,29.45508,30.319342,30.577553,31.589674,30.550232,29.647274,27.806,31.548532,Img tokens
2,18.569036,33.29432,37.525906,37.53297,37.65004,36.534023,35.492584,35.862762,37.13624,36.948566,36.987396,35.862583,36.181328,37.395584,38.05476,39.84171,41.63406,42.407932,43.36652,45.018814,45.050907,45.681824,45.885185,44.928577,44.966286,43.61613,44.824734,43.871994,44.769093,46.01791,43.80144,45.1282,46.706264,47.803905,48.595448,46.97959,54.02398,Img tokens
3,27.435438,48.715267,53.449337,53.218533,53.60985,52.038727,49.416958,50.108078,50.32762,50.724888,51.65743,50.506447,51.44909,53.99086,54.393303,57.377792,61.369286,40.029484,45.263657,52.162857,56.344147,62.00307,65.63066,65.65807,66.855896,65.0383,68.83496,68.078224,68.309906,68.21181,67.81297,68.93696,73.012924,73.63862,76.07426,70.309326,91.00551,Img tokens
