,accuracy,auroc,auprc,f1,precision,recall,embedding_level,layer
0,0.6063829787234043,0.6650067904028972,0.6432958261804526,0.6262626262626263,0.5961538461538461,0.6595744680851063,sentence_all,0
1,0.6170212765957447,0.6690810321412404,0.6470455639038529,0.6326530612244898,0.6078431372549019,0.6595744680851063,sentence_all,1
2,0.6382978723404256,0.7089180624717066,0.6758707078561581,0.6530612244897959,0.6274509803921569,0.6808510638297872,sentence_all,2
3,0.6276595744680851,0.705296514259846,0.6746372582786927,0.6391752577319587,0.62,0.6595744680851063,sentence_all,3
4,0.6276595744680851,0.7062019013128112,0.6780401371198982,0.6391752577319587,0.62,0.6595744680851063,sentence_all,4
5,0.6276595744680851,0.7111815301041196,0.6834410535650184,0.6391752577319587,0.62,0.6595744680851063,sentence_all,5
6,0.6382978723404256,0.7175192394748755,0.688694378784513,0.6530612244897959,0.6274509803921569,0.6808510638297872,sentence_all,6
7,0.6276595744680851,0.7220461747397011,0.6925778567951263,0.6391752577319587,0.62,0.6595744680851063,sentence_all,7
8,0.6382978723404256,0.7234042553191489,0.6970181654526066,0.6458333333333334,0.6326530612244898,0.6595744680851063,sentence_all,8
9,0.6276595744680851,0.7283838841104572,0.698332793844795,0.6391752577319587,0.62,0.6595744680851063,sentence_all,9
10,0.6382978723404256,0.736079674060661,0.710698547012663,0.6530612244897959,0.6274509803921569,0.6808510638297872,sentence_all,10
11,0.648936170212766,0.7460389316432775,0.7142832635064033,0.6597938144329897,0.64,0.6808510638297872,sentence_all,11
12,0.6595744680851063,0.7487550928021729,0.7095575378722883,0.6666666666666666,0.6530612244897959,0.6808510638297872,sentence_all,12
13,0.6914893617021277,0.7528293345405161,0.7162869028302349,0.7070707070707071,0.6730769230769231,0.7446808510638298,sentence_all,13
14,0.6702127659574468,0.7623358985966501,0.7217647163886579,0.6868686868686869,0.6538461538461539,0.723404255319149,sentence_all,14
15,0.6808510638297872,0.7591670439112721,0.7261027661484128,0.7,0.660377358490566,0.7446808510638298,sentence_all,15
16,0.6702127659574468,0.7528293345405161,0.7198508399014232,0.6804123711340206,0.66,0.7021276595744681,sentence_all,16
17,0.6595744680851063,0.7600724309642373,0.7411625364723602,0.68,0.6415094339622641,0.723404255319149,sentence_all,17
18,0.6702127659574468,0.7596197374377546,0.7368424642147063,0.6868686868686869,0.6538461538461539,0.723404255319149,sentence_all,18
19,0.6702127659574468,0.7664101403349932,0.7441113739174414,0.6868686868686869,0.6538461538461539,0.723404255319149,sentence_all,19
20,0.7127659574468085,0.7722951561792666,0.7481606016648547,0.7326732673267327,0.6851851851851852,0.7872340425531915,sentence_all,20
21,0.6914893617021277,0.7623358985966501,0.7464444813007286,0.7010309278350515,0.68,0.723404255319149,sentence_all,21
22,0.6914893617021277,0.7609778180172024,0.7455217055234141,0.7070707070707071,0.6730769230769231,0.7446808510638298,sentence_all,22
23,0.6808510638297872,0.7596197374377547,0.7494597097881482,0.6875,0.673469387755102,0.7021276595744681,sentence_all,23
24,0.6914893617021277,0.767768220914441,0.7561208881134225,0.7010309278350515,0.68,0.723404255319149,sentence_all,24
25,0.6808510638297872,0.781349026708918,0.7596173955005345,0.6808510638297872,0.6808510638297872,0.6808510638297872,sentence_all,25
