,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,Mean over
0,14.152977,14.182084,14.447591,14.355182,14.282294,14.410661,14.6345625,15.208843,16.325537,17.962145,20.25276,23.788422,26.881237,29.163918,31.308508,35.15236,38.305683,40.83763,43.22602,44.8095,46.8401,46.88437,48.469055,49.008522,49.794647,49.236515,51.555893,52.175983,54.13311,54.523407,54.727642,55.062405,49.43643,Img tokens
1,3.748847,3.7554128,3.8680618,3.8522034,3.8361084,3.877257,3.9423065,4.2298017,4.5792794,5.085494,5.9239774,7.4829597,8.751218,9.968274,11.5012665,13.1682005,14.862402,16.042112,16.915106,17.70483,18.388163,18.618914,19.060108,19.549208,19.461351,18.864769,19.970263,20.439196,21.053928,21.384974,21.508364,22.112068,22.353037,Img tokens
2,10.980613,11.011359,11.25465,11.187746,11.102553,11.191816,11.379463,11.981521,13.131594,14.910743,17.582008,21.241785,24.277058,26.760769,28.800892,32.897835,35.5156,37.883858,40.317566,41.867405,43.515053,43.422997,44.76208,45.417828,46.203506,45.729336,47.812103,48.454502,49.897457,50.332157,50.74298,51.00275,43.31065,Img tokens
3,21.253147,21.300533,21.661009,21.619585,21.658506,22.0685,22.775944,23.550396,25.30806,27.850485,31.469543,35.240837,38.890644,41.30497,42.35438,47.237858,49.910248,51.968773,53.5004,54.675213,56.778126,55.031113,56.48896,55.152534,55.9301,54.931488,57.086388,57.712368,60.01975,61.075054,62.661114,64.00116,56.351,Img tokens
4,19.199186,19.24084,19.498562,19.459166,19.428823,19.66251,20.07198,20.932394,22.227966,24.39327,27.656662,31.936138,35.754612,38.409763,40.003704,45.231815,48.734318,51.494225,53.83229,54.442776,56.789722,56.54286,57.007965,57.014053,57.942856,57.076206,59.43936,60.534756,62.986477,63.28787,63.881306,64.14494,53.64271,Img tokens
5,7.489351,7.5045977,7.720303,7.719682,7.7680807,7.9770784,8.334607,9.205035,10.069765,11.456362,13.7570305,17.701828,20.935852,23.782597,26.970964,30.370485,33.03033,35.271812,36.936993,38.86013,40.163673,40.859756,42.068813,42.650604,43.581852,42.508606,44.152912,44.5685,45.454414,44.996998,44.60763,45.052746,33.819073,Img tokens
6,8.394022,8.416492,8.531286,8.496898,8.518233,8.745294,9.127157,10.086956,11.208565,12.853131,15.54874,19.80069,23.214577,25.996494,28.771242,32.25642,34.65725,36.357838,36.77682,37.88602,39.071438,39.024403,39.560173,39.220665,39.9997,38.363453,40.112606,40.088543,41.3648,41.186687,40.453133,40.87756,32.468407,Img tokens
7,4.383181,4.3906307,4.596939,4.5889373,4.594118,4.677492,4.821343,5.24783,5.7078037,6.464919,7.759656,10.061376,12.06843,13.892361,16.083952,18.504255,20.641785,22.513037,23.927969,25.278011,26.39793,27.191473,27.877504,28.822449,29.67158,29.205101,30.666506,30.887314,31.723461,31.46018,31.067379,31.35155,25.111273,Img tokens
8,21.842762,21.890226,22.217106,22.459885,22.829538,23.608088,24.660236,25.948553,28.04504,30.86135,34.664406,38.055347,41.34359,43.861404,44.32283,49.13565,51.563953,53.060448,54.8723,55.751774,57.9035,57.010574,58.62673,57.561813,58.584763,58.030983,60.840977,61.674377,63.93881,64.52396,65.34686,66.36906,56.1334,Img tokens
9,7.5867853,7.6067114,7.7145786,7.656556,7.5932164,7.604794,7.6887517,8.156674,8.835205,10.017762,11.866814,14.899459,17.536568,19.99123,22.928705,26.807201,30.14509,33.292374,35.75166,37.941174,40.088352,40.013042,41.163666,41.100445,42.109554,40.28076,42.055756,42.430557,43.686676,43.77518,43.71937,44.414425,39.191406,Img tokens
0,25.897978,24.102234,35.489624,44.676434,46.712807,46.84315,46.162445,46.607723,46.715305,46.279335,46.04503,44.77967,43.11493,43.165894,42.52435,41.770023,42.592754,42.247154,42.99649,42.421795,42.259754,42.093655,42.3064,41.242905,41.632442,40.92931,41.937305,41.21269,41.912834,41.82626,42.298016,42.288822,28.432524,Text tokens
1,24.607391,23.887356,33.285496,43.98041,47.248604,48.62945,48.938385,49.4401,49.439342,49.216125,49.80829,48.86853,47.07203,47.169853,46.458214,45.65897,46.56062,45.994526,46.695484,45.818398,45.305267,45.282093,45.757137,45.014908,45.371284,45.031033,46.154556,45.06814,45.67941,45.196114,45.33465,44.73801,28.82651,Text tokens
