,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,Mean over
0,7.0590854,7.077051,7.2531157,7.2426763,7.2539425,7.3842254,7.5722375,8.250221,9.032316,10.360191,12.56238,16.145643,18.782343,21.2886,23.775398,27.287003,30.215578,32.609173,34.126667,35.805115,37.451263,37.90394,39.36188,40.71902,41.89319,41.38871,43.51147,43.35494,44.57422,44.145252,43.349937,43.230347,29.72469,Img tokens
1,10.507245,10.53402,10.671985,10.759698,10.914838,11.342374,11.918547,13.31715,14.935086,17.341665,20.886274,25.95129,29.726555,32.386364,34.48745,38.973526,41.45836,43.31171,44.588024,46.30304,48.11422,48.089096,50.369877,51.861458,53.20704,52.836132,55.452682,55.22633,56.655804,56.196175,55.373436,55.483738,38.193985,Img tokens
2,9.326483,9.350842,9.565498,9.47535,9.413967,9.51452,9.718292,10.417867,11.41999,12.898831,15.456652,19.267714,22.25013,25.106674,27.855349,31.801119,34.881428,37.493988,39.77035,41.4549,43.169567,44.23403,45.69812,47.405563,48.46403,48.318226,50.100002,50.348732,51.427002,51.118023,50.209362,50.27154,39.65468,Img tokens
3,5.9714165,5.9848895,6.104239,6.0658436,6.017839,6.0418487,6.073081,6.3164983,6.6473775,7.2559423,8.417057,10.618882,12.551896,14.624026,17.30809,20.548056,23.82506,27.17983,29.868305,32.60058,35.011135,36.586426,38.06618,39.43978,40.876404,40.46365,43.0875,43.779015,45.244564,45.459396,45.16601,45.363308,36.478546,Img tokens
4,7.238933,7.261582,7.5224023,7.493462,7.4914727,7.645877,7.9142284,8.680809,9.688973,11.174787,13.377375,16.688248,19.138224,21.190048,23.109745,25.918905,28.309439,29.811502,31.248154,31.870655,32.45625,32.428333,33.002487,33.647747,34.525337,34.582027,36.024754,35.946613,36.807377,36.58378,36.097515,36.397575,28.947802,Img tokens
5,13.974992,14.009484,14.260179,14.280774,14.373228,14.70585,15.214175,16.463343,18.067005,20.478607,24.053062,28.461315,32.24469,34.93875,36.85287,41.71015,45.431152,48.47648,50.989773,53.920074,57.134808,58.302765,61.08128,63.3436,65.3808,66.254814,70.36339,70.90775,73.10863,72.34119,71.67175,71.140656,53.554367,Img tokens
6,5.091792,5.1025724,5.260624,5.22674,5.191486,5.2165875,5.253261,5.51499,5.8833113,6.5217514,7.612322,9.57002,11.259272,13.076604,15.410951,18.156725,21.10647,23.839174,25.916134,27.701193,29.599234,30.75178,32.020695,33.305935,34.482075,34.173084,35.986195,36.40853,37.58051,37.57682,36.96129,37.428474,31.001839,Img tokens
7,11.686034,11.72031,11.9210205,11.998727,12.148385,12.572297,13.17178,14.55098,16.270857,18.716797,22.580338,27.791237,31.89031,34.670876,36.57761,41.4233,44.620888,47.248505,49.31604,51.518246,53.71187,54.558243,56.506012,58.751385,60.24748,60.524643,63.10664,62.91813,64.39827,63.56275,62.513653,61.528507,40.48615,Img tokens
8,11.667187,11.702219,11.887109,11.911167,12.018176,12.380679,12.826048,13.995935,15.553005,17.946735,21.645327,26.554314,30.29967,33.274364,35.46089,40.454338,44.0484,46.91842,49.547535,52.123672,54.49879,55.129425,57.644016,59.64213,61.11228,61.032776,64.022736,64.01972,65.759125,65.59574,65.18246,65.124794,44.74555,Img tokens
9,10.475769,10.504163,10.726316,10.706763,10.705495,10.876361,11.197854,11.842017,13.076647,14.953335,18.011148,22.230919,25.521555,28.27807,30.917816,34.824036,38.179024,40.63738,43.237312,45.024998,46.912937,47.88162,49.372963,50.70971,51.901386,51.206947,53.9647,54.011066,55.628273,55.052452,54.28989,54.452587,41.1536,Img tokens
0,75.199615,58.08471,79.841354,93.73136,97.5063,94.86917,92.70109,90.81559,88.65105,88.28383,88.049484,85.20351,83.73577,84.20407,83.285866,84.03508,85.44917,82.51075,83.77647,79.91631,80.833595,77.89378,77.132545,74.94059,74.90415,74.05751,76.572014,75.32971,77.54902,77.91032,78.396645,78.930824,59.00524,Text tokens
1,109.84051,79.30457,106.07713,123.62403,128.99838,126.15058,124.10344,124.16087,122.57931,121.275894,120.77745,115.65485,114.29528,114.55876,113.62152,115.586655,116.95295,113.511,112.57305,111.07203,110.80931,103.87046,101.28288,97.814575,98.4919,96.39485,98.98533,97.78957,100.577065,101.10942,101.230606,100.84984,67.703926,Text tokens
2,100.8798,77.5748,103.363785,119.696556,123.14307,121.047676,118.191635,118.25534,116.95997,117.00855,114.97528,111.20361,110.63646,111.20022,109.42987,111.27097,111.35048,109.08057,107.3154,105.532455,105.28832,99.57129,97.838646,93.93087,94.247444,91.58436,94.09516,93.504906,96.6625,97.19991,97.593834,98.67942,72.79344,Text tokens
3,70.243904,55.22633,76.70038,94.47183,100.96816,101.85482,101.06685,100.88384,101.198746,101.266815,101.00852,96.80148,95.65829,95.554985,93.316986,93.354996,95.476105,92.81782,91.51517,89.31495,89.24386,84.36854,82.68291,80.1397,81.37759,79.8743,82.41489,81.34491,83.6327,83.37503,83.42713,82.71875,53.104103,Text tokens
4,80.89117,64.56458,83.37571,96.07253,99.82283,97.89946,97.432076,97.20418,98.56059,99.86662,101.91099,98.76374,98.79199,100.04617,99.18476,100.97914,99.91664,96.72779,95.32221,93.13602,91.31661,87.47842,86.7382,82.97556,83.99631,82.8762,85.38413,84.49209,86.55229,87.183464,87.364494,87.414085,60.995598,Text tokens
