,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,Mean over
0,2.4836195,2.496615,2.6819472,2.7173471,2.7667933,2.8858447,3.080119,3.4536054,3.8988729,4.567001,5.545076,7.1783338,8.876121,10.850005,13.073102,15.513675,17.924486,20.152054,21.597311,22.882866,23.852745,24.588224,25.496769,26.11399,26.90354,26.324999,27.710423,28.111233,28.951666,28.912718,28.854301,29.480297,22.830503,All tokens
1,4.741064,4.7826085,5.098677,5.190948,5.3524637,5.740253,6.3699365,7.450591,8.789906,10.759236,13.745426,18.152258,22.123299,26.145924,30.619814,35.231167,39.37672,42.633495,45.34978,47.32334,48.60909,49.426483,50.878975,52.202126,53.148346,52.75634,54.331303,54.887505,56.06644,55.39787,54.91772,54.7527,36.938675,All tokens
2,4.3778386,4.4169664,4.680486,4.759496,4.8893437,5.215657,5.7482305,6.6910834,7.908423,9.783832,12.435861,16.592047,20.6948,24.817062,29.1634,34.162178,38.785854,42.574703,45.38987,47.303104,49.048256,49.731796,51.007065,51.86418,51.97259,51.441643,53.2438,53.468784,54.8791,54.386574,54.101807,54.494484,38.8256,All tokens
3,3.2189825,3.2429209,3.4583507,3.5130794,3.5985675,3.815253,4.1476517,4.7799134,5.6094265,6.8166656,8.653587,11.496897,14.525018,17.620594,20.852478,24.37939,27.3752,29.887424,31.576736,33.03909,33.803947,34.398426,35.539368,36.194286,37.076797,36.52701,38.046673,38.284214,39.433655,39.30541,39.097797,39.985313,30.584085,All tokens
4,4.0125036,4.0351467,4.317514,4.343313,4.3933716,4.5561194,4.829808,5.3760514,6.0753355,7.1534553,8.822262,11.447778,14.080588,16.82041,19.963743,23.260326,26.515623,29.314295,31.242619,32.708748,33.95525,34.61512,35.65635,36.530575,37.654205,37.14316,38.710495,38.866684,39.92269,39.58643,39.161278,39.68396,26.442364,All tokens
5,3.9451668,3.9684799,4.2667084,4.3061643,4.376291,4.583729,4.9542766,5.610477,6.4075084,7.6132035,9.39085,12.2986765,15.011954,17.61761,20.78788,24.034052,26.880865,29.217957,30.708584,31.878992,32.873596,33.406292,33.953014,34.192383,35.007866,34.363205,35.87372,36.306393,36.994156,36.77266,36.728336,36.79958,29.445417,All tokens
6,4.102649,4.1287613,4.384169,4.4233246,4.493923,4.692026,5.04255,5.6984477,6.576639,7.828958,9.717621,12.7423,15.636173,18.496895,21.668633,25.07236,28.252695,31.0358,33.14173,34.777977,36.186245,37.151337,38.31401,39.54839,40.742844,40.314217,41.813374,41.899048,42.748756,42.534058,42.146698,42.381252,27.306211,All tokens
7,5.265129,5.3129325,5.594115,5.6354537,5.732873,6.0416923,6.593975,7.5406256,8.894321,10.876579,13.828747,18.327215,22.82506,27.268236,31.903963,37.103104,41.7993,45.767735,48.651417,50.69183,52.748154,54.03173,55.35446,55.693504,57.03322,55.402733,57.587837,57.37265,59.049366,58.678703,57.442593,57.156685,41.508987,All tokens
8,2.5428245,2.555672,2.7758162,2.8147354,2.8714228,3.007715,3.231604,3.6518018,4.1587453,4.9040527,6.016522,7.755271,9.566026,11.457522,13.659819,16.038755,18.082718,19.862787,20.920952,21.920973,22.603788,23.06274,23.73357,24.062624,24.689793,24.022545,25.315603,25.590446,26.195381,25.901512,25.968924,26.525188,22.278185,All tokens
9,4.5068545,4.554834,4.843338,4.9529147,5.144472,5.589738,6.2904124,7.49383,9.025506,11.209264,14.296065,18.807579,23.064032,27.209677,31.308926,35.696297,39.261707,41.699265,43.4266,44.616642,45.489765,46.123795,47.375744,47.274265,48.331947,47.413002,49.357525,49.607952,50.73137,50.434437,50.018425,50.170895,36.878864,All tokens
0,2.2962873,2.2981899,2.402646,2.4111419,2.4210567,2.4531467,2.5069075,2.697411,2.8591886,3.122251,3.5113442,4.2751656,4.9822664,5.723949,6.655593,7.667915,8.6742735,9.62378,10.220955,10.7872,11.2853775,11.632117,11.995232,12.419552,12.800732,12.607469,13.329555,13.543662,13.947092,13.912276,13.956434,14.565526,14.041489,Img tokens
