,accuracy,auroc,auprc,f1,precision,recall,embedding_level,layer
0,0.8679245283018868,0.9384122463510146,0.9462432408527846,0.8653846153846154,0.8823529411764706,0.8490566037735849,sentence_all,0
1,0.8584905660377359,0.9362762548949805,0.9448078587417306,0.8543689320388349,0.88,0.8301886792452831,sentence_all,1
2,0.8584905660377359,0.9398362406550373,0.9501623105522999,0.8543689320388349,0.88,0.8301886792452831,sentence_all,2
3,0.8490566037735849,0.9348522605909577,0.9449146149471208,0.8461538461538461,0.8627450980392157,0.8301886792452831,sentence_all,3
4,0.8490566037735849,0.9327162691349234,0.943182076276489,0.8461538461538461,0.8627450980392157,0.8301886792452831,sentence_all,4
5,0.8679245283018868,0.9341402634389463,0.9436872253291382,0.8679245283018868,0.8679245283018868,0.8679245283018868,sentence_all,5
6,0.8679245283018868,0.935564257742969,0.9440174046522305,0.8653846153846154,0.8823529411764706,0.8490566037735849,sentence_all,6
7,0.8584905660377359,0.9366322534709861,0.9452268595527678,0.8514851485148515,0.8958333333333334,0.8113207547169812,sentence_all,7
8,0.839622641509434,0.935564257742969,0.9422443589005465,0.8282828282828283,0.8913043478260869,0.7735849056603774,sentence_all,8
9,0.8584905660377359,0.932004271982912,0.9412084440953445,0.8514851485148515,0.8958333333333334,0.8113207547169812,sentence_all,9
10,0.8584905660377359,0.932004271982912,0.9392997221909314,0.8514851485148515,0.8958333333333334,0.8113207547169812,sentence_all,10
11,0.8584905660377359,0.9277322890708437,0.9344210045740864,0.8514851485148515,0.8958333333333334,0.8113207547169812,sentence_all,11
12,0.8584905660377359,0.9295122819508722,0.933715995386911,0.8514851485148515,0.8958333333333334,0.8113207547169812,sentence_all,12
13,0.8867924528301887,0.9312922748309007,0.9342916545722201,0.8823529411764706,0.9183673469387755,0.8490566037735849,sentence_all,13
14,0.8584905660377359,0.9522961908152368,0.9494549505187864,0.8484848484848485,0.9130434782608695,0.7924528301886793,sentence_all,14
15,0.8773584905660378,0.9619081523673906,0.9555107342381439,0.8737864077669902,0.9,0.8490566037735849,sentence_all,15
16,0.8962264150943396,0.9672481310074761,0.9628602793735825,0.8932038834951457,0.92,0.8679245283018868,sentence_all,16
17,0.9150943396226415,0.9822000711997152,0.9798283730167253,0.912621359223301,0.94,0.8867924528301887,sentence_all,17
18,0.9245283018867925,0.9793520825916697,0.9764286129742099,0.9230769230769231,0.9411764705882353,0.9056603773584906,sentence_all,18
19,0.9339622641509434,0.983624065503738,0.9814550612648428,0.9333333333333333,0.9423076923076923,0.9245283018867925,sentence_all,19
20,0.9622641509433962,0.9857600569597722,0.9845519536305378,0.9622641509433962,0.9622641509433962,0.9622641509433962,sentence_all,20
21,0.9528301886792453,0.9861160555357779,0.9845986122498052,0.9532710280373832,0.9444444444444444,0.9622641509433962,sentence_all,21
22,0.9528301886792453,0.9886080455678178,0.9878862468515953,0.9532710280373832,0.9444444444444444,0.9622641509433962,sentence_all,22
23,0.9528301886792453,0.9914560341758634,0.9906215012148176,0.9523809523809523,0.9615384615384616,0.9433962264150944,sentence_all,23
24,0.9528301886792453,0.9907440370238519,0.9897474692699277,0.9523809523809523,0.9615384615384616,0.9433962264150944,sentence_all,24
25,0.9433962264150944,0.9900320398718405,0.9892725628142452,0.9423076923076923,0.9607843137254902,0.9245283018867925,sentence_all,25
26,0.9622641509433962,0.9921680313278747,0.9914229508142685,0.9615384615384616,0.9803921568627451,0.9433962264150944,sentence_all,26
