,accuracy,auroc,auprc,f1,precision,recall,embedding_level,layer
0,0.8383838383838383,0.9044897959183673,0.9025705809626104,0.8297872340425532,0.8666666666666667,0.7959183673469388,sentence_all,0
1,0.8383838383838383,0.9048979591836734,0.9026984415686761,0.8297872340425532,0.8666666666666667,0.7959183673469388,sentence_all,1
2,0.8282828282828283,0.9085714285714286,0.9037095616038429,0.8210526315789474,0.8478260869565217,0.7959183673469388,sentence_all,2
3,0.8282828282828283,0.9114285714285714,0.9076256413538206,0.8210526315789474,0.8478260869565217,0.7959183673469388,sentence_all,3
4,0.8282828282828283,0.9175510204081633,0.9160107631805672,0.8210526315789474,0.8478260869565217,0.7959183673469388,sentence_all,4
5,0.8282828282828283,0.916734693877551,0.9169000911809823,0.8210526315789474,0.8478260869565217,0.7959183673469388,sentence_all,5
6,0.8383838383838383,0.9159183673469388,0.9182008254924907,0.8333333333333334,0.851063829787234,0.8163265306122449,sentence_all,6
7,0.8181818181818182,0.9163265306122449,0.9200091803203997,0.8125,0.8297872340425532,0.7959183673469388,sentence_all,7
8,0.8080808080808081,0.9159183673469388,0.9207584175988613,0.8,0.8260869565217391,0.7755102040816326,sentence_all,8
9,0.8181818181818182,0.9118367346938776,0.9215482706291068,0.8125,0.8297872340425532,0.7959183673469388,sentence_all,9
10,0.8080808080808081,0.9089795918367347,0.9188022852683798,0.8,0.8260869565217391,0.7755102040816326,sentence_all,10
11,0.8181818181818182,0.9110204081632653,0.9240326801395777,0.8085106382978723,0.8444444444444444,0.7755102040816326,sentence_all,11
12,0.8181818181818182,0.9020408163265307,0.9184372083750425,0.8085106382978723,0.8444444444444444,0.7755102040816326,sentence_all,12
13,0.8181818181818182,0.9204081632653062,0.9355585852168777,0.8125,0.8297872340425532,0.7959183673469388,sentence_all,13
14,0.8484848484848485,0.9151020408163265,0.9326141760936617,0.8421052631578947,0.8695652173913043,0.8163265306122449,sentence_all,14
15,0.8787878787878788,0.9322448979591836,0.94698593647837,0.8695652173913043,0.9302325581395349,0.8163265306122449,sentence_all,15
16,0.8787878787878788,0.9346938775510204,0.9495265374836055,0.875,0.8936170212765957,0.8571428571428571,sentence_all,16
17,0.8888888888888888,0.9448979591836735,0.954933251290893,0.8817204301075269,0.9318181818181818,0.8367346938775511,sentence_all,17
18,0.8585858585858586,0.943265306122449,0.9526203365709862,0.8541666666666666,0.8723404255319149,0.8367346938775511,sentence_all,18
19,0.8787878787878788,0.9485714285714285,0.954347507190429,0.8775510204081632,0.8775510204081632,0.8775510204081632,sentence_all,19
20,0.8686868686868687,0.9440816326530612,0.9477206467480697,0.865979381443299,0.875,0.8571428571428571,sentence_all,20
21,0.8686868686868687,0.9481632653061225,0.9508578711215983,0.865979381443299,0.875,0.8571428571428571,sentence_all,21
22,0.8888888888888888,0.9689795918367347,0.9710365499104945,0.8888888888888888,0.88,0.8979591836734694,sentence_all,22
23,0.8888888888888888,0.9681632653061225,0.969485299092202,0.8865979381443299,0.8958333333333334,0.8775510204081632,sentence_all,23
24,0.8787878787878788,0.9685714285714285,0.9696673560848026,0.8775510204081632,0.8775510204081632,0.8775510204081632,sentence_all,24
25,0.898989898989899,0.9738775510204082,0.9742608441472675,0.9019607843137255,0.8679245283018868,0.9387755102040817,sentence_all,25
26,0.9090909090909091,0.976326530612245,0.9762642208206656,0.9090909090909091,0.9,0.9183673469387755,sentence_all,26
27,0.9090909090909091,0.9771428571428572,0.9769938534054037,0.9072164948453608,0.9166666666666666,0.8979591836734694,sentence_all,27
28,0.9090909090909091,0.976326530612245,0.9765054614527484,0.9072164948453608,0.9166666666666666,0.8979591836734694,sentence_all,28
29,0.9292929292929293,0.9775510204081633,0.9768586243378484,0.9292929292929293,0.92,0.9387755102040817,sentence_all,29
30,0.9090909090909091,0.976326530612245,0.9758572500385065,0.9090909090909091,0.9,0.9183673469387755,sentence_all,30
31,0.9191919191919192,0.9787755102040817,0.9787790492117017,0.9166666666666666,0.9361702127659575,0.8979591836734694,sentence_all,31
32,0.9090909090909091,0.9775510204081632,0.9785418287368484,0.9072164948453608,0.9166666666666666,0.8979591836734694,sentence_all,32
0,0.5252525252525253,0.54,0.5663414188782246,0.5052631578947369,0.5217391304347826,0.4897959183673469,sentence_img,0
1,0.5353535353535354,0.5395918367346939,0.5660725242583821,0.5208333333333334,0.5319148936170213,0.5102040816326531,sentence_img,1
2,0.5252525252525253,0.5346938775510204,0.5522825915515458,0.4946236559139785,0.5227272727272727,0.46938775510204084,sentence_img,2
3,0.5353535353535354,0.5351020408163265,0.5527037083342896,0.5106382978723404,0.5333333333333333,0.4897959183673469,sentence_img,3
4,0.5151515151515151,0.5342857142857143,0.5522637571227439,0.48936170212765956,0.5111111111111111,0.46938775510204084,sentence_img,4
5,0.5050505050505051,0.533469387755102,0.5534260240343458,0.4731182795698925,0.5,0.4489795918367347,sentence_img,5
6,0.5151515151515151,0.533061224489796,0.554619793722587,0.48936170212765956,0.5111111111111111,0.46938775510204084,sentence_img,6
7,0.5151515151515151,0.5346938775510204,0.5553098688569724,0.48936170212765956,0.5111111111111111,0.46938775510204084,sentence_img,7
8,0.5151515151515151,0.5367346938775509,0.5577909016347864,0.48936170212765956,0.5111111111111111,0.46938775510204084,sentence_img,8
9,0.5050505050505051,0.5383673469387755,0.5618830429057007,0.4842105263157895,0.5,0.46938775510204084,sentence_img,9
10,0.5151515151515151,0.5351020408163265,0.5577830077980142,0.48936170212765956,0.5111111111111111,0.46938775510204084,sentence_img,10
11,0.5050505050505051,0.537142857142857,0.5626011844421701,0.4731182795698925,0.5,0.4489795918367347,sentence_img,11
12,0.5151515151515151,0.5306122448979592,0.5514334569053383,0.4782608695652174,0.5116279069767442,0.4489795918367347,sentence_img,12
13,0.48484848484848486,0.5236734693877552,0.5396740753933049,0.45161290322580644,0.4772727272727273,0.42857142857142855,sentence_img,13
14,0.5353535353535354,0.5187755102040816,0.5242752278056421,0.5,0.5348837209302325,0.46938775510204084,sentence_img,14
15,0.494949494949495,0.5257142857142857,0.5300236668759183,0.46808510638297873,0.4888888888888889,0.4489795918367347,sentence_img,15
16,0.48484848484848486,0.5281632653061225,0.5508271961180341,0.45161290322580644,0.4772727272727273,0.42857142857142855,sentence_img,16
17,0.48484848484848486,0.5253061224489797,0.540258672859328,0.43956043956043955,0.47619047619047616,0.40816326530612246,sentence_img,17
18,0.48484848484848486,0.5322448979591837,0.555850254672412,0.45161290322580644,0.4772727272727273,0.42857142857142855,sentence_img,18
