,accuracy,auroc,auprc,f1,precision,recall,embedding_level,layer
0,0.6774193548387096,0.8375,0.8411046361046361,0.7222222222222222,0.6190476190476191,0.8666666666666667,sentence_all,0
1,0.6774193548387096,0.8375,0.8411046361046361,0.7222222222222222,0.6190476190476191,0.8666666666666667,sentence_all,1
2,0.6774193548387096,0.8583333333333334,0.8724273874273873,0.7222222222222222,0.6190476190476191,0.8666666666666667,sentence_all,2
3,0.6774193548387096,0.8458333333333333,0.8588335738335738,0.7222222222222222,0.6190476190476191,0.8666666666666667,sentence_all,3
4,0.6774193548387096,0.8458333333333333,0.8588335738335738,0.7222222222222222,0.6190476190476191,0.8666666666666667,sentence_all,4
5,0.7096774193548387,0.8375,0.8511363821363822,0.7272727272727273,0.6666666666666666,0.8,sentence_all,5
6,0.7096774193548387,0.8416666666666668,0.8525257529994371,0.7272727272727273,0.6666666666666666,0.8,sentence_all,6
7,0.6774193548387096,0.8166666666666667,0.8472258482258481,0.7058823529411765,0.631578947368421,0.8,sentence_all,7
8,0.7096774193548387,0.8083333333333333,0.8294583386680573,0.7272727272727273,0.6666666666666666,0.8,sentence_all,8
9,0.7096774193548387,0.8083333333333333,0.8137082547082547,0.7272727272727273,0.6666666666666666,0.8,sentence_all,9
10,0.6774193548387096,0.8125,0.8341233951233951,0.7058823529411765,0.631578947368421,0.8,sentence_all,10
11,0.7096774193548387,0.8125,0.8462247944345132,0.7272727272727273,0.6666666666666666,0.8,sentence_all,11
12,0.6774193548387096,0.8250000000000001,0.8438922188922189,0.7058823529411765,0.631578947368421,0.8,sentence_all,12
13,0.7419354838709677,0.8500000000000001,0.8686228586228586,0.7647058823529411,0.6842105263157895,0.8666666666666667,sentence_all,13
14,0.7419354838709677,0.8374999999999999,0.8631957344341245,0.7647058823529411,0.6842105263157895,0.8666666666666667,sentence_all,14
15,0.8064516129032258,0.8916666666666666,0.9010381122145827,0.8125,0.7647058823529411,0.8666666666666667,sentence_all,15
16,0.7419354838709677,0.8875,0.8917910629675334,0.7333333333333333,0.7333333333333333,0.7333333333333333,sentence_all,16
17,0.8064516129032258,0.9375,0.9267012617012615,0.7857142857142857,0.8461538461538461,0.7333333333333333,sentence_all,17
18,0.8064516129032258,0.9333333333333333,0.9212467162467162,0.7857142857142857,0.8461538461538461,0.7333333333333333,sentence_all,18
19,0.8064516129032258,0.9291666666666667,0.9261721611721612,0.7857142857142857,0.8461538461538461,0.7333333333333333,sentence_all,19
20,0.9354838709677419,0.975,0.9698826173826174,0.9333333333333333,0.9333333333333333,0.9333333333333333,sentence_all,20
21,0.9032258064516129,0.9708333333333333,0.9632159507159506,0.896551724137931,0.9285714285714286,0.8666666666666667,sentence_all,21
22,0.9032258064516129,0.9791666666666666,0.9759432234432235,0.896551724137931,0.9285714285714286,0.8666666666666667,sentence_all,22
23,0.9032258064516129,0.9833333333333333,0.981498778998779,0.896551724137931,0.9285714285714286,0.8666666666666667,sentence_all,23
24,0.9354838709677419,0.9833333333333333,0.981498778998779,0.9333333333333333,0.9333333333333333,0.9333333333333333,sentence_all,24
25,0.8709677419354839,0.9791666666666666,0.9759432234432235,0.8571428571428571,0.9230769230769231,0.8,sentence_all,25
26,0.8709677419354839,0.975,0.9698826173826174,0.8571428571428571,0.9230769230769231,0.8,sentence_all,26
27,0.9032258064516129,0.9791666666666666,0.9759432234432235,0.896551724137931,0.9285714285714286,0.8666666666666667,sentence_all,27
28,0.9032258064516129,0.9708333333333333,0.9683778639660992,0.896551724137931,0.9285714285714286,0.8666666666666667,sentence_all,28
29,0.9032258064516129,0.9708333333333333,0.9683778639660992,0.896551724137931,0.9285714285714286,0.8666666666666667,sentence_all,29
30,0.8709677419354839,0.9625,0.9581902737785091,0.8571428571428571,0.9230769230769231,0.8,sentence_all,30
31,0.9032258064516129,0.975,0.9739334195216547,0.896551724137931,0.9285714285714286,0.8666666666666667,sentence_all,31
32,0.8387096774193549,0.9375,0.9375101263259158,0.8484848484848485,0.7777777777777778,0.9333333333333333,sentence_all,32
0,0.41935483870967744,0.4375,0.5300339279614642,0.5263157894736842,0.43478260869565216,0.6666666666666666,sentence_img,0
1,0.41935483870967744,0.4375,0.5300339279614642,0.5263157894736842,0.43478260869565216,0.6666666666666666,sentence_img,1
2,0.45161290322580644,0.44583333333333336,0.5291280478228475,0.5405405405405406,0.45454545454545453,0.6666666666666666,sentence_img,2
3,0.45161290322580644,0.4375,0.5263714662630204,0.5405405405405406,0.45454545454545453,0.6666666666666666,sentence_img,3
4,0.45161290322580644,0.44583333333333336,0.5295269082217079,0.5405405405405406,0.45454545454545453,0.6666666666666666,sentence_img,4
5,0.4838709677419355,0.44999999999999996,0.5320750953287186,0.5789473684210527,0.4782608695652174,0.7333333333333333,sentence_img,5
6,0.4838709677419355,0.45,0.5139064176012172,0.5789473684210527,0.4782608695652174,0.7333333333333333,sentence_img,6
