,accuracy,auroc,auprc,f1,precision,recall,embedding_level,layer,task,target
0,0.9819819819819819,0.9941558441558442,0.9955168119551682,0.9818181818181818,0.9818181818181818,0.9818181818181818,sentence_all,0,['shape'],['cone']
1,0.9819819819819819,0.9941558441558442,0.9955168119551682,0.9818181818181818,0.9818181818181818,0.9818181818181818,sentence_all,1,['shape'],['cone']
2,0.9819819819819819,0.9941558441558442,0.9955168119551682,0.9818181818181818,0.9818181818181818,0.9818181818181818,sentence_all,2,['shape'],['cone']
3,0.9819819819819819,0.9948051948051948,0.9959026888604354,0.9818181818181818,0.9818181818181818,0.9818181818181818,sentence_all,3,['shape'],['cone']
4,0.9819819819819819,0.9948051948051948,0.9957733175914995,0.9818181818181818,0.9818181818181818,0.9818181818181818,sentence_all,4,['shape'],['cone']
5,0.9819819819819819,0.9948051948051948,0.9959026888604354,0.9818181818181818,0.9818181818181818,0.9818181818181818,sentence_all,5,['shape'],['cone']
6,0.9819819819819819,0.9941558441558442,0.9955168119551682,0.9818181818181818,0.9818181818181818,0.9818181818181818,sentence_all,6,['shape'],['cone']
7,0.9819819819819819,0.9935064935064934,0.9951515151515152,0.9818181818181818,0.9818181818181818,0.9818181818181818,sentence_all,7,['shape'],['cone']
8,0.9819819819819819,0.9931818181818182,0.994976076555024,0.9818181818181818,0.9818181818181818,0.9818181818181818,sentence_all,8,['shape'],['cone']
9,0.9819819819819819,0.9925324675324676,0.9946386946386947,0.9818181818181818,0.9818181818181818,0.9818181818181818,sentence_all,9,['shape'],['cone']
10,0.990990990990991,0.9928571428571429,0.9948051948051949,0.9908256880733946,1.0,0.9818181818181818,sentence_all,10,['shape'],['cone']
11,0.990990990990991,0.9938311688311688,0.9953316953316954,0.9908256880733946,1.0,0.9818181818181818,sentence_all,11,['shape'],['cone']
12,0.990990990990991,0.9944805194805194,0.9957070707070708,0.9908256880733946,1.0,0.9818181818181818,sentence_all,12,['shape'],['cone']
13,0.990990990990991,0.9944805194805194,0.9957070707070708,0.9908256880733946,1.0,0.9818181818181818,sentence_all,13,['shape'],['cone']
14,0.990990990990991,0.9935064935064934,0.9951515151515152,0.9908256880733946,1.0,0.9818181818181818,sentence_all,14,['shape'],['cone']
15,0.990990990990991,0.9938311688311688,0.9953316953316954,0.9908256880733946,1.0,0.9818181818181818,sentence_all,15,['shape'],['cone']
