,accuracy,auroc,auprc,f1,precision,recall,embedding_level
0,0.7419354838709677,0.9,0.9249302744039585,0.75,0.7058823529411765,0.8,sentence_all
1,0.7419354838709677,0.9,0.9249302744039585,0.75,0.7058823529411765,0.8,sentence_all
2,0.7419354838709677,0.9041666666666667,0.9300584795321636,0.75,0.7058823529411765,0.8,sentence_all
3,0.7419354838709677,0.9083333333333333,0.9325925925925924,0.75,0.7058823529411765,0.8,sentence_all
4,0.7741935483870968,0.9083333333333333,0.9325925925925924,0.7741935483870968,0.75,0.8,sentence_all
5,0.8064516129032258,0.9125000000000001,0.9354248366013072,0.8,0.8,0.8,sentence_all
6,0.8387096774193549,0.9166666666666667,0.9386111111111111,0.8387096774193549,0.8125,0.8666666666666667,sentence_all
7,0.8064516129032258,0.9208333333333334,0.9401031991744064,0.8125,0.7647058823529411,0.8666666666666667,sentence_all
8,0.8064516129032258,0.925,0.9432894736842103,0.8125,0.7647058823529411,0.8666666666666667,sentence_all
9,0.8064516129032258,0.9208333333333333,0.9364947089947089,0.8125,0.7647058823529411,0.8666666666666667,sentence_all
10,0.8064516129032258,0.9208333333333333,0.9364947089947089,0.8,0.8,0.8,sentence_all
11,0.8064516129032258,0.9208333333333333,0.9364947089947089,0.8,0.8,0.8,sentence_all
12,0.8387096774193549,0.9166666666666666,0.929876775271512,0.8387096774193549,0.8125,0.8666666666666667,sentence_all
13,0.8387096774193549,0.9291666666666667,0.9335092539039906,0.8387096774193549,0.8125,0.8666666666666667,sentence_all
14,0.8387096774193549,0.9375,0.9416083099906629,0.8387096774193549,0.8125,0.8666666666666667,sentence_all
15,0.8709677419354839,0.9541666666666666,0.9546275568256992,0.8666666666666667,0.8666666666666667,0.8666666666666667,sentence_all
16,0.8064516129032258,0.9375,0.939761208576998,0.8,0.8,0.8,sentence_all
17,0.7741935483870968,0.925,0.9320196324143692,0.7586206896551724,0.7857142857142857,0.7333333333333333,sentence_all
18,0.7741935483870968,0.9333333333333333,0.9403042328042328,0.7586206896551724,0.7857142857142857,0.7333333333333333,sentence_all
19,0.8064516129032258,0.9458333333333333,0.9483668730650154,0.7857142857142857,0.8461538461538461,0.7333333333333333,sentence_all
20,0.9354838709677419,0.9875,0.9877124183006536,0.9285714285714286,1.0,0.8666666666666667,sentence_all
21,0.8709677419354839,0.9791666666666667,0.9796825396825397,0.8461538461538461,1.0,0.7333333333333333,sentence_all
22,0.9032258064516129,0.975,0.9767585630743525,0.8888888888888888,1.0,0.8,sentence_all
23,0.8709677419354839,0.9666666666666667,0.9689987789987788,0.8571428571428571,0.9230769230769231,0.8,sentence_all
24,0.9032258064516129,0.9625,0.9666178266178265,0.896551724137931,0.9285714285714286,0.8666666666666667,sentence_all
25,0.8709677419354839,0.9458333333333333,0.9508818958818959,0.8571428571428571,0.9230769230769231,0.8,sentence_all
26,0.8387096774193549,0.9583333333333334,0.9610622710622709,0.8148148148148148,0.9166666666666666,0.7333333333333333,sentence_all
27,0.8709677419354839,0.9541666666666666,0.9571733821733821,0.8571428571428571,0.9230769230769231,0.8,sentence_all
28,0.8709677419354839,0.9458333333333333,0.9530325954238996,0.8571428571428571,0.9230769230769231,0.8,sentence_all
29,0.9032258064516129,0.9541666666666666,0.9637163561076605,0.8888888888888888,1.0,0.8,sentence_all
30,0.8387096774193549,0.95,0.9619967793880837,0.8,1.0,0.6666666666666666,sentence_all
31,0.9032258064516129,0.9583333333333334,0.9670231729055259,0.8888888888888888,1.0,0.8,sentence_all
32,0.7741935483870968,0.9208333333333333,0.926513455584663,0.7586206896551724,0.7857142857142857,0.7333333333333333,sentence_all
0,0.7741935483870968,0.9,0.9249302744039585,0.7741935483870968,0.75,0.8,sentence_img
1,0.7741935483870968,0.9,0.9249302744039585,0.7741935483870968,0.75,0.8,sentence_img
2,0.7419354838709677,0.8958333333333333,0.9205346700083541,0.75,0.7058823529411765,0.8,sentence_img
3,0.7419354838709677,0.9041666666666667,0.9310541310541309,0.75,0.7058823529411765,0.8,sentence_img
4,0.7741935483870968,0.9083333333333333,0.9325925925925924,0.7741935483870968,0.75,0.8,sentence_img
5,0.8064516129032258,0.9125000000000001,0.9354248366013072,0.8,0.8,0.8,sentence_img
6,0.8387096774193549,0.9166666666666667,0.9386111111111111,0.8387096774193549,0.8125,0.8666666666666667,sentence_img
7,0.8064516129032258,0.9208333333333334,0.9408333333333332,0.8125,0.7647058823529411,0.8666666666666667,sentence_img
8,0.8064516129032258,0.925,0.9432894736842103,0.8125,0.7647058823529411,0.8666666666666667,sentence_img
9,0.8064516129032258,0.9166666666666667,0.9337656641604009,0.8125,0.7647058823529411,0.8666666666666667,sentence_img
10,0.8064516129032258,0.9208333333333333,0.9364947089947089,0.8,0.8,0.8,sentence_img
11,0.8064516129032258,0.9208333333333333,0.9364947089947089,0.8,0.8,0.8,sentence_img
12,0.8387096774193549,0.9125,0.9282101086048453,0.8387096774193549,0.8125,0.8666666666666667,sentence_img
13,0.8387096774193549,0.925,0.9296997300944669,0.8387096774193549,0.8125,0.8666666666666667,sentence_img
14,0.8387096774193549,0.9416666666666667,0.9439892623716153,0.8387096774193549,0.8125,0.8666666666666667,sentence_img
15,0.8709677419354839,0.95,0.9502319524300948,0.8666666666666667,0.8666666666666667,0.8666666666666667,sentence_img
16,0.8064516129032258,0.9333333333333333,0.9371296296296296,0.8,0.8,0.8,sentence_img
17,0.7741935483870968,0.925,0.9320196324143692,0.7586206896551724,0.7857142857142857,0.7333333333333333,sentence_img
18,0.7741935483870968,0.9291666666666667,0.9381397306397306,0.7586206896551724,0.7857142857142857,0.7333333333333333,sentence_img
19,0.8064516129032258,0.9458333333333333,0.9483668730650154,0.7857142857142857,0.8461538461538461,0.7333333333333333,sentence_img
20,0.9354838709677419,0.975,0.9788888888888889,0.9285714285714286,1.0,0.8666666666666667,sentence_img
21,0.9032258064516129,0.9708333333333333,0.974126984126984,0.8888888888888888,1.0,0.8,sentence_img
22,0.9032258064516129,0.975,0.9776315789473684,0.8888888888888888,1.0,0.8,sentence_img
23,0.8709677419354839,0.9583333333333333,0.9656926406926407,0.8571428571428571,0.9230769230769231,0.8,sentence_img
24,0.9032258064516129,0.9624999999999999,0.9678571428571427,0.896551724137931,0.9285714285714286,0.8666666666666667,sentence_img
25,0.8709677419354839,0.9416666666666667,0.9489056112969156,0.8571428571428571,0.9230769230769231,0.8,sentence_img
26,0.9032258064516129,0.9541666666666666,0.9571733821733821,0.896551724137931,0.9285714285714286,0.8666666666666667,sentence_img
