,accuracy,auroc,auprc,f1,precision,recall,embedding_level
0,0.78,0.856,0.8429350607276784,0.7924528301886793,0.75,0.84,sentence_all
1,0.78,0.856,0.8442505273065096,0.7924528301886793,0.75,0.84,sentence_all
2,0.8,0.8592,0.8484611505798553,0.8076923076923077,0.7777777777777778,0.84,sentence_all
3,0.8,0.8608,0.8516682844730292,0.8076923076923077,0.7777777777777778,0.84,sentence_all
4,0.8,0.8528,0.848873866314759,0.8076923076923077,0.7777777777777778,0.84,sentence_all
5,0.8,0.8560000000000001,0.8508315971267724,0.8076923076923077,0.7777777777777778,0.84,sentence_all
6,0.8,0.8672000000000001,0.8679665736303448,0.8076923076923077,0.7777777777777778,0.84,sentence_all
7,0.76,0.864,0.8673403900767418,0.7692307692307693,0.7407407407407407,0.8,sentence_all
8,0.76,0.8592000000000001,0.8622224227553409,0.7692307692307693,0.7407407407407407,0.8,sentence_all
9,0.72,0.8480000000000001,0.8498204654607497,0.72,0.72,0.72,sentence_all
10,0.74,0.8368,0.838264799238575,0.7450980392156863,0.7307692307692307,0.76,sentence_all
11,0.74,0.848,0.8497823283965258,0.7450980392156863,0.7307692307692307,0.76,sentence_all
12,0.7,0.8336,0.8330525905552482,0.7058823529411765,0.6923076923076923,0.72,sentence_all
13,0.7,0.8288,0.8367457126345181,0.7058823529411765,0.6923076923076923,0.72,sentence_all
14,0.7,0.8256000000000001,0.8280548510013014,0.7058823529411765,0.6923076923076923,0.72,sentence_all
15,0.74,0.8368000000000001,0.8405037032122422,0.7450980392156863,0.7307692307692307,0.76,sentence_all
16,0.72,0.8272,0.8333715113524445,0.7307692307692307,0.7037037037037037,0.76,sentence_all
17,0.74,0.8351999999999999,0.8337338597178656,0.7547169811320755,0.7142857142857143,0.8,sentence_all
18,0.72,0.8400000000000001,0.831980112138652,0.7407407407407407,0.6896551724137931,0.8,sentence_all
19,0.72,0.84,0.8215923523923783,0.7407407407407407,0.6896551724137931,0.8,sentence_all
20,0.74,0.848,0.843256370093467,0.7636363636363637,0.7,0.84,sentence_all
21,0.74,0.8672,0.8658208099808278,0.7636363636363637,0.7,0.84,sentence_all
22,0.78,0.9088,0.9162582377476247,0.8,0.7333333333333333,0.88,sentence_all
23,0.76,0.8928,0.8973158414452655,0.7777777777777778,0.7241379310344828,0.84,sentence_all
24,0.76,0.8976,0.900337615367976,0.7777777777777778,0.7241379310344828,0.84,sentence_all
25,0.84,0.9056,0.9101815288030878,0.8571428571428571,0.7741935483870968,0.96,sentence_all
26,0.82,0.9199999999999999,0.9265499678302966,0.8363636363636363,0.7666666666666667,0.92,sentence_all
27,0.84,0.9199999999999999,0.9240108440793446,0.8518518518518519,0.7931034482758621,0.92,sentence_all
28,0.8,0.9184,0.9242226035842076,0.8148148148148148,0.7586206896551724,0.88,sentence_all
29,0.84,0.9136,0.9149769355962699,0.8518518518518519,0.7931034482758621,0.92,sentence_all
30,0.84,0.9199999999999999,0.9229203146870585,0.8518518518518519,0.7931034482758621,0.92,sentence_all
31,0.84,0.9184,0.9182392121520007,0.8518518518518519,0.7931034482758621,0.92,sentence_all
32,0.86,0.9136,0.907858700676603,0.8727272727272727,0.8,0.96,sentence_all
0,0.86,0.8992,0.8935568731352868,0.8727272727272727,0.8,0.96,sentence_img
1,0.86,0.8992,0.8935568731352868,0.8727272727272727,0.8,0.96,sentence_img
2,0.86,0.9008,0.8944294897659679,0.8727272727272727,0.8,0.96,sentence_img
3,0.82,0.9024,0.8974046794210726,0.8301886792452831,0.7857142857142857,0.88,sentence_img
4,0.82,0.904,0.8992194213713645,0.8301886792452831,0.7857142857142857,0.88,sentence_img
5,0.82,0.9008,0.8964225017109847,0.8301886792452831,0.7857142857142857,0.88,sentence_img
6,0.82,0.9072,0.9034670296393463,0.8301886792452831,0.7857142857142857,0.88,sentence_img
7,0.82,0.904,0.9002546310539499,0.8301886792452831,0.7857142857142857,0.88,sentence_img
8,0.8,0.8944,0.8910065492424006,0.8076923076923077,0.7777777777777778,0.84,sentence_img
9,0.8,0.8927999999999999,0.892141983258043,0.8076923076923077,0.7777777777777778,0.84,sentence_img
10,0.8,0.8896,0.8871549617905461,0.8076923076923077,0.7777777777777778,0.84,sentence_img
11,0.78,0.8976,0.8967898506236522,0.7924528301886793,0.75,0.84,sentence_img
12,0.78,0.8864000000000001,0.885830170887407,0.7843137254901961,0.7692307692307693,0.8,sentence_img
13,0.76,0.8688,0.8699706378013004,0.76,0.76,0.76,sentence_img
14,0.74,0.8736,0.8750209301959009,0.7450980392156863,0.7307692307692307,0.76,sentence_img
15,0.78,0.864,0.8609559706430683,0.7924528301886793,0.75,0.84,sentence_img
16,0.74,0.8655999999999999,0.8631274319645068,0.7547169811320755,0.7142857142857143,0.8,sentence_img
17,0.78,0.872,0.8673897291439933,0.8,0.7333333333333333,0.88,sentence_img
18,0.78,0.8624,0.8574540980421217,0.8,0.7333333333333333,0.88,sentence_img
19,0.76,0.8672,0.8569094867080367,0.7777777777777778,0.7241379310344828,0.84,sentence_img
20,0.76,0.8624,0.8564985099908815,0.7777777777777778,0.7241379310344828,0.84,sentence_img
21,0.76,0.8735999999999999,0.8655699651189016,0.7777777777777778,0.7241379310344828,0.84,sentence_img
22,0.76,0.888,0.8898712774153952,0.7777777777777778,0.7241379310344828,0.84,sentence_img
23,0.76,0.8752,0.8727246938199624,0.7777777777777778,0.7241379310344828,0.84,sentence_img
24,0.76,0.8832,0.88331324677804,0.7777777777777778,0.7241379310344828,0.84,sentence_img
25,0.8,0.888,0.8912374149148343,0.8076923076923077,0.7777777777777778,0.84,sentence_img
26,0.8,0.9024,0.9033359149302356,0.8076923076923077,0.7777777777777778,0.84,sentence_img
27,0.76,0.8928,0.8932759186829328,0.7692307692307693,0.7407407407407407,0.8,sentence_img
28,0.78,0.8928,0.8935438248456495,0.7843137254901961,0.7692307692307693,0.8,sentence_img
29,0.78,0.8800000000000001,0.8810770876260241,0.7924528301886793,0.75,0.84,sentence_img
30,0.8,0.8912,0.8932102541661785,0.8076923076923077,0.7777777777777778,0.84,sentence_img
31,0.78,0.8896,0.89295468484344,0.7924528301886793,0.75,0.84,sentence_img
32,0.82,0.9024,0.8986894660431657,0.8301886792452831,0.7857142857142857,0.88,sentence_img
0,0.5,0.5,0.5,0.0,0.0,0.0,sentence_text
1,0.6,0.7184,0.7320947383453127,0.6296296296296297,0.5862068965517241,0.68,sentence_text
2,0.58,0.6175999999999999,0.6440068176811491,0.5714285714285714,0.5833333333333334,0.56,sentence_text
3,0.58,0.6144000000000001,0.6432463907576433,0.5714285714285714,0.5833333333333334,0.56,sentence_text
4,0.58,0.6128,0.6417859906424838,0.5714285714285714,0.5833333333333334,0.56,sentence_text
