,accuracy,auroc,auprc,f1,precision,recall,embedding_level,layer,task,target
0,0.8333333333333334,0.8765432098765433,0.8894500561167229,0.8571428571428571,0.75,1.0,sentence_all,0,"['color', 'shape']","['blue', 'cone']"
1,0.8333333333333334,0.8765432098765433,0.8894500561167229,0.8571428571428571,0.75,1.0,sentence_all,1,"['color', 'shape']","['blue', 'cone']"
2,0.8333333333333334,0.7777777777777779,0.7583213083213085,0.8571428571428571,0.75,1.0,sentence_all,2,"['color', 'shape']","['blue', 'cone']"
3,0.8333333333333334,0.7654320987654322,0.7212842712842713,0.8571428571428571,0.75,1.0,sentence_all,3,"['color', 'shape']","['blue', 'cone']"
4,0.8333333333333334,0.7654320987654322,0.728030303030303,0.8571428571428571,0.75,1.0,sentence_all,4,"['color', 'shape']","['blue', 'cone']"
5,0.8333333333333334,0.7777777777777779,0.7650673400673402,0.8571428571428571,0.75,1.0,sentence_all,5,"['color', 'shape']","['blue', 'cone']"
6,0.8333333333333334,0.7654320987654322,0.728030303030303,0.8571428571428571,0.75,1.0,sentence_all,6,"['color', 'shape']","['blue', 'cone']"
7,0.7777777777777778,0.7777777777777779,0.7428451178451179,0.8181818181818182,0.6923076923076923,1.0,sentence_all,7,"['color', 'shape']","['blue', 'cone']"
8,0.7777777777777778,0.7901234567901236,0.7527657527657527,0.8181818181818182,0.6923076923076923,1.0,sentence_all,8,"['color', 'shape']","['blue', 'cone']"
9,0.7777777777777778,0.7654320987654322,0.728030303030303,0.8181818181818182,0.6923076923076923,1.0,sentence_all,9,"['color', 'shape']","['blue', 'cone']"
10,0.7222222222222222,0.7407407407407407,0.711038036038036,0.7619047619047619,0.6666666666666666,0.8888888888888888,sentence_all,10,"['color', 'shape']","['blue', 'cone']"
11,0.7222222222222222,0.7654320987654322,0.7408609908609909,0.7619047619047619,0.6666666666666666,0.8888888888888888,sentence_all,11,"['color', 'shape']","['blue', 'cone']"
12,0.7222222222222222,0.7654320987654322,0.7408609908609909,0.7619047619047619,0.6666666666666666,0.8888888888888888,sentence_all,12,"['color', 'shape']","['blue', 'cone']"
13,0.7222222222222222,0.7530864197530864,0.7216200466200466,0.7619047619047619,0.6666666666666666,0.8888888888888888,sentence_all,13,"['color', 'shape']","['blue', 'cone']"
14,0.7777777777777778,0.7407407407407407,0.7212842712842713,0.8,0.7272727272727273,0.8888888888888888,sentence_all,14,"['color', 'shape']","['blue', 'cone']"
15,0.7777777777777778,0.7530864197530864,0.741990416990417,0.8,0.7272727272727273,0.8888888888888888,sentence_all,15,"['color', 'shape']","['blue', 'cone']"
16,0.7777777777777778,0.7654320987654322,0.728030303030303,0.8,0.7272727272727273,0.8888888888888888,sentence_all,16,"['color', 'shape']","['blue', 'cone']"
17,0.7222222222222222,0.7901234567901234,0.7963554963554964,0.7619047619047619,0.6666666666666666,0.8888888888888888,sentence_all,17,"['color', 'shape']","['blue', 'cone']"
18,0.7222222222222222,0.7530864197530864,0.7691188441188441,0.7619047619047619,0.6666666666666666,0.8888888888888888,sentence_all,18,"['color', 'shape']","['blue', 'cone']"
19,0.7777777777777778,0.7530864197530864,0.7691188441188441,0.8181818181818182,0.6923076923076923,1.0,sentence_all,19,"['color', 'shape']","['blue', 'cone']"
