,accuracy,auroc,auprc,f1,precision,recall,embedding_level,layer
0,0.7317073170731707,0.7880952380952381,0.7903276422217425,0.7317073170731707,0.7142857142857143,0.75,sentence_all,0
1,0.7317073170731707,0.7880952380952381,0.7903276422217425,0.7317073170731707,0.7142857142857143,0.75,sentence_all,1
2,0.7317073170731707,0.7785714285714286,0.8017478317749216,0.7317073170731707,0.7142857142857143,0.75,sentence_all,2
3,0.7317073170731707,0.7857142857142857,0.8022805977737693,0.7317073170731707,0.7142857142857143,0.75,sentence_all,3
4,0.7317073170731707,0.7857142857142857,0.8022805977737693,0.7317073170731707,0.7142857142857143,0.75,sentence_all,4
5,0.7073170731707317,0.7833333333333333,0.7999930160744229,0.7142857142857143,0.6818181818181818,0.75,sentence_all,5
6,0.7073170731707317,0.7761904761904762,0.7955717135032152,0.7142857142857143,0.6818181818181818,0.75,sentence_all,6
7,0.7073170731707317,0.7785714285714286,0.7968024827339844,0.7142857142857143,0.6818181818181818,0.75,sentence_all,7
8,0.7073170731707317,0.7785714285714286,0.8058554760379651,0.7142857142857143,0.6818181818181818,0.75,sentence_all,8
9,0.6829268292682927,0.7690476190476191,0.7974458344704287,0.6976744186046512,0.6521739130434783,0.75,sentence_all,9
10,0.6829268292682927,0.7595238095238096,0.8016796271153468,0.6976744186046512,0.6521739130434783,0.75,sentence_all,10
11,0.6829268292682927,0.7595238095238095,0.7988388054116955,0.6976744186046512,0.6521739130434783,0.75,sentence_all,11
12,0.6829268292682927,0.7523809523809524,0.7946911271096053,0.6976744186046512,0.6521739130434783,0.75,sentence_all,12
13,0.6585365853658537,0.7619047619047619,0.805981976782808,0.6666666666666666,0.6363636363636364,0.7,sentence_all,13
14,0.6829268292682927,0.75,0.7951667516076243,0.6976744186046512,0.6521739130434783,0.75,sentence_all,14
15,0.6829268292682927,0.7666666666666666,0.8130459606338921,0.6976744186046512,0.6521739130434783,0.75,sentence_all,15
16,0.6829268292682927,0.7857142857142856,0.8191388205069938,0.6829268292682927,0.6666666666666666,0.7,sentence_all,16
17,0.7073170731707317,0.8047619047619048,0.830074372487416,0.7142857142857143,0.6818181818181818,0.75,sentence_all,17
18,0.7073170731707317,0.8166666666666667,0.8404576865417827,0.7142857142857143,0.6818181818181818,0.75,sentence_all,18
19,0.7317073170731707,0.8214285714285714,0.84602023941037,0.7317073170731707,0.7142857142857143,0.75,sentence_all,19
20,0.7804878048780488,0.8500000000000001,0.8664766421416038,0.7804878048780488,0.7619047619047619,0.8,sentence_all,20
21,0.7560975609756098,0.8428571428571429,0.8570356122392737,0.75,0.75,0.75,sentence_all,21
22,0.7560975609756098,0.8523809523809525,0.8642016736572531,0.75,0.75,0.75,sentence_all,22
23,0.7560975609756098,0.8642857142857143,0.8761055198110994,0.75,0.75,0.75,sentence_all,23
24,0.7560975609756098,0.8714285714285714,0.8798812270794536,0.75,0.75,0.75,sentence_all,24
25,0.7560975609756098,0.8809523809523809,0.8870162757218553,0.75,0.75,0.75,sentence_all,25
26,0.8048780487804879,0.8809523809523809,0.8885147160070603,0.8095238095238095,0.7727272727272727,0.85,sentence_all,26
27,0.8048780487804879,0.8857142857142857,0.8903529513011779,0.8095238095238095,0.7727272727272727,0.85,sentence_all,27
28,0.7804878048780488,0.888095238095238,0.8945196179678445,0.7804878048780488,0.7619047619047619,0.8,sentence_all,28
29,0.8048780487804879,0.8809523809523809,0.8858803405785671,0.8095238095238095,0.7727272727272727,0.85,sentence_all,29
30,0.7804878048780488,0.8857142857142857,0.8921259254030993,0.7804878048780488,0.7619047619047619,0.8,sentence_all,30
31,0.7804878048780488,0.8809523809523809,0.8801222609921676,0.7804878048780488,0.7619047619047619,0.8,sentence_all,31
32,0.8292682926829268,0.8642857142857143,0.8662883194675832,0.8292682926829268,0.8095238095238095,0.85,sentence_all,32
0,0.3902439024390244,0.37857142857142856,0.42881850567306357,0.3902439024390244,0.38095238095238093,0.4,sentence_img,0
1,0.3902439024390244,0.37857142857142856,0.42881850567306357,0.3902439024390244,0.38095238095238093,0.4,sentence_img,1
2,0.3902439024390244,0.3738095238095238,0.4295580000967686,0.4186046511627907,0.391304347826087,0.45,sentence_img,2
3,0.34146341463414637,0.37142857142857144,0.4283925481447033,0.37209302325581395,0.34782608695652173,0.4,sentence_img,3
4,0.36585365853658536,0.36904761904761907,0.4278671858258627,0.4090909090909091,0.375,0.45,sentence_img,4
5,0.3170731707317073,0.37142857142857144,0.4285814715401484,0.3333333333333333,0.3181818181818182,0.35,sentence_img,5
6,0.3170731707317073,0.36904761904761907,0.4278287649244387,0.3333333333333333,0.3181818181818182,0.35,sentence_img,6
7,0.3170731707317073,0.36428571428571427,0.4260142446493922,0.3333333333333333,0.3181818181818182,0.35,sentence_img,7
8,0.34146341463414637,0.3642857142857143,0.42540776637044786,0.37209302325581395,0.34782608695652173,0.4,sentence_img,8
9,0.3170731707317073,0.37142857142857144,0.429549586714146,0.3333333333333333,0.3181818181818182,0.35,sentence_img,9
10,0.34146341463414637,0.36666666666666664,0.4267800474740185,0.34146341463414637,0.3333333333333333,0.35,sentence_img,10
11,0.34146341463414637,0.36428571428571427,0.4294546020419554,0.34146341463414637,0.3333333333333333,0.35,sentence_img,11
12,0.36585365853658536,0.35000000000000003,0.41986655213901314,0.35,0.35,0.35,sentence_img,12
13,0.36585365853658536,0.3595238095238095,0.4268614965435616,0.35,0.35,0.35,sentence_img,13
14,0.3902439024390244,0.35714285714285715,0.4324091378642292,0.3902439024390244,0.38095238095238093,0.4,sentence_img,14
15,0.3902439024390244,0.34761904761904766,0.4143543191197553,0.3902439024390244,0.38095238095238093,0.4,sentence_img,15
16,0.4146341463414634,0.3452380952380953,0.42375284050734713,0.4,0.4,0.4,sentence_img,16
17,0.4146341463414634,0.35000000000000003,0.4226959584654818,0.3684210526315789,0.3888888888888889,0.35,sentence_img,17
18,0.4146341463414634,0.36904761904761907,0.4388457520541329,0.3684210526315789,0.3888888888888889,0.35,sentence_img,18
19,0.4146341463414634,0.37619047619047624,0.42665586238326514,0.3684210526315789,0.3888888888888889,0.35,sentence_img,19
20,0.3902439024390244,0.3738095238095238,0.423986061433466,0.32432432432432434,0.35294117647058826,0.3,sentence_img,20
21,0.4146341463414634,0.4,0.4404285290721049,0.3333333333333333,0.375,0.3,sentence_img,21
22,0.43902439024390244,0.42142857142857143,0.4486996527975897,0.34285714285714286,0.4,0.3,sentence_img,22
23,0.4634146341463415,0.42619047619047623,0.4551218385301203,0.35294117647058826,0.42857142857142855,0.3,sentence_img,23
24,0.43902439024390244,0.43333333333333335,0.4606270746305139,0.34285714285714286,0.4,0.3,sentence_img,24
25,0.43902439024390244,0.4380952380952381,0.44903177860403537,0.34285714285714286,0.4,0.3,sentence_img,25
26,0.4146341463414634,0.430952380952381,0.4467401828526322,0.29411764705882354,0.35714285714285715,0.25,sentence_img,26
27,0.4146341463414634,0.4452380952380953,0.4533060367505761,0.29411764705882354,0.35714285714285715,0.25,sentence_img,27
28,0.43902439024390244,0.45000000000000007,0.4538329727324035,0.30303030303030304,0.38461538461538464,0.25,sentence_img,28
29,0.43902439024390244,0.44523809523809527,0.46572257744664863,0.30303030303030304,0.38461538461538464,0.25,sentence_img,29
30,0.5365853658536586,0.5357142857142857,0.5100418956747557,0.42424242424242425,0.5384615384615384,0.35,sentence_img,30
31,0.5609756097560976,0.5571428571428572,0.5519889248260077,0.4375,0.5833333333333334,0.35,sentence_img,31
32,0.5121951219512195,0.5523809523809524,0.533377775033159,0.47368421052631576,0.5,0.45,sentence_img,32
0,0.7804878048780488,0.861904761904762,0.8501718836718837,0.7804878048780488,0.7619047619047619,0.8,sentence_text,0
