,accuracy,auroc,auprc,f1,precision,recall,embedding_level,layer
0,0.78,0.8672000000000001,0.8864817538917015,0.7659574468085106,0.8181818181818182,0.72,sentence_all,0
1,0.8,0.8688,0.887792152359389,0.7916666666666666,0.8260869565217391,0.76,sentence_all,1
2,0.72,0.8048,0.7804397460344122,0.72,0.72,0.72,sentence_all,2
3,0.76,0.8208000000000001,0.7948081796783915,0.76,0.76,0.76,sentence_all,3
4,0.76,0.8208000000000001,0.7948081796783915,0.76,0.76,0.76,sentence_all,4
5,0.7,0.8208,0.7964354521667829,0.6938775510204082,0.7083333333333334,0.68,sentence_all,5
6,0.7,0.8272,0.8005471892730514,0.6938775510204082,0.7083333333333334,0.68,sentence_all,6
7,0.72,0.824,0.8006058599323297,0.72,0.72,0.72,sentence_all,7
8,0.7,0.8271999999999999,0.8029001546858784,0.6938775510204082,0.7083333333333334,0.68,sentence_all,8
9,0.7,0.8224,0.7977377196506785,0.6938775510204082,0.7083333333333334,0.68,sentence_all,9
10,0.72,0.8304,0.8071758395129364,0.72,0.72,0.72,sentence_all,10
11,0.78,0.8368,0.8107769261566706,0.7755102040816326,0.7916666666666666,0.76,sentence_all,11
12,0.78,0.8255999999999999,0.8072096380188628,0.7843137254901961,0.7692307692307693,0.8,sentence_all,12
13,0.78,0.8304,0.8264959922570172,0.7924528301886793,0.75,0.84,sentence_all,13
14,0.78,0.8512,0.8110906390838952,0.7924528301886793,0.75,0.84,sentence_all,14
15,0.76,0.8464,0.8262862732131497,0.76,0.76,0.76,sentence_all,15
16,0.8,0.8639999999999999,0.8314466233932168,0.8,0.8,0.8,sentence_all,16
17,0.84,0.8832000000000001,0.8681499728748285,0.84,0.84,0.84,sentence_all,17
18,0.82,0.8912,0.8876310586946261,0.8163265306122449,0.8333333333333334,0.8,sentence_all,18
19,0.82,0.904,0.9110465214765666,0.8163265306122449,0.8333333333333334,0.8,sentence_all,19
20,0.84,0.9136,0.9096452394759751,0.8333333333333334,0.8695652173913043,0.8,sentence_all,20
21,0.86,0.9136,0.919432156262892,0.851063829787234,0.9090909090909091,0.8,sentence_all,21
22,0.86,0.9248,0.9300897612801907,0.8571428571428571,0.875,0.84,sentence_all,22
23,0.86,0.9216,0.9289588267474571,0.8627450980392157,0.8461538461538461,0.88,sentence_all,23
24,0.86,0.9248,0.932069248459678,0.8627450980392157,0.8461538461538461,0.88,sentence_all,24
25,0.9,0.9392,0.945317795941635,0.8979591836734694,0.9166666666666666,0.88,sentence_all,25
26,0.86,0.9359999999999999,0.9440438846677238,0.8571428571428571,0.875,0.84,sentence_all,26
27,0.88,0.9408000000000001,0.9469103863342254,0.88,0.88,0.88,sentence_all,27
28,0.88,0.9359999999999999,0.944217690250225,0.88,0.88,0.88,sentence_all,28
29,0.86,0.9376,0.945623009744794,0.8571428571428571,0.875,0.84,sentence_all,29
30,0.84,0.9392,0.9471261619543159,0.84,0.84,0.84,sentence_all,30
31,0.84,0.936,0.9458411094658974,0.84,0.84,0.84,sentence_all,31
32,0.8,0.9312,0.9436566227889758,0.8076923076923077,0.7777777777777778,0.84,sentence_all,32
0,0.5,0.5552,0.5960591437965366,0.4897959183673469,0.5,0.48,sentence_img,0
1,0.5,0.5552,0.5960591437965366,0.4897959183673469,0.5,0.48,sentence_img,1
2,0.54,0.5536,0.584845307315649,0.5490196078431373,0.5384615384615384,0.56,sentence_img,2
3,0.54,0.5584,0.596972291442633,0.5490196078431373,0.5384615384615384,0.56,sentence_img,3
4,0.54,0.5568,0.5954455824676481,0.5490196078431373,0.5384615384615384,0.56,sentence_img,4
5,0.52,0.5568,0.5945304508455573,0.52,0.52,0.52,sentence_img,5
6,0.54,0.5568,0.600831189748377,0.5490196078431373,0.5384615384615384,0.56,sentence_img,6
7,0.54,0.5568,0.5965392200323734,0.5490196078431373,0.5384615384615384,0.56,sentence_img,7
8,0.54,0.5599999999999999,0.6019204031854166,0.5490196078431373,0.5384615384615384,0.56,sentence_img,8
9,0.56,0.5536,0.598642809880215,0.5769230769230769,0.5555555555555556,0.6,sentence_img,9
10,0.54,0.5680000000000001,0.6096579330296867,0.5660377358490566,0.5357142857142857,0.6,sentence_img,10
11,0.54,0.5744,0.617203171193256,0.5490196078431373,0.5384615384615384,0.56,sentence_img,11
12,0.54,0.5728,0.6153367854980596,0.5490196078431373,0.5384615384615384,0.56,sentence_img,12
13,0.56,0.5776,0.6084133464887254,0.5925925925925926,0.5517241379310345,0.64,sentence_img,13
14,0.56,0.5856,0.6124624388123873,0.5769230769230769,0.5555555555555556,0.6,sentence_img,14
15,0.6,0.5792,0.6090225577775005,0.6296296296296297,0.5862068965517241,0.68,sentence_img,15
16,0.6,0.5856,0.6140833534595238,0.6296296296296297,0.5862068965517241,0.68,sentence_img,16
17,0.58,0.5936,0.6214540035976541,0.6037735849056604,0.5714285714285714,0.64,sentence_img,17
18,0.6,0.5968,0.6242340274034803,0.6153846153846154,0.5925925925925926,0.64,sentence_img,18
19,0.64,0.616,0.6469397347069824,0.6538461538461539,0.6296296296296297,0.68,sentence_img,19
20,0.6,0.6192,0.6503135917262601,0.6153846153846154,0.5925925925925926,0.64,sentence_img,20
21,0.62,0.6288,0.6536120285643356,0.6415094339622641,0.6071428571428571,0.68,sentence_img,21
22,0.6,0.6479999999999999,0.6803999163179285,0.6153846153846154,0.5925925925925926,0.64,sentence_img,22
23,0.6,0.6352,0.6596097835448376,0.6,0.6,0.6,sentence_img,23
24,0.58,0.6224,0.6665429893510315,0.5882352941176471,0.5769230769230769,0.6,sentence_img,24
25,0.58,0.6144000000000001,0.6648090160366313,0.5882352941176471,0.5769230769230769,0.6,sentence_img,25
26,0.6,0.6192,0.6546420191397865,0.6153846153846154,0.5925925925925926,0.64,sentence_img,26
27,0.6,0.6368,0.6787019674788248,0.6,0.6,0.6,sentence_img,27
28,0.64,0.6432,0.6783128187552652,0.64,0.64,0.64,sentence_img,28
29,0.6,0.6176,0.6634672467946928,0.6,0.6,0.6,sentence_img,29
30,0.6,0.6175999999999999,0.6758991626436526,0.6153846153846154,0.5925925925925926,0.64,sentence_img,30
31,0.64,0.6352,0.6881110569520678,0.6538461538461539,0.6296296296296297,0.68,sentence_img,31
32,0.58,0.5936,0.6293451470737805,0.5714285714285714,0.5833333333333334,0.56,sentence_img,32
0,0.8,0.8799999999999999,0.8840198638315757,0.8,0.8,0.8,sentence_text,0
1,0.8,0.8752,0.8818962127079246,0.8,0.8,0.8,sentence_text,1
2,0.78,0.8656,0.8748591140541606,0.7755102040816326,0.7916666666666666,0.76,sentence_text,2
3,0.8,0.8672000000000001,0.8745291095886063,0.8,0.8,0.8,sentence_text,3
4,0.8,0.8672,0.8780964734916947,0.8,0.8,0.8,sentence_text,4
5,0.78,0.864,0.8795564171213437,0.7755102040816326,0.7916666666666666,0.76,sentence_text,5
6,0.76,0.8672000000000001,0.8835375237340293,0.75,0.782608695652174,0.72,sentence_text,6
7,0.8,0.872,0.8901961947712712,0.7916666666666666,0.8260869565217391,0.76,sentence_text,7
8,0.78,0.8768,0.8933397484868074,0.7659574468085106,0.8181818181818182,0.72,sentence_text,8
9,0.78,0.8784,0.8954485008656825,0.7659574468085106,0.8181818181818182,0.72,sentence_text,9
10,0.78,0.8784,0.8957174836762722,0.7659574468085106,0.8181818181818182,0.72,sentence_text,10
