,accuracy,auroc,auprc,f1,precision,recall,embedding_level
0,0.8823529411764706,0.9653979238754324,0.9694327731092437,0.8823529411764706,0.8823529411764706,0.8823529411764706,sentence_all
1,0.8823529411764706,0.9653979238754324,0.9694327731092437,0.8823529411764706,0.8823529411764706,0.8823529411764706,sentence_all
2,0.8235294117647058,0.9377162629757786,0.9517687191835799,0.8235294117647058,0.8235294117647058,0.8235294117647058,sentence_all
3,0.8235294117647058,0.930795847750865,0.947418286199929,0.8235294117647058,0.8235294117647058,0.8235294117647058,sentence_all
4,0.8235294117647058,0.930795847750865,0.947418286199929,0.8235294117647058,0.8235294117647058,0.8235294117647058,sentence_all
5,0.8235294117647058,0.9273356401384083,0.9449415060141704,0.8235294117647058,0.8235294117647058,0.8235294117647058,sentence_all
6,0.8235294117647058,0.930795847750865,0.9462642573369218,0.8235294117647058,0.8235294117647058,0.8235294117647058,sentence_all
7,0.8235294117647058,0.9342560553633218,0.9476887587614231,0.8235294117647058,0.8235294117647058,0.8235294117647058,sentence_all
8,0.7941176470588235,0.9377162629757785,0.9501655389471817,0.7878787878787878,0.8125,0.7647058823529411,sentence_all
9,0.8235294117647058,0.9411764705882353,0.9517040004856432,0.8235294117647058,0.8235294117647058,0.8235294117647058,sentence_all
10,0.8235294117647058,0.9446366782006921,0.9533706671523099,0.8235294117647058,0.8235294117647058,0.8235294117647058,sentence_all
11,0.8235294117647058,0.9515570934256055,0.9571585459401886,0.8235294117647058,0.8235294117647058,0.8235294117647058,sentence_all
12,0.8235294117647058,0.9411764705882353,0.9508938869665513,0.8235294117647058,0.8235294117647058,0.8235294117647058,sentence_all
13,0.8235294117647058,0.9377162629757785,0.9486529906080079,0.8235294117647058,0.8235294117647058,0.8235294117647058,sentence_all
14,0.8235294117647058,0.9238754325259515,0.9413840830449828,0.8235294117647058,0.8235294117647058,0.8235294117647058,sentence_all
15,0.8235294117647058,0.944636678200692,0.9534922664718061,0.8235294117647058,0.8235294117647058,0.8235294117647058,sentence_all
16,0.8235294117647058,0.9515570934256055,0.9577094474153298,0.8235294117647058,0.8235294117647058,0.8235294117647058,sentence_all
17,0.8235294117647058,0.9515570934256055,0.9591645353793692,0.8235294117647058,0.8235294117647058,0.8235294117647058,sentence_all
18,0.8235294117647058,0.9480968858131487,0.9588080291405099,0.8235294117647058,0.8235294117647058,0.8235294117647058,sentence_all
19,0.8235294117647058,0.9480968858131487,0.9588080291405099,0.8235294117647058,0.8235294117647058,0.8235294117647058,sentence_all
20,0.8823529411764706,0.9619377162629756,0.9689489432136491,0.875,0.9333333333333333,0.8235294117647058,sentence_all
21,0.9117647058823529,0.9653979238754324,0.9726254138018844,0.9032258064516129,1.0,0.8235294117647058,sentence_all
22,0.9411764705882353,0.9688581314878892,0.9748663101604278,0.9375,1.0,0.8823529411764706,sentence_all
23,0.8823529411764706,0.9723183391003459,0.9773430903461864,0.8666666666666667,1.0,0.7647058823529411,sentence_all
