,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,Mean over
1,24.884659,36.421345,34.23165,38.22264,1.4179673,1.442247,1.5602887,1.7643538,2.0556867,2.2997272,2.2518451,2.3900304,2.5350354,2.6851163,2.856691,3.1157846,3.4288912,3.6657996,4.0940824,4.657432,5.441386,7.069398,9.540555,12.433857,15.898342,19.269049,24.024828,37.174126,26.875694,Text tokens
2,23.719475,34.785007,32.788185,36.63225,1.3636893,1.3902037,1.4894102,1.6744541,1.9467883,2.1687424,2.123482,2.2515833,2.3842149,2.5096848,2.6627498,2.8830252,3.16457,3.4090137,3.8139741,4.3675413,5.0888267,6.5570707,8.684001,11.277113,14.538222,17.87861,22.446032,36.685734,28.14671,Text tokens
3,27.034449,36.61041,33.249355,36.669678,1.2890958,1.3112762,1.3878816,1.5180701,1.6989762,1.8424649,1.8146847,1.8953573,1.9607263,2.0333455,2.126233,2.2891722,2.4552975,2.5924828,2.842782,3.20737,3.693996,4.6917944,6.1959186,8.28898,11.070356,13.819828,17.79652,32.28463,25.543762,Text tokens
4,33.155468,42.07394,38.424324,42.126072,1.4099417,1.4358418,1.5502222,1.72136,1.9899797,2.1748395,2.1411836,2.246378,2.3429208,2.419219,2.5543215,2.7719078,2.9971967,3.2076285,3.5933568,4.0996623,4.85445,6.354141,8.597472,11.749942,15.267401,18.830425,23.465738,35.722496,27.315762,Text tokens
5,33.341537,42.225815,38.777565,42.20365,1.5288233,1.5626076,1.6985556,1.928905,2.2922447,2.6303763,2.6271145,2.7604172,2.93459,3.0345476,3.2465117,3.5608382,3.9212952,4.2148547,4.757657,5.512887,6.6047487,8.705958,11.707831,15.344594,19.494797,23.058695,27.951923,39.088264,29.132267,Text tokens
6,33.341537,41.981403,38.50183,42.00552,1.5271385,1.5603113,1.6955333,1.9236373,2.2825847,2.610817,2.6005585,2.7429328,2.9195092,3.0269587,3.2355423,3.562104,3.9129152,4.1995025,4.7631626,5.5288515,6.679863,8.866694,12.005443,15.803053,20.182976,23.943464,28.970606,39.740322,29.471855,Text tokens
7,33.341537,42.27856,38.53776,42.13853,1.5904214,1.616098,1.7672722,2.0257766,2.4292395,2.808525,2.827409,2.9724352,3.185186,3.2845788,3.5220783,3.8630114,4.251339,4.561916,5.1318417,5.960539,7.1295013,9.401728,12.629544,16.359581,20.596388,24.058992,28.741455,38.99843,28.96225,Text tokens
8,27.01552,36.88197,34.081875,36.876976,1.3140525,1.3326846,1.4096558,1.5497781,1.7516251,1.8970929,1.8645778,1.9499208,2.0196357,2.0939558,2.188384,2.3539112,2.544405,2.707754,3.0108938,3.4126055,3.9139664,4.9732447,6.577837,8.802296,11.689317,14.549005,18.527325,32.258984,24.928982,Text tokens
9,24.820671,36.47937,33.759754,38.006035,1.4037428,1.4328263,1.543864,1.7436966,2.051315,2.2914622,2.2392442,2.3688855,2.515526,2.6473284,2.795409,3.0278428,3.3226142,3.5795448,4.046433,4.596297,5.399734,6.9998536,9.381518,12.240667,15.556039,18.895966,23.407988,36.00551,25.966925,Text tokens
0,27.142694,37.308464,33.76977,37.126465,1.3261249,1.3557905,1.4403931,1.5887691,1.793969,1.9565479,1.9215134,2.004927,2.0749905,2.1357808,2.2488813,2.4211326,2.6332543,2.7772486,3.0503438,3.487341,4.076256,5.243794,7.134714,9.664182,12.77157,15.873626,20.078365,33.212643,25.884953,Text only tokens
1,24.884659,36.094963,33.51716,37.752064,1.4416845,1.4715242,1.5954152,1.8134452,2.1488023,2.4178321,2.369548,2.5218818,2.6782482,2.8227208,3.028439,3.304017,3.68533,3.937776,4.4148498,5.1088324,6.0099726,7.8972154,10.772487,14.214132,18.072407,21.65235,26.608019,38.89376,27.562748,Text only tokens
2,23.719475,34.605267,32.401154,36.34631,1.3897372,1.4208143,1.5316418,1.7266054,2.001842,2.229491,2.1867218,2.320797,2.4514098,2.5678174,2.7373939,2.973986,3.2797706,3.522847,3.936539,4.531471,5.350077,7.013422,9.511068,12.633291,16.199003,19.54918,24.136202,36.347107,26.744905,Text only tokens
3,27.034449,36.278236,32.433674,36.223682,1.3173,1.3411082,1.4264412,1.5701038,1.7845006,1.946763,1.9106269,2.0033767,2.0695148,2.1390755,2.2598112,2.4181104,2.6173582,2.7668822,3.032171,3.4542305,4.0463433,5.227905,7.05405,9.556847,12.717973,15.796397,19.912148,32.712215,25.327244,Text only tokens
4,33.155468,41.85255,37.939083,41.79113,1.4387741,1.4669538,1.5889022,1.7765385,2.0857794,2.2937675,2.2468848,2.3917446,2.5024617,2.5941017,2.7669501,3.0069146,3.2963839,3.5201764,3.9246151,4.5267467,5.3809395,7.0734086,9.62128,13.067639,17.03954,20.803537,25.410828,36.639397,28.01673,Text only tokens
5,33.341537,41.91084,38.340237,41.80577,1.5680435,1.6051942,1.7457106,2.0140367,2.4327946,2.794621,2.7650254,2.9325922,3.114167,3.2529302,3.5266426,3.8702528,4.278929,4.604243,5.2073855,6.013669,7.193781,9.511789,12.723383,16.612091,20.802706,24.513575,29.245432,39.631653,28.339075,Text only tokens
6,33.341537,41.91084,38.340237,41.80577,1.5680435,1.6051942,1.7457106,2.0140367,2.4327946,2.794621,2.7650254,2.9325922,3.114167,3.2529302,3.5266426,3.8702528,4.278929,4.604243,5.2073855,6.013669,7.193781,9.511789,12.723383,16.612091,20.802706,24.513575,29.245432,39.631653,28.339075,Text only tokens
7,33.341537,41.91084,38.340237,41.80577,1.5680435,1.6051942,1.7457106,2.0140367,2.4327946,2.794621,2.7650254,2.9325922,3.114167,3.2529302,3.5266426,3.8702528,4.278929,4.604243,5.2073855,6.013669,7.193781,9.511789,12.723383,16.612091,20.802706,24.513575,29.245432,39.631653,28.339075,Text only tokens
