,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,Mean over
7,45.107258,50.90997,51.711506,53.34654,55.819824,58.65162,56.833847,56.63792,60.220768,63.871166,62.95057,62.462826,65.63467,67.574265,70.54614,72.7656,71.86849,75.72695,77.932396,76.22117,74.34244,77.296135,78.90843,81.005295,82.663345,84.15526,85.21786,83.49073,44.52242,Img tokens
8,30.84772,30.714975,30.85592,31.519619,33.61407,34.411945,34.892906,35.0721,37.34034,40.241405,39.104103,37.599224,39.8554,41.484985,43.099274,46.30165,48.257298,51.64589,55.019363,56.157757,57.97389,58.82205,59.62527,59.6602,56.908695,57.486954,58.60876,60.511112,49.28979,Img tokens
9,25.547264,25.047539,24.858477,25.389902,25.812153,25.810875,26.058704,25.094934,26.679247,26.567047,27.400614,27.005352,28.375471,28.846565,29.934286,31.448565,32.52102,34.214725,35.756084,36.59452,36.950874,37.082897,37.617954,36.679848,36.831467,36.20745,36.59954,37.15878,30.301586,Img tokens
0,43.284023,56.56632,55.09161,59.89327,2.9387407,3.0217118,3.6349454,4.861859,6.7366467,8.223971,8.188041,9.326788,10.235333,11.038044,12.299605,13.812384,15.685816,17.154947,19.470076,22.062193,25.195292,31.186478,37.484413,44.26976,50.719482,54.496567,58.6855,55.853207,30.601286,Text tokens
1,41.790012,60.613983,52.9598,57.44588,3.6350708,3.8462148,4.829035,6.703071,9.452117,11.637601,11.468052,12.741804,13.974766,14.920572,16.731245,18.881046,21.500515,24.027252,27.482855,30.204254,33.34879,39.532887,45.051746,51.659447,57.510506,59.043232,61.849167,60.436863,38.985477,Text tokens
2,46.527985,59.50623,54.610203,59.119614,4.4183307,4.572457,5.6972857,7.866215,11.074804,13.759009,13.145223,14.564048,16.188465,17.350317,19.16088,21.315407,24.089361,26.564642,30.139328,32.985443,36.445686,42.48616,47.774895,54.301464,58.811024,58.08286,60.281498,56.492466,31.060087,Text tokens
3,52.503323,62.586525,58.72805,61.806534,3.2035928,3.3368,4.141777,5.3317504,7.2815843,9.016007,8.809273,9.874742,10.979516,11.821365,13.201203,14.581905,16.606245,18.336098,20.946253,23.765162,26.588846,32.511375,38.780464,45.348366,50.84974,53.21053,56.199284,57.43352,34.36287,Text tokens
4,38.96495,50.050488,46.80737,51.038948,1.6829243,1.7647797,1.9578818,2.2743268,2.7927735,3.243385,3.183495,3.4379048,3.6752667,3.8410072,4.114151,4.5456247,5.0321164,5.5364437,6.387004,7.393367,8.951658,11.683889,15.856574,20.899462,26.22115,29.959396,35.086803,43.68032,29.784513,Text tokens
5,39.726757,54.232403,49.525524,53.777267,1.8171788,1.8874414,2.1304417,2.551661,3.2309175,3.834359,3.7766633,4.139061,4.3767066,4.6313496,5.017251,5.632394,6.3372293,7.0046597,8.138288,9.515477,11.66476,15.181246,20.245173,25.447296,30.991516,34.656788,39.418156,45.207912,31.143648,Text tokens
6,37.524117,47.732166,43.551105,48.64105,1.7981117,1.8769807,2.1110454,2.4847314,3.126209,3.679399,3.619353,3.8795023,4.1565075,4.3677197,4.7087092,5.2354274,5.8704696,6.47153,7.464385,8.742797,10.611125,13.861185,18.565086,24.032001,29.95248,33.978783,38.483166,44.243305,29.599497,Text tokens
7,35.929893,49.58927,46.25844,49.812267,2.5980015,2.7506971,3.3146663,4.1869364,5.6313066,6.9824824,6.982274,7.9282207,8.818702,9.516255,10.496702,11.777459,13.709116,15.256118,17.687334,19.972763,22.969858,28.1864,34.570484,40.850067,46.259266,49.015335,53.43323,56.84976,37.44939,Text tokens
8,46.130054,57.5827,54.822346,59.64813,2.796969,2.8892863,3.4499602,4.5049167,6.340232,7.623032,7.600873,8.5256605,9.547699,10.246664,11.637312,13.088824,14.996536,16.378649,18.73549,21.393606,24.485327,30.437384,36.841595,43.92968,49.962227,53.8877,57.45601,54.62372,30.873184,Text tokens
9,44.637997,61.470184,55.081024,58.898983,4.317267,4.562652,5.6853113,8.054339,11.641446,14.55566,14.16922,15.798637,17.609905,18.927618,20.973927,23.298784,25.981686,28.649157,32.18897,35.289204,38.692375,45.200047,50.32022,56.588013,62.23595,62.337112,63.533897,59.766346,33.792202,Text tokens
0,43.284023,56.44012,54.81077,59.706123,2.9540012,3.0236065,3.6096923,4.878099,6.825928,8.31163,8.299079,9.519247,10.4603405,11.3319435,12.701037,14.189838,16.098438,17.486917,19.778515,22.25589,25.20166,31.058292,37.18905,44.06939,50.898388,54.58115,58.906452,56.56756,30.64165,Text only tokens
1,41.790012,59.69508,52.003082,56.540886,3.8567915,4.0495973,5.1192007,7.2105856,10.354714,12.778546,12.526594,14.106958,15.6639385,16.920967,19.118464,21.345036,24.062254,26.260174,29.566748,32.50768,35.610435,41.78279,47.3675,54.014114,60.49536,61.902245,64.664894,62.946396,41.59823,Text only tokens
2,46.527985,59.3227,54.79399,59.495934,4.8344774,4.966645,6.2162557,8.668048,12.298867,15.260673,14.674921,16.420948,18.122644,19.381203,21.552088,24.057306,27.03284,29.50428,33.1978,36.17955,39.297714,45.32225,50.678017,57.09518,62.483883,61.92536,64.204796,62.42248,37.722965,Text only tokens
