,accuracy,auroc,auprc,f1,precision,recall,embedding_level,layer,task,target
0,0.9104477611940298,0.9737774627923459,0.9690217982967766,0.8723404255319149,0.9534883720930233,0.803921568627451,sentence_all,0,color,red
1,0.9104477611940298,0.9725962674226316,0.9682616905513344,0.8723404255319149,0.9534883720930233,0.803921568627451,sentence_all,1,color,red
2,0.9029850746268657,0.9718875502008032,0.9663900375024417,0.8602150537634409,0.9523809523809523,0.7843137254901961,sentence_all,2,color,red
3,0.9104477611940298,0.973541223718403,0.9686476650412663,0.8723404255319149,0.9534883720930233,0.803921568627451,sentence_all,3,color,red
4,0.9029850746268657,0.9742499409402315,0.9692825470423104,0.8602150537634409,0.9523809523809523,0.7843137254901961,sentence_all,4,color,red
5,0.917910447761194,0.9744861800141743,0.9688877562401086,0.8842105263157894,0.9545454545454546,0.8235294117647058,sentence_all,5,color,red
6,0.917910447761194,0.9775572879754311,0.9718510125961616,0.8817204301075269,0.9761904761904762,0.803921568627451,sentence_all,6,color,red
7,0.917910447761194,0.9780297661233168,0.9730302864889832,0.8817204301075269,0.9761904761904762,0.803921568627451,sentence_all,7,color,red
8,0.9253731343283582,0.976376092605717,0.9709526573368074,0.8936170212765957,0.9767441860465116,0.8235294117647058,sentence_all,8,color,red
9,0.917910447761194,0.9742499409402314,0.9679001220731039,0.8817204301075269,0.9761904761904762,0.803921568627451,sentence_all,9,color,red
10,0.9104477611940298,0.9733049846444601,0.9697829676963222,0.8695652173913043,0.975609756097561,0.7843137254901961,sentence_all,10,color,red
11,0.8880597014925373,0.9747224190881171,0.9694066800682446,0.8314606741573034,0.9736842105263158,0.7254901960784313,sentence_all,11,color,red
12,0.8880597014925373,0.9751948972360029,0.9680485858602719,0.8351648351648352,0.95,0.7450980392156863,sentence_all,12,color,red
13,0.917910447761194,0.9777935270493738,0.9718542945148161,0.8791208791208791,1.0,0.7843137254901961,sentence_all,13,color,red
14,0.917910447761194,0.9754311363099457,0.9692521108972604,0.8791208791208791,1.0,0.7843137254901961,sentence_all,14,color,red
15,0.9402985074626866,0.9862981337113159,0.9836595884150556,0.9148936170212766,1.0,0.8431372549019608,sentence_all,15,color,red
16,0.9402985074626866,0.9829907866761163,0.97788769027526,0.9148936170212766,1.0,0.8431372549019608,sentence_all,16,color,red
17,0.9402985074626866,0.9792109614930309,0.9756802841369642,0.9148936170212766,1.0,0.8431372549019608,sentence_all,17,color,red
18,0.9253731343283582,0.9827545476021735,0.977486789342878,0.8913043478260869,1.0,0.803921568627451,sentence_all,18,color,red
19,0.9328358208955224,0.986061894637373,0.980618989684521,0.9032258064516129,1.0,0.8235294117647058,sentence_all,19,color,red
