,accuracy,auroc,auprc,f1,precision,recall,embedding_level,layer,k
4,0.5,0.6000000000000001,0.6726190476190477,0.5454545454545454,0.5,0.6,token_img,28,0
0,0.5,0.5,0.5,0.0,0.0,0.0,token_text,0,0
1,0.5,0.5,0.5,0.0,0.0,0.0,token_text,7,0
2,0.5,0.8400000000000001,0.885,0.0,0.0,0.0,token_text,14,0
3,0.7,0.88,0.9028571428571428,0.7272727272727273,0.6666666666666666,0.8,token_text,21,0
4,0.9,0.8400000000000001,0.81,0.9090909090909091,0.8333333333333334,1.0,token_text,28,0
0,0.8,0.92,0.9266666666666665,0.8333333333333334,0.7142857142857143,1.0,sentence_all,0,1
1,0.8,0.9600000000000001,0.9666666666666666,0.8333333333333334,0.7142857142857143,1.0,sentence_all,7,1
2,0.7,0.76,0.7961904761904761,0.7272727272727273,0.6666666666666666,0.8,sentence_all,14,1
3,0.9,0.9600000000000001,0.9666666666666666,0.9090909090909091,0.8333333333333334,1.0,sentence_all,21,1
4,0.9,0.9600000000000001,0.9666666666666666,0.9090909090909091,0.8333333333333334,1.0,sentence_all,28,1
0,0.8,0.92,0.9266666666666665,0.8333333333333334,0.7142857142857143,1.0,sentence_img,0,1
1,0.8,0.9600000000000001,0.9666666666666666,0.8333333333333334,0.7142857142857143,1.0,sentence_img,7,1
2,0.8,0.76,0.7961904761904761,0.8333333333333334,0.7142857142857143,1.0,sentence_img,14,1
3,0.9,0.9600000000000001,0.9666666666666666,0.9090909090909091,0.8333333333333334,1.0,sentence_img,21,1
4,0.9,0.9600000000000001,0.9666666666666666,0.9090909090909091,0.8333333333333334,1.0,sentence_img,28,1
0,0.5,0.5,0.5,0.0,0.0,0.0,sentence_text,0,1
1,0.9,0.9600000000000001,0.9666666666666666,0.8888888888888888,1.0,0.8,sentence_text,7,1
2,1.0,1.0,1.0,1.0,1.0,1.0,sentence_text,14,1
3,1.0,1.0,1.0,1.0,1.0,1.0,sentence_text,21,1
4,1.0,1.0,1.0,1.0,1.0,1.0,sentence_text,28,1
0,0.5,0.56,0.5787301587301588,0.4444444444444444,0.5,0.4,token_all,0,1
1,0.5,0.56,0.5787301587301588,0.4444444444444444,0.5,0.4,token_all,7,1
2,0.5,0.6,0.5926190476190476,0.4444444444444444,0.5,0.4,token_all,14,1
3,0.6,0.6,0.6087301587301587,0.5,0.6666666666666666,0.4,token_all,21,1
4,0.6,0.56,0.5976190476190476,0.5,0.6666666666666666,0.4,token_all,28,1
0,0.5,0.56,0.5787301587301588,0.4444444444444444,0.5,0.4,token_img,0,1
1,0.5,0.56,0.5787301587301588,0.4444444444444444,0.5,0.4,token_img,7,1
2,0.5,0.6,0.5926190476190476,0.4444444444444444,0.5,0.4,token_img,14,1
3,0.6,0.6,0.6087301587301587,0.5,0.6666666666666666,0.4,token_img,21,1
4,0.6,0.56,0.5976190476190476,0.5,0.6666666666666666,0.4,token_img,28,1
0,0.5,0.5,0.5,0.0,0.0,0.0,token_text,0,1
1,0.5,0.5,0.5,0.0,0.0,0.0,token_text,7,1
2,0.7,1.0,1.0,0.5714285714285714,1.0,0.4,token_text,14,1
3,0.9,1.0,1.0,0.8888888888888888,1.0,0.8,token_text,21,1
4,0.9,1.0,1.0,0.9090909090909091,0.8333333333333334,1.0,token_text,28,1
0,0.6,0.6800000000000002,0.7433333333333334,0.6666666666666666,0.5714285714285714,0.8,sentence_all,0,2
1,0.5,0.6000000000000001,0.7342857142857142,0.6153846153846154,0.5,0.8,sentence_all,7,2
2,0.5,0.64,0.7533333333333332,0.6153846153846154,0.5,0.8,sentence_all,14,2
3,0.7,0.76,0.8211111111111111,0.7272727272727273,0.6666666666666666,0.8,sentence_all,21,2
4,0.8,1.0,1.0,0.8333333333333334,0.7142857142857143,1.0,sentence_all,28,2
0,0.6,0.6800000000000002,0.7433333333333334,0.6666666666666666,0.5714285714285714,0.8,sentence_img,0,2
1,0.5,0.6000000000000001,0.7342857142857142,0.6153846153846154,0.5,0.8,sentence_img,7,2
2,0.5,0.64,0.7533333333333332,0.6153846153846154,0.5,0.8,sentence_img,14,2
3,0.7,0.76,0.8211111111111111,0.7272727272727273,0.6666666666666666,0.8,sentence_img,21,2
4,0.8,1.0,1.0,0.8333333333333334,0.7142857142857143,1.0,sentence_img,28,2
0,0.5,0.5,0.5,0.0,0.0,0.0,sentence_text,0,2
1,0.3,0.27999999999999997,0.43238095238095237,0.36363636363636365,0.3333333333333333,0.4,sentence_text,7,2
2,1.0,1.0,1.0,1.0,1.0,1.0,sentence_text,14,2
3,1.0,1.0,1.0,1.0,1.0,1.0,sentence_text,21,2
4,1.0,1.0,1.0,1.0,1.0,1.0,sentence_text,28,2
0,0.5,0.6,0.5783333333333333,0.0,0.0,0.0,token_all,0,2
1,0.5,0.56,0.5644444444444444,0.0,0.0,0.0,token_all,7,2
2,0.5,0.56,0.5449999999999999,0.0,0.0,0.0,token_all,14,2
3,0.5,0.6,0.5783333333333333,0.0,0.0,0.0,token_all,21,2
4,0.5,0.64,0.596190476190476,0.0,0.0,0.0,token_all,28,2
0,0.5,0.6,0.5783333333333333,0.0,0.0,0.0,token_img,0,2
1,0.5,0.56,0.5644444444444444,0.0,0.0,0.0,token_img,7,2
2,0.5,0.56,0.5449999999999999,0.0,0.0,0.0,token_img,14,2
3,0.5,0.6,0.5783333333333333,0.0,0.0,0.0,token_img,21,2
4,0.5,0.64,0.596190476190476,0.0,0.0,0.0,token_img,28,2
0,0.5,0.5,0.5,0.0,0.0,0.0,token_text,0,2
1,0.5,0.5,0.5,0.0,0.0,0.0,token_text,7,2
2,0.5,1.0,1.0,0.0,0.0,0.0,token_text,14,2
3,1.0,1.0,1.0,1.0,1.0,1.0,token_text,21,2
4,0.8,0.92,0.9266666666666665,0.8333333333333334,0.7142857142857143,1.0,token_text,28,2
0,0.5,0.6,0.731111111111111,0.5454545454545454,0.5,0.6,sentence_all,0,3
1,0.5,0.6,0.7253968253968255,0.5454545454545454,0.5,0.6,sentence_all,7,3
2,0.5,0.52,0.6444444444444444,0.5454545454545454,0.5,0.6,sentence_all,14,3
3,0.8,0.8400000000000001,0.885,0.8,0.8,0.8,sentence_all,21,3
4,0.8,0.8,0.8711111111111112,0.8,0.8,0.8,sentence_all,28,3
0,0.5,0.6,0.731111111111111,0.5454545454545454,0.5,0.6,sentence_img,0,3
1,0.5,0.64,0.7392857142857143,0.5454545454545454,0.5,0.6,sentence_img,7,3
2,0.5,0.6,0.7253968253968255,0.5454545454545454,0.5,0.6,sentence_img,14,3
3,0.8,0.8400000000000001,0.885,0.8,0.8,0.8,sentence_img,21,3
4,0.8,0.8,0.8711111111111112,0.8,0.8,0.8,sentence_img,28,3
0,0.5,0.5,0.5,0.0,0.0,0.0,sentence_text,0,3
1,0.7,0.76,0.8211111111111111,0.6666666666666666,0.75,0.6,sentence_text,7,3
2,1.0,1.0,1.0,1.0,1.0,1.0,sentence_text,14,3
3,1.0,1.0,1.0,1.0,1.0,1.0,sentence_text,21,3
4,0.8,0.9600000000000001,0.9666666666666666,0.8,0.8,0.8,sentence_text,28,3
0,0.8,0.7200000000000002,0.81,0.8,0.8,0.8,token_all,0,3
1,0.8,0.7200000000000002,0.81,0.8,0.8,0.8,token_all,7,3
2,0.8,0.7200000000000002,0.81,0.8,0.8,0.8,token_all,14,3
3,0.8,0.7200000000000002,0.81,0.8,0.8,0.8,token_all,21,3
4,0.8,0.6800000000000002,0.7433333333333334,0.8,0.8,0.8,token_all,28,3
0,0.8,0.7200000000000002,0.81,0.8,0.8,0.8,token_img,0,3
1,0.8,0.7200000000000002,0.81,0.8,0.8,0.8,token_img,7,3
2,0.8,0.7200000000000002,0.81,0.8,0.8,0.8,token_img,14,3
3,0.8,0.7200000000000002,0.81,0.8,0.8,0.8,token_img,21,3
4,0.8,0.7200000000000002,0.81,0.8,0.8,0.8,token_img,28,3
0,0.5,0.5,0.5,0.0,0.0,0.0,token_text,0,3
1,0.5,0.5,0.5,0.0,0.0,0.0,token_text,7,3
2,0.5,0.9600000000000001,0.9666666666666666,0.0,0.0,0.0,token_text,14,3
3,0.9,1.0,1.0,0.8888888888888888,1.0,0.8,token_text,21,3
4,0.5,0.56,0.5449999999999999,0.4444444444444444,0.5,0.4,token_text,28,3
0,0.6,0.5599999999999999,0.6644444444444444,0.5,0.6666666666666666,0.4,sentence_all,0,4
1,0.6,0.5599999999999999,0.6644444444444444,0.5,0.6666666666666666,0.4,sentence_all,7,4
2,0.6,0.6,0.6787301587301587,0.3333333333333333,1.0,0.2,sentence_all,14,4
3,0.8,0.8,0.8711111111111112,0.75,1.0,0.6,sentence_all,21,4
4,0.8,0.76,0.8392857142857142,0.75,1.0,0.6,sentence_all,28,4
0,0.6,0.5599999999999999,0.6644444444444444,0.5,0.6666666666666666,0.4,sentence_img,0,4
1,0.6,0.5599999999999999,0.6644444444444444,0.5,0.6666666666666666,0.4,sentence_img,7,4
2,0.6,0.48,0.6053968253968254,0.3333333333333333,1.0,0.2,sentence_img,14,4
3,0.8,0.8,0.8711111111111112,0.75,1.0,0.6,sentence_img,21,4
4,0.8,0.76,0.8392857142857142,0.75,1.0,0.6,sentence_img,28,4
0,0.5,0.5,0.5,0.0,0.0,0.0,sentence_text,0,4
1,0.5,0.76,0.7961904761904761,0.4444444444444444,0.5,0.4,sentence_text,7,4
2,1.0,1.0,1.0,1.0,1.0,1.0,sentence_text,14,4
3,0.9,1.0,1.0,0.8888888888888888,1.0,0.8,sentence_text,21,4
4,0.8,1.0,1.0,0.75,1.0,0.6,sentence_text,28,4
0,0.8,1.0,1.0,0.75,1.0,0.6,token_all,0,4
1,0.8,1.0,1.0,0.75,1.0,0.6,token_all,7,4
2,0.8,1.0,1.0,0.75,1.0,0.6,token_all,14,4
3,0.9,1.0,1.0,0.8888888888888888,1.0,0.8,token_all,21,4
4,1.0,1.0,1.0,1.0,1.0,1.0,token_all,28,4
0,0.8,1.0,1.0,0.75,1.0,0.6,token_img,0,4
1,0.8,1.0,1.0,0.75,1.0,0.6,token_img,7,4
2,0.8,1.0,1.0,0.75,1.0,0.6,token_img,14,4
3,0.9,1.0,1.0,0.8888888888888888,1.0,0.8,token_img,21,4
4,1.0,1.0,1.0,1.0,1.0,1.0,token_img,28,4
0,0.5,0.5,0.5,0.0,0.0,0.0,token_text,0,4
1,0.5,0.5,0.5,0.0,0.0,0.0,token_text,7,4
2,0.7,1.0,1.0,0.5714285714285714,1.0,0.4,token_text,14,4
3,0.8,0.92,0.9428571428571428,0.75,1.0,0.6,token_text,21,4
4,0.9,1.0,1.0,0.8888888888888888,1.0,0.8,token_text,28,4
